genea1	chr	chrom	DE	a1expmean	a2expmean	dNa1	dNa1se	dSa1	dSa1se	dndsa1	genea2	dNa2	dNa2se	dSa2	dSa2se	dndsa2	dndiff	dsdiff	dndsdiff
MvSl-1064-A1-R4_MC13g11591	aAutosome	aAutosome	NON	6.80577	6.41642	0.00129	0.00091	0.00801	0.00329	0.161047	MvSl-1064-A2-R4_MC13g11852	0.00129	0.00091	0.00801	0.00328	0.161047	0	0	0
MvSl-1064-A1-R4_MC13g11592	aAutosome	aAutosome	NON	6.30737	6.26207	0.00261	0.00272	0.02051	0.01491	0.127254	MvSl-1064-A2-R4_MC13g11853	0.00261	0.0025	0.02051	0.01428	0.127254	0	0	0
MvSl-1064-A1-R4_MC13g11593	aAutosome	aAutosome	NON	4.56251	4.17686	0.00508	0.00359	0.00005	0	101.397	MvSl-1064-A2-R4_MC13g11854	0.00508	0.0036	0.00005	0.00036	101.397	0	0	0
MvSl-1064-A1-R4_MC13g11597	aAutosome	aAutosome	NON	5.76866	5.64734	0.00139	0.00138	0.00735	0.0052	0.189113	MvSl-1064-A2-R4_MC13g11858	0.00139	0.00139	0.00735	0.0052	0.189113	0	0	0
MvSl-1064-A1-R4_MC13g11600	aAutosome	aAutosome	NON	5.92448	5.80293	0.00966	0.00486	0.00404	0.00214	2.39103	MvSl-1064-A2-R4_MC13g11861	0.00966	0.00482	0.00403	0.00201	2.39696	0	1E-05	-0.00593
MvSl-1064-A1-R4_MC13g11602	aAutosome	aAutosome	NON	5.46354	5.69324	0.00223	0.00223	0.00002	0.00012	110.945	MvSl-1064-A2-R4_MC13g11863	0.00223	0.00223	0.00002	0.00014	110.945	0	0	0
MvSl-1064-A1-R4_MC13g11603	aAutosome	aAutosome	NON	8.00349	8.13707	0.00495	0.00176	0.00337	0.00242	1.4688	MvSl-1064-A2-R4_MC13g11864	0.00495	0.00174	0.00337	0.00233	1.4688	0	0	0
MvSl-1064-A1-R4_MC13g11604	aAutosome	aAutosome	NON	3.89408	3.74893	0.01534	0.00425	0.00972	0.00546	1.57817	MvSl-1064-A2-R4_MC13g11865	0.01534	0.00426	0.00972	0.00552	1.57817	0	0	0
MvSl-1064-A1-R4_MC13g11605	aAutosome	aAutosome	NON	8.09266	8.097	0.02645	0.01187	0.21165	0.08499	0.12497	MvSl-1064-A2-R4_MC13g11866	0.02645	0.01191	0.21165	0.08525	0.12497	0	0	0
MvSl-1064-A1-R4_MC13g11607	aAutosome	aAutosome	NON	5.57346	5.69893	0	0.00004	0.00002	0	0	MvSl-1064-A2-R4_MC13g11868	0	0.00007	0.00002	0.00382	0	0	0	0
MvSl-1064-A1-R4_MC13g11611	aAutosome	aAutosome	NON	4.94205	5.0547	0.00282	0.00163	0.00003	0.00009	93.6877	MvSl-1064-A2-R4_MC13g11872	0.00282	0.00163	0.00003	0.0001	93.6877	0	0	0
MvSl-1064-A1-R4_MC13g11616	aAutosome	aAutosome	Down	6.48523	7.06375	0	0.00003	0.00001	0.00012	0	MvSl-1064-A2-R4_MC13g11877	0	0	0.00001	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11617	aAutosome	aAutosome	NON	6.9872	7.02055	0.731	0.07621	2.25137	0.74742	0.324691	MvSl-1064-A2-R4_MC13g11878	0.731	0.07625	2.25137	0.74514	0.324691	0	0	0
MvSl-1064-A1-R4_MC13g11619	aAutosome	aAutosome	NON	5.77595	5.84335	0.00293	0.00293	0.00003	0	97.3422	MvSl-1064-A2-R4_MC13g11880	0.00293	0.00293	0.00003	0	97.3422	0	0	0
MvSl-1064-A1-R4_MC13g11621	aAutosome	aAutosome	NON	7.02039	7.12507	0.00676	0.00234	0.00935	0.00396	0.722987	MvSl-1064-A2-R4_MC13g11882	0.00676	0.00234	0.00935	0.00396	0.722987	0	0	0
MvSl-1064-A1-R4_MC13g11625	aAutosome	aAutosome	NON	5.19102	4.92117	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC13g11886	0	0	0.00001	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11626	aAutosome	aAutosome	NON	4.91654	4.70954	0.00651	0.00378	0.01741	0.00881	0.373921	MvSl-1064-A2-R4_MC13g11887	0.00651	0.00377	0.01741	0.00879	0.373921	0	0	0
MvSl-1064-A1-R4_MC13g11627	aAutosome	aAutosome	NON	4.82976	4.95801	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC13g11888	0	0	0.00001	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11628	aAutosome	aAutosome	NON	0.428665	1.33671	0.00001	0.00012	0.00808	0.00783	0.00123761	MvSl-1064-A2-R4_MC13g11889	0.00001	0	0.00808	0.00075	0.00123761	0	0	0
MvSl-1064-A1-R4_MC13g11629	aAutosome	aAutosome	NON	3.98272	4.23738	0.00184	0.00184	0.00429	0.00429	0.428894	MvSl-1064-A2-R4_MC13g11890	0.00184	0.00182	0.00429	0.00424	0.428894	0	0	0
MvSl-1064-A1-R4_MC13g11630	aAutosome	aAutosome	NON	8.12456	7.99418	0.00378	0.00378	0.00004	0.00016	94.2643	MvSl-1064-A2-R4_MC13g11891	0.00378	0.00378	0.00004	0.00015	94.2643	0	0	0
MvSl-1064-A1-R4_MC13g11631	aAutosome	aAutosome	NON	7.07443	6.99102	0.00436	0.00309	0.01947	0.01131	0.223933	MvSl-1064-A2-R4_MC13g11892	0.00436	0.00309	0.01947	0.01131	0.223933	0	0	0
MvSl-1064-A1-R4_MC13g11632	aAutosome	aAutosome	NON	6.14717	5.89186	0.01688	0.00987	0.13337	0.07301	0.126565	MvSl-1064-A2-R4_MC13g11893	0.01688	0.00986	0.13337	0.07297	0.126565	0	0	0
MvSl-1064-A1-R4_MC13g11634	aAutosome	aAutosome	NON	6.91141	6.92795	0.00002	0	0.0183	0.0012	0.00109289	MvSl-1064-A2-R4_MC13g11895	0.00002	0	0.0183	0.00129	0.00109289	0	0	0
MvSl-1064-A1-R4_MC13g11635	aAutosome	aAutosome	NON	2.96295	3.27286	0	0	0.00457	0.00173	0	MvSl-1064-A2-R4_MC13g11896	0	0	0.00457	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11636	aAutosome	aAutosome	NON	1.16208	1.4166	0.00276	0.00244	0.01086	0.00727	0.254141	MvSl-1064-A2-R4_MC13g11897	0.00276	0.00273	0.01086	0.00767	0.254141	0	0	0
MvSl-1064-A1-R4_MC13g11639	aAutosome	aAutosome	NON	4.46772	4.39811	1.04027	0.15325	2.31825	1.14371	0.448731	MvSl-1064-A2-R4_MC13g11900	1.04027	0.15328	2.31825	1.1441	0.448731	0	0	0
MvSl-1064-A1-R4_MC13g11641	aAutosome	aAutosome	NON	6.80652	6.55418	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC13g11902	0	0	0.00001	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11642	aAutosome	aAutosome	NON	6.64665	6.54772	0.00302	0.00176	0.01184	0.00697	0.255065	MvSl-1064-A2-R4_MC13g11903	0.00302	0.00176	0.01184	0.00697	0.255065	0	0	0
MvSl-1064-A1-R4_MC13g11643	aAutosome	aAutosome	NON	3.24362	3.3781	0	0.00359	0.00001	0.00755	0	MvSl-1064-A2-R4_MC13g11904	0	0	0.00001	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11644	aAutosome	aAutosome	NON	7.84852	7.58484	0.00001	0	0.00535	0.00037	0.00186912	MvSl-1064-A2-R4_MC13g11905	0.00001	0.00001	0.00535	0.00541	0.00186912	0	0	0
MvSl-1064-A1-R4_MC13g11645	aAutosome	aAutosome	Up	8.08573	7.15686	0.00157	0.00111	0.00414	0.00293	0.379218	MvSl-1064-A2-R4_MC13g11906	0.00157	0.00112	0.00414	0.00296	0.379218	0	0	0
MvSl-1064-A1-R4_MC13g11646	aAutosome	aAutosome	NON	4.46599	4.05742	0.00115	0.00057	0.00859	0.00434	0.133875	MvSl-1064-A2-R4_MC13g11907	0.00115	0.00054	0.00859	0.0044	0.133875	0	0	0
MvSl-1064-A1-R4_MC13g11647	aAutosome	aAutosome	NON	6.39091	6.19196	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC13g11908	0	0.04355	0	0.00159	0	0	0.00001	0
MvSl-1064-A1-R4_MC13g11648	aAutosome	aAutosome	NON	8.58494	8.25349	0.76055	0.10577	55.33104	171.12129	0.0137454	MvSl-1064-A2-R4_MC13g11909	0.76053	0.10482	55.33138	146.13042	0.013745	2E-05	-0.00034	4E-07
MvSl-1064-A1-R4_MC13g11650	aAutosome	aAutosome	NON	5.63523	5.37418	0.00412	0.00411	0.01077	0.01078	0.382541	MvSl-1064-A2-R4_MC13g11911	0.00412	0.00413	0.01077	0.01081	0.382541	0	0	0
MvSl-1064-A1-R4_MC13g11651	aAutosome	aAutosome	NON	4.07107	4.13662	0.00244	0.00247	0.00002	0.00156	121.393	MvSl-1064-A2-R4_MC13g11912	0.00368	0.00368	0.00004	0.00014	91.7706	-0.00124	-0.00002	29.6224
MvSl-1064-A1-R4_MC13g11652	aAutosome	aAutosome	NON	5.81308	5.76051	0.00243	0.00243	0.00002	0.00008	120.896	MvSl-1064-A2-R4_MC13g11913	0.00243	0.00243	0.00002	0.00008	120.896	0	0	0
MvSl-1064-A1-R4_MC13g11654	aAutosome	aAutosome	NON	5.58662	5.66703	0.00352	0.00352	0.00004	0	87.7805	MvSl-1064-A2-R4_MC13g11915	0.00352	0.00353	0.00004	0.00018	87.7805	0	0	0
MvSl-1064-A1-R4_MC13g11655	aAutosome	aAutosome	NON	4.46496	4.7016	0.00612	0.00233	0.01248	0.00472	0.490381	MvSl-1064-A2-R4_MC13g11916	0.00612	0.00227	0.01249	0.00448	0.489988	0	-1E-05	0.000393
MvSl-1064-A1-R4_MC13g11656	aAutosome	aAutosome	NON	4.81184	4.96452	0.00531	0.00377	0.00005	0.00034	105.988	MvSl-1064-A2-R4_MC13g11917	0.00531	0.00377	0.00005	0.00045	105.988	0	0	0
MvSl-1064-A1-R4_MC13g11657	aAutosome	aAutosome	NON	6.25245	6.15462	0	0.00003	0.00001	0	0	MvSl-1064-A2-R4_MC13g11918	0	0.00002	0.00001	0.00005	0	0	0	0
MvSl-1064-A1-R4_MC13g11658	aAutosome	aAutosome	NON	6.78048	6.82781	0.00114	0.00114	0.00001	0.00002	112.871	MvSl-1064-A2-R4_MC13g11919	0.00114	0.00114	0.00001	0.00003	112.871	0	0	0
MvSl-1064-A1-R4_MC13g11659	aAutosome	aAutosome	NON	5.95898	6.17919	0	0.00004	0.00002	0.00876	0	MvSl-1064-A2-R4_MC13g11920	0	0	0.00002	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11661	aAutosome	aAutosome	NON	4.36103	4.27541	0.00001	0	0.01098	0.00067	0.000910739	MvSl-1064-A2-R4_MC13g11922	0.00001	0	0.01098	0.00052	0.000910739	0	0	0
MvSl-1064-A1-R4_MC13g11662	aAutosome	aAutosome	NON	6.31456	6.38635	0.00528	0.00374	0.00005	0.00023	105.389	MvSl-1064-A2-R4_MC13g11923	0.00528	0.00374	0.00005	0.00038	105.389	0	0	0
MvSl-1064-A1-R4_MC13g11663	aAutosome	aAutosome	NON	8.85773	8.70989	0.0027	0.0027	0.00003	0.00019	89.701	MvSl-1064-A2-R4_MC13g11924	0.0027	0.0027	0.00003	0.00092	89.701	0	0	0
MvSl-1064-A1-R4_MC13g11664	aAutosome	aAutosome	NON	7.31444	6.87725	0.26349	0.03331	0.38897	0.08228	0.677404	MvSl-1064-A2-R4_MC13g11925	0.26349	0.03334	0.38897	0.08243	0.677404	0	0	0
MvSl-1064-A1-R4_MC13g11665	aAutosome	aAutosome	NON	5.96483	5.69978	0.002	0.00199	0.00324	0.00324	0.617265	MvSl-1064-A2-R4_MC13g11926	0.002	0.00199	0.00324	0.00323	0.617265	0	0	0
MvSl-1064-A1-R4_MC13g11666	aAutosome	aAutosome	NON	5.89433	5.61122	0.00001	0.00007	0.0062	0.00613	0.00161288	MvSl-1064-A2-R4_MC13g11927	0.00001	0	0.0062	0	0.00161288	0	0	0
MvSl-1064-A1-R4_MC13g11670	aAutosome	aAutosome	NON	4.74474	4.73564	0.00585	0.00418	0.00674	0.00695	0.86794	MvSl-1064-A2-R4_MC13g11931	0.00585	0.0042	0.00674	0.007	0.86794	0	0	0
MvSl-1064-A1-R4_MC13g11671	aAutosome	aAutosome	NON	5.05286	5.57896	0.00801	0.00568	0.00887	0.00888	0.903034	MvSl-1064-A2-R4_MC13g11932	0.00801	0.0057	0.00887	0.00894	0.903034	0	0	0
MvSl-1064-A1-R4_MC13g11672	aAutosome	aAutosome	NON	8.60321	8.38151	0.0066	0.00293	0.00802	0.0036	0.822932	MvSl-1064-A2-R4_MC13g11933	0.0066	0.00297	0.00803	0.00361	0.821908	0	-1E-05	0.001024
MvSl-1064-A1-R4_MC13g11673	aAutosome	aAutosome	NON	9.48816	9.55617	0.002	0.00121	0.01727	0.00739	0.115807	MvSl-1064-A2-R4_MC13g11934	0.002	0.00117	0.01727	0.0073	0.115807	0	0	0
MvSl-1064-A1-R4_MC13g11674	aAutosome	aAutosome	NON	4.7842	4.95849	0.00158	0.00111	0.0063	0.00365	0.25079	MvSl-1064-A2-R4_MC13g11935	0.00158	0.00112	0.0063	0.00365	0.25079	0	0	0
MvSl-1064-A1-R4_MC13g11677	aAutosome	aAutosome	NON	6.44782	6.52775	0.79214	0.08813	1.5568	0.53751	0.508826	MvSl-1064-A2-R4_MC13g11938	0.79214	0.08806	1.5568	0.5352	0.508826	0	0	0
MvSl-1064-A1-R4_MC13g11678	aAutosome	aAutosome	NON	6.92215	6.69437	0.00197	0.00139	0.00002	0.00005	98.01	MvSl-1064-A2-R4_MC13g11939	0.00197	0.00139	0.00002	0.00005	98.01	0	0	0
MvSl-1064-A1-R4_MC13g11679	aAutosome	aAutosome	NON	6.79351	6.64829	0.00001	0	0.00933	0.00065	0.0010718	MvSl-1064-A2-R4_MC13g11940	0.00001	0	0.00933	0.00086	0.0010718	0	0	0
MvSl-1064-A1-R4_MC13g11680	aAutosome	aAutosome	NON	0.805475	0.37683	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC13g11941	0	0	0.00001	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11681	aAutosome	aAutosome	NON	6.07526	5.90436	0.00458	0.00326	0.00605	0.00614	0.757012	MvSl-1064-A2-R4_MC13g11942	0.00458	0.00325	0.00605	0.00611	0.757012	0	0	0
MvSl-1064-A1-R4_MC13g11687	aAutosome	aAutosome	NON	5.47654	5.68978	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC13g11948	0	0.00082	0.00001	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11688	aAutosome	aAutosome	NON	4.48693	3.9055	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC13g11949	0	0	0.00001	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11689	aAutosome	aAutosome	NON	5.61746	5.63318	0.00573	0.00571	0.00006	0	95.3411	MvSl-1064-A2-R4_MC13g11950	0.00573	0.00571	0.00006	0	95.3411	0	0	0
MvSl-1064-A1-R4_MC13g11691	aAutosome	aAutosome	NON	4.97338	4.95517	0.00597	0.003	0.00006	0.00023	99.3344	MvSl-1064-A2-R4_MC13g11952	0.00597	0.00299	0.00006	0.00012	99.3344	0	0	0
MvSl-1064-A1-R4_MC13g11692	aAutosome	aAutosome	Down	4.8378	5.59182	0.00002	0	0.02482	0.00471	0.000805799	MvSl-1064-A2-R4_MC13g11953	0.00002	0	0.02482	0.0048	0.000805799	0	0	0
MvSl-1064-A1-R4_MC13g11693	aAutosome	aAutosome	NON	6.75518	6.89297	0.00158	0.00158	0.00002	0	78.607	MvSl-1064-A2-R4_MC13g11954	0.00158	0.00158	0.00002	0.00002	78.607	0	0	0
MvSl-1064-A1-R4_MC13g11694	aAutosome	aAutosome	NON	6.96141	7.21246	0	0.00002	0.00001	0.00259	0	MvSl-1064-A2-R4_MC13g11955	0	0.00001	0.00001	0.002	0	0	0	0
MvSl-1064-A1-R4_MC13g11695	aAutosome	aAutosome	NON	6.75475	6.61901	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC13g11956	0	0.00251	0.00001	0.00674	0	0	0	0
MvSl-1064-A1-R4_MC13g11696	aAutosome	aAutosome	NON	6.0716	6.14644	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC13g11957	0	0.00583	0.00001	0.01227	0	0	0	0
MvSl-1064-A1-R4_MC13g11697	aAutosome	aAutosome	NON	5.40119	5.42547	0	0.00002	0.00001	0.00645	0	MvSl-1064-A2-R4_MC13g11958	0	0.00004	0.00001	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11698	aAutosome	aAutosome	NON	5.86661	5.80391	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC13g11959	0	0	0.00001	0.00674	0	0	0	0
MvSl-1064-A1-R4_MC13g11701	aAutosome	aAutosome	NON	7.45273	7.39052	0.00399	0.00272	0.02246	0.01128	0.177648	MvSl-1064-A2-R4_MC13g11962	0.00399	0.00265	0.02246	0.01111	0.177648	0	0	0
MvSl-1064-A1-R4_MC13g11702	aAutosome	aAutosome	NON	5.8618	5.85114	0.02313	0.00951	0.01228	0.00508	1.88354	MvSl-1064-A2-R4_MC13g11963	0.02313	0.00953	0.01228	0.00504	1.88354	0	0	0
MvSl-1064-A1-R4_MC13g11703	aAutosome	aAutosome	NON	4.28159	4.81359	0.00271	0.00271	0.00003	0	90.0332	MvSl-1064-A2-R4_MC13g11964	0.00271	0.00271	0.00003	0	90.0332	0	0	0
MvSl-1064-A1-R4_MC13g11704	aAutosome	aAutosome	NON	4.63967	4.4354	0	0.00053	0.00001	0	0	MvSl-1064-A2-R4_MC13g11965	0	0	0.00002	0.00329	0	0	-0.00001	0
MvSl-1064-A1-R4_MC13g11705	aAutosome	aAutosome	NON	7.67617	7.76644	0.00044	0.00044	0	0.00001	4400	MvSl-1064-A2-R4_MC13g11966	0.00044	0.00044	0	0.00002	4400	0	0	0
MvSl-1064-A1-R4_MC13g11706	aAutosome	aAutosome	NON	5.58683	5.67543	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC13g11967	0	0	0.00001	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11708	aAutosome	aAutosome	NON	3.36444	3.57147	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC13g11969	0	0	0.00001	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11709	aAutosome	aAutosome	NON	6.0359	5.88164	0	0.01618	0.00001	0.03458	0	MvSl-1064-A2-R4_MC13g11970	0	0	0.00001	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11710	aAutosome	aAutosome	NON	1.66096	1.84768	0	0.0006	0.00001	0	0	MvSl-1064-A2-R4_MC13g11971	0	0	0.00001	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11711	aAutosome	aAutosome	NON	8.56442	8.69463	0	0.00035	0.00001	0	0	MvSl-1064-A2-R4_MC13g11972	0	0.00003	0.00001	0	0	0	0	0
MvSl-1064-A1-R4_MC13g11712	aAutosome	aAutosome	NON	7.18154	6.93766	0.78875	0.1098	1.84348	0.65281	0.427859	MvSl-1064-A2-R4_MC13g11973	0.78875	0.10981	1.84348	0.65258	0.427859	0	0	0
MvSl-1064-A1-R4_MC13g11713	aAutosome	aAutosome	NON	7.24813	7.35892	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC13g11974	0	0	0	0	0	0	0.00001	0
MvSl-1064-A1-R4_MC14g11733	aAutosome	aAutosome	NON	2.17362	2.17703	0	0	0.0049	0	0	MvSl-1064-A2-R4_MC14g11994	0	0	0.0049	0	0	0	0	0
MvSl-1064-A1-R4_MC14g11734	aAutosome	aAutosome	NON	5.46202	5.53467	0.00001	0	0.01028	0	0.000972753	MvSl-1064-A2-R4_MC14g11995	0.00001	0	0.01027	0	0.0009737	0	1E-05	-9.47E-07
MvSl-1064-A1-R4_MC14g11735	aAutosome	aAutosome	NON	6.23236	6.29462	0.00351	0.00203	0.00004	0.00002	87.5312	MvSl-1064-A2-R4_MC14g11996	0.00351	0.00203	0.00004	0.00002	87.5312	0	0	0
MvSl-1064-A1-R4_MC14g11736	aAutosome	aAutosome	NON	4.29472	4.14023	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC14g11997	0	0.00064	0.00001	0	0	0	0	0
MvSl-1064-A1-R4_MC14g11738	aAutosome	aAutosome	NON	4.20794	4.04986	0.00557	0.00559	0.00006	0.0003	92.6789	MvSl-1064-A2-R4_MC14g11999	0.00557	0.00559	0.00006	0.00023	92.6789	0	0	0
MvSl-1064-A1-R4_MC14g11741	aAutosome	aAutosome	NON	7.21925	6.9212	0.00433	0.00432	0.00004	0.0002	107.98	MvSl-1064-A2-R4_MC14g12002	0.00433	0.00433	0.00004	0.00026	107.98	0	0	0
MvSl-1064-A1-R4_MC14g11743	aAutosome	aAutosome	NON	3.39464	3.16481	0.01654	0.00712	0.05728	0.02551	0.288756	MvSl-1064-A2-R4_MC14g12004	0.01654	0.00679	0.05728	0.02402	0.288756	0	0	0
MvSl-1064-A1-R4_MC14g11744	aAutosome	aAutosome	NON	6.88493	6.90649	0.00169	0.00169	0.00002	0.00007	84.0796	MvSl-1064-A2-R4_MC14g12005	0.00169	0.00169	0.00002	0	84.0796	0	0	0
MvSl-1064-A1-R4_MC14g11745	aAutosome	aAutosome	NON	3.20424	3.50757	0.00274	0.00275	0.00003	0.00012	91.0299	MvSl-1064-A2-R4_MC14g12006	0.00274	0.00274	0.00003	0	91.0299	0	0	0
MvSl-1064-A1-R4_MC14g11746	aAutosome	aAutosome	NON	6.32666	5.99217	0.19267	0.04456	0.40598	0.13491	0.47458	MvSl-1064-A2-R4_MC14g12007	0.11968	0.03746	0.18536	0.07851	0.645662	0.07299	0.22062	-0.171082
MvSl-1064-A1-R4_MC14g11748	aAutosome	aAutosome	NON	6.12928	6.29009	0	0	0.00462	0	0	MvSl-1064-A2-R4_MC14g12009	0	0	0.00462	0.00039	0	0	0	0
MvSl-1064-A1-R4_MC14g11749	aAutosome	aAutosome	NON	2.89837	2.72565	0.00779	0.00388	0.00862	0.00602	0.903702	MvSl-1064-A2-R4_MC14g12010	0.00779	0.00386	0.00862	0.00597	0.903702	0	0	0
MvSl-1064-A1-R4_MC14g11750	aAutosome	aAutosome	NON	8.00211	8.24071	0	0	0.00459	0	0	MvSl-1064-A2-R4_MC14g12011	0	0.00004	0.00459	0.0045	0	0	0	0
MvSl-1064-A1-R4_MC14g11751	aAutosome	aAutosome	NON	6.0985	5.94328	0	0.00003	0.00001	0	0	MvSl-1064-A2-R4_MC14g12012	0	0.00036	0.00001	0	0	0	0	0
MvSl-1064-A1-R4_MC14g11752	aAutosome	aAutosome	NON	5.45986	5.40957	0.00235	0.00136	0.0048	0.00342	0.489573	MvSl-1064-A2-R4_MC14g12013	0.00235	0.00135	0.0048	0.00339	0.489573	0	0	0
MvSl-1064-A1-R4_MC14g11753	aAutosome	aAutosome	NON	5.09134	4.9619	0.00802	0.00571	0.00008	0.00066	100.125	MvSl-1064-A2-R4_MC14g12014	0.00802	0.0057	0.00008	0.00006	100.125	0	0	0
MvSl-1064-A1-R4_MC14g11754	aAutosome	aAutosome	NON	6.01044	6.06373	0.00772	0.00349	0.02372	0.01068	0.325462	MvSl-1064-A2-R4_MC14g12015	0.00772	0.00352	0.02372	0.01072	0.325462	0	0	0
MvSl-1064-A1-R4_MC14g11755	aAutosome	aAutosome	NON	6.04729	6.14841	0.00507	0.0036	0.00005	0.00024	101.198	MvSl-1064-A2-R4_MC14g12016	0.00507	0.0036	0.00005	0.00017	101.198	0	0	0
MvSl-1064-A1-R4_MC14g11756	aAutosome	aAutosome	NON	7.84248	7.87184	0.001	0.001	0.00233	0.00234	0.429166	MvSl-1064-A2-R4_MC14g12017	0.001	0.00099	0.00233	0.00232	0.429166	0	0	0
MvSl-1064-A1-R4_MC14g11757	aAutosome	aAutosome	NON	3.46558	2.83587	0.00001	0	0.01451	0.00133	0.000689175	MvSl-1064-A2-R4_MC14g12018	0.00001	0	0.01451	0.00131	0.000689175	0	0	0
MvSl-1064-A1-R4_MC14g11758	aAutosome	aAutosome	NON	7.24252	7.20385	0.03298	0.01488	0.00033	0.00038	99.9091	MvSl-1064-A2-R4_MC14g12019	0.03298	0.01488	0.00033	0.0005	99.9091	0	0	0
MvSl-1064-A1-R4_MC14g11759	aAutosome	aAutosome	NON	7.78759	7.85309	0.02343	0.00967	0.10791	0.03577	0.217125	MvSl-1064-A2-R4_MC14g12020	0.02343	0.00977	0.10791	0.03601	0.217125	0	0	0
MvSl-1064-A1-R4_MC14g11760	aAutosome	aAutosome	NON	6.19224	6.08389	0.0028	0.00163	0.00282	0.00162	0.992873	MvSl-1064-A2-R4_MC14g12021	0.0028	0.00197	0.00282	0.00279	0.992873	0	0	0
MvSl-1064-A1-R4_MC14g11765	aAutosome	aAutosome	NON	4.85471	5.14021	0.00422	0.00428	0.02524	0.01805	0.167194	MvSl-1064-A2-R4_MC14g12026	0.00422	0.00428	0.02524	0.01804	0.167194	0	0	0
MvSl-1064-A1-R4_MC14g11766	aAutosome	aAutosome	NON	3.85797	4.13841	0.00595	0.00598	0.00006	0.00064	99.0017	MvSl-1064-A2-R4_MC14g12027	0.00595	0.00597	0.00006	0.00051	99.0017	0	0	0
MvSl-1064-A1-R4_MC14g11767	aAutosome	aAutosome	NON	8.1672	7.58978	0.00267	0.0027	0.01419	0.01449	0.188159	MvSl-1064-A2-R4_MC14g12028	0.00267	0.0027	0.01419	0.01453	0.188159	0	0	0
MvSl-1064-A1-R4_MC14g11768	aAutosome	aAutosome	NON	5.97761	5.64588	0.00072	0.00051	0.00163	0.00116	0.441691	MvSl-1064-A2-R4_MC14g12029	0.00072	0.00072	0.00163	0.00162	0.441691	0	0	0
MvSl-1064-A1-R4_MC14g11769	aAutosome	aAutosome	NON	7.20326	7.20395	0.00202	0.00144	0.00325	0.0033	0.621519	MvSl-1064-A2-R4_MC14g12030	0.00202	0.00142	0.00325	0.00323	0.621519	0	0	0
MvSl-1064-A1-R4_MC14g11771	aAutosome	aAutosome	NON	4.49888	3.85055	0	0.00003	0.00001	0.00011	0	MvSl-1064-A2-R4_MC14g12032	0	0.0545	0.00001	0.11237	0	0	0	0
MvSl-1064-A1-R4_MC14g11773	aAutosome	aAutosome	NON	6.35968	6.21555	0	0.02225	0.00001	0.05569	0	MvSl-1064-A2-R4_MC14g12034	0	0	0.00001	0	0	0	0	0
MvSl-1064-A1-R4_MC14g11775	aAutosome	aAutosome	Down	4.18774	5.05375	0.00507	0.00293	0.00447	0.00444	1.1342	MvSl-1064-A2-R4_MC14g12036	0.00507	0.00291	0.00447	0.00433	1.1342	0	0	0
MvSl-1064-A1-R4_MC14g11776	aAutosome	aAutosome	NON	6.79176	6.8599	0.00527	0.00374	0.00885	0.0089	0.595473	MvSl-1064-A2-R4_MC14g12037	0.00527	0.00373	0.00885	0.00889	0.595473	0	0	0
MvSl-1064-A1-R4_MC14g11777	aAutosome	aAutosome	NON	7.21012	7.21921	0.00389	0.0039	0.04134	0.02412	0.0940975	MvSl-1064-A2-R4_MC14g12038	0.00389	0.0039	0.04134	0.02412	0.0940975	0	0	0
MvSl-1064-A1-R4_MC14g11778	aAutosome	aAutosome	NON	4.69877	4.6658	0	0.0007	0.00001	0	0	MvSl-1064-A2-R4_MC14g12039	0	0	0.00001	0	0	0	0	0
MvSl-1064-A1-R4_MC14g11779	aAutosome	aAutosome	NON	8.11364	8.20592	0.00494	0.00286	0.00921	0.00653	0.536368	MvSl-1064-A2-R4_MC14g12040	0.00494	0.00285	0.00921	0.00653	0.536368	0	0	0
