genea1	dNa1	dNsea1	dSa1	dSsea1	dNdSa1	genea2	dNa2	dNsea2	dSa2	dSsea2	dNdSa2	chr	chrom	DE	a1mean	a2mean	ratio	log2ratio	dndiff	dsdiff	dndsdiff
MvSl-1064-A1-R4_MC09-2g09233	1.93759	0.74467	0.58962	0.36227	3.28617	MvSl-1064-A2-R4_MC09g09508	0.0008	0.0008	0.00001	0	79.2079	aAutosome	aAutosome	NON	7.65345	7.67283	0.997474204	-0.003648562	1.93679	0.58961	-75.92173
MvSl-1064-A1-R4_MC09-2g09234	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC09g09509	0.00173	0.00173	0.00418	0.00419	0.413866	aAutosome	aAutosome	NON	4.01878	4.12858	0.9734049	-0.038888059	-0.00173	-0.00417	-0.413866
MvSl-1064-A1-R4_MC09-2g09235	12.66074	112.25397	4.25774	37.91657	2.97358	MvSl-1064-A2-R4_MC09g09510	0.00001	0	0.00799	0.00066	0.00125155	aAutosome	aAutosome	NON	6.64773	6.72208	0.988939435	-0.016045925	12.66073	4.24975	2.97232845
MvSl-1064-A1-R4_MC09-2g09236	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC09g09511	0.00002	0	0.01956	0.00087	0.00102249	aAutosome	aAutosome	NON	6.29467	6.17103	1.020035553	0.028619438	-0.00002	-0.01955	-0.00102249
MvSl-1064-A1-R4_MC09-2g09237	11.75202	14.04101	0.11871	0.15182	98.9977	MvSl-1064-A2-R4_MC09g09512	0.00313	0.00314	0.01429	0.01019	0.219033	aAutosome	aAutosome	NON	5.52722	5.75762	0.959983465	-0.058918538	11.74889	0.10442	98.778667
MvSl-1064-A1-R4_MC09-2g09238	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC09g09513	0.00001	0	0.00826	0	0.00121064	aAutosome	aAutosome	NON	3.5975	4.08014	0.881709941	-0.181623969	-0.00001	-0.00825	-0.00121064
MvSl-1064-A1-R4_MC09-2g09239	4.63856	11.18795	36.29996	97.37063	0.127784	MvSl-1064-A2-R4_MC09g09514	0	0	0.00448	0	0	aAutosome	aAutosome	NON	4.5921	4.70139	0.976753683	-0.033933304	4.63856	36.29548	0.127784
MvSl-1064-A1-R4_MC09-2g09246	1.04489	0.52464	100.52945	569.40204	0.0103939	MvSl-1064-A2-R4_MC09g09520	0.00678	0	0.00007	0	96.719	aAutosome	aAutosome	NON	6.9652	6.86039	1.015277557	0.021874186	1.03811	100.52938	-96.7086061
MvSl-1064-A1-R4_MC09-2g09247	0	0	0	0	0	MvSl-1064-A2-R4_MC09g09521	0.06061	0.0168	0.11574	0.03872	0.523673	aAutosome	aAutosome	NON	3.79766	3.74544	1.013942287	0.019975538	-0.06061	-0.11574	-0.523673
MvSl-1064-A1-R4_MC09-2g09248	1.43565	0	5.06279	0	0.283569	MvSl-1064-A2-R4_MC09g09522	0.00964	0.00559	0.0001	0.00034	96.3037	aAutosome	aAutosome	NON	0.380251	0.618138	0.615155515	-0.700976915	1.42601	5.06269	-96.020131
MvSl-1064-A1-R4_MC09-2g09249	0	0	0	0	0	MvSl-1064-A2-R4_MC09g09523	0.00436	0.00435	0.01334	0.01336	0.326834	aAutosome	aAutosome	NON	5.56826	5.22228	1.066250756	0.092546765	-0.00436	-0.01334	-0.326834
MvSl-1064-A1-R4_MC09-2g09250	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC09g09524	0	0	0.00486	0	0	aAutosome	aAutosome	NON	4.75849	4.4187	1.076898183	0.106881854	0	-0.00485	0
MvSl-1064-A1-R4_MC09-2g09251	1.0777	0.62146	0.37152	0.39405	2.90079	MvSl-1064-A2-R4_MC09g09525	0.00146	0.00072	0.00292	0.00148	0.499983	aAutosome	aAutosome	NON	6.15066	5.87297	1.047282721	0.06665096	1.07624	0.3686	2.400807
MvSl-1064-A1-R4_MC09-2g09253	2.51866	1.40736	6.70956	8.92159	0.375384	MvSl-1064-A2-R4_MC09g09527	1.2728	0.17437	1.30187	0.36044	0.977671	aAutosome	aAutosome	NON	6.2897	6.21907	1.011357004	0.016292351	1.24586	5.40769	-0.602287
MvSl-1064-A1-R4_MC09-2g09254	0.00006	0	0.05817	0.0112	0.00103146	MvSl-1064-A2-R4_MC09g09528	0.00001	0	0.01025	0.00064	0.0009756	aAutosome	aAutosome	NON	7.37778	7.33432	1.005925566	0.008523557	0.00005	0.04792	5.586E-05
MvSl-1064-A1-R4_MC09-2g09255	1.40773	1.65962	57.40107	226.73593	0.0245245	MvSl-1064-A2-R4_MC09g09529	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.86382	5.87969	0.997300878	-0.003899274	1.40773	57.40106	0.0245245
MvSl-1064-A1-R4_MC09-2g09256	0	0.00019	0.00001	0	0	MvSl-1064-A2-R4_MC09g09530	0	0	0.00001	0.0059	0	aAutosome	aAutosome	NON	4.85569	5.05659	0.960269668	-0.058488487	0	0	0
MvSl-1064-A1-R4_MC09-2g09258	0.84351	0.46233	45.17202	157.05909	0.0186733	MvSl-1064-A2-R4_MC09g09532	0.00261	0.00192	0.00683	0.00465	0.382132	aAutosome	aAutosome	NON	5.79384	5.94153	0.975142766	-0.036314642	0.8409	45.16519	-0.3634587
MvSl-1064-A1-R4_MC09-2g09263	1.54562	1.04187	3.24177	4.0073	0.476783	MvSl-1064-A2-R4_MC09g09537	0.00169	0.00098	0.00257	0.00181	0.657562	aAutosome	aAutosome	NON	4.82931	4.80216	1.005653706	0.008133602	1.54393	3.2392	-0.180779
MvSl-1064-A1-R4_MC09-2g09268	4.15594	5.4225	0.04198	0.11885	98.9981	MvSl-1064-A2-R4_MC09g09542	0	0	0.00258	0	0	aAutosome	aAutosome	NON	5.9271	6.3794	0.929099915	-0.106094343	4.15594	0.0394	98.9981
MvSl-1064-A1-R4_MC09-2g09269	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC09g09543	0.00352	0.00203	0.00314	0.0031	1.12098	aAutosome	aAutosome	NON	1.14512	1.2699	0.901740295	-0.149216105	-0.00352	-0.00313	-1.12098
MvSl-1064-A1-R4_MC09-2g09270	0.22771	0.15126	57.85526	230.37517	0.00393586	MvSl-1064-A2-R4_MC09g09544	0	0.00001	0.00001	0	0	aAutosome	aAutosome	NON	7.5023	7.50945	0.999047866	-0.001374293	0.22771	57.85525	0.00393586
MvSl-1064-A1-R4_MC09-2g09271	4.19837	4.28236	45.56685	64.81783	0.0921365	MvSl-1064-A2-R4_MC09g09545	0.00001	0	0.00702	0	0.00142448	aAutosome	aAutosome	NON	6.06693	6.26958	0.967677261	-0.047402134	4.19836	45.55983	0.09071202
MvSl-1064-A1-R4_MC09-2g09272	1.59371	0.91895	9.85926	20.09552	0.161646	MvSl-1064-A2-R4_MC09g09546	0	0.0157	0.00001	0.03722	0	aAutosome	aAutosome	NON	7.08696	7.29541	0.97142724	-0.041822153	1.59371	9.85925	0.161646
MvSl-1064-A1-R4_MC09-2g09273	0	0.00029	0.00003	0.00679	0	MvSl-1064-A2-R4_MC09g09547	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.71063	5.53387	1.03194148	0.04536116	0	0.00002	0
MvSl-1064-A1-R4_MC09-2g09274	0.61455	0.24381	73.96064	2466.55025	0.00830915	MvSl-1064-A2-R4_MC09g09548	0.00117	0.00118	0.00319	0.00323	0.36676	aAutosome	aAutosome	NON	7.23771	7.36954	0.982111502	-0.026041267	0.61338	73.95745	-0.35845085
MvSl-1064-A1-R4_MC09-2g09275	0.8746	0.40291	14.44604	40.77997	0.0605425	MvSl-1064-A2-R4_MC09g09549	0	0.0015	0.00001	0.00464	0	aAutosome	aAutosome	NON	5.2457	5.63127	0.931530543	-0.102325022	0.8746	14.44603	0.0605425
MvSl-1064-A1-R4_MC09-2g09276	0.76776	0.28795	0.17282	0.1674	4.44254	MvSl-1064-A2-R4_MC09g09550	0.00084	0.00084	0.00001	0	83.1683	aAutosome	aAutosome	NON	4.77429	4.93012	0.96839225	-0.046336561	0.76692	0.17281	-78.72576
MvSl-1064-A1-R4_MC09-2g09277	0	0.03008	0.00001	0.05823	0	MvSl-1064-A2-R4_MC09g09551	0.0034	0.00241	0.00003	0	112.957	aAutosome	aAutosome	NON	6.17272	6.13829	1.005609054	0.008069544	-0.0034	-0.00002	-112.957
MvSl-1064-A1-R4_MC09-2g09278	0	0.11962	0	0.00121	0	MvSl-1064-A2-R4_MC09g09552	0.00275	0.00132	0.00311	0.00098	0.884216	aAutosome	aAutosome	NON	5.19585	5.0584	1.027172624	0.038678657	-0.00275	-0.00311	-0.884216
MvSl-1064-A1-R4_MC09-2g09279	0.72277	0.50383	83.78258	257.06948	0.00862673	MvSl-1064-A2-R4_MC09g09553	0.00119	0.00084	0.00193	0.00192	0.616548	aAutosome	aAutosome	NON	6.62729	6.52819	1.015180318	0.021736004	0.72158	83.78065	-0.60792127
MvSl-1064-A1-R4_MC09-2g09283	2.81748	2.63744	89.76852	162.87009	0.0313861	MvSl-1064-A2-R4_MC09g09557	0.0032	0.0032	0.00003	0	106.312	aAutosome	aAutosome	NON	6.70409	7.03083	0.953527535	-0.068653495	2.81428	89.76849	-106.2806139
MvSl-1064-A1-R4_MC09-2g09284	25.28512	29.99432	0.75646	0.64302	33.4256	MvSl-1064-A2-R4_MC09g09558	0.00518	0.00355	0.03637	0.02072	0.142425	aAutosome	aAutosome	NON	5.92227	6.01069	0.985289542	-0.02138035	25.27994	0.72009	33.283175
MvSl-1064-A1-R4_MC09-2g09286	1.25713	0.52836	1.54898	1.28758	0.811586	MvSl-1064-A2-R4_MC09g09560	0.00062	0.00062	0.00145	0.00145	0.427557	aAutosome	aAutosome	NON	8.89277	8.70345	1.021752294	0.031045482	1.25651	1.54753	0.384029
MvSl-1064-A1-R4_MC09-2g09287	0.00007	0	0.06685	0.01459	0.00104712	MvSl-1064-A2-R4_MC09g09561	0.00001	0	0.00648	0	0.00154319	aAutosome	aAutosome	NON	8.94708	8.89908	1.005393816	0.00776072	0.00006	0.06037	-0.00049607
MvSl-1064-A1-R4_MC09-2g09288	0.86224	0.30931	3.42751	2.86919	0.251565	MvSl-1064-A2-R4_MC09g09562	0.00571	0.00331	0.00006	0.00031	95.0083	aAutosome	aAutosome	NON	6.62864	6.437	1.029771633	0.042324434	0.85653	3.42745	-94.756735
MvSl-1064-A1-R4_MC09-2g09289	15.10366	21.11641	0.15256	0.21338	99.0014	MvSl-1064-A2-R4_MC09g09563	0.00277	0.00277	0.00003	0	92.0266	aAutosome	aAutosome	NON	5.81672	6.20482	0.937451852	-0.0931835	15.10089	0.15253	6.9748
MvSl-1064-A1-R4_MC09-2g09290	1.8708	0.79326	1.9601	1.53788	0.954441	MvSl-1064-A2-R4_MC09g09564	0.00448	0.00319	0.00005	0.00044	89.4212	aAutosome	aAutosome	NON	7.72302	8.05781	0.95845149	-0.06122268	1.86632	1.96005	-88.466759
MvSl-1064-A1-R4_MC09-2g09291	1.16089	0.56904	2.65854	2.47627	0.436664	MvSl-1064-A2-R4_MC09g09565	0.00429	0.00305	0.00446	0.00449	0.961862	aAutosome	aAutosome	NON	4.8057	4.89091	0.982577884	-0.025356327	1.1566	2.65408	-0.525198
MvSl-1064-A1-R4_MC09-2g09293	5.81843	4.1569	0.05877	0.40865	99.0034	MvSl-1064-A2-R4_MC09g09567	0	0	0.00385	0	0	aAutosome	aAutosome	NON	5.88991	5.94439	0.990835056	-0.013283182	5.81843	0.05492	99.0034
MvSl-1064-A1-R4_MC09-2g09294	0.94682	0.37634	68.71716	236.34304	0.0137785	MvSl-1064-A2-R4_MC09g09568	0.00002	0	0.02078	0	0.000962459	aAutosome	aAutosome	NON	6.38932	6.5201	0.979942025	-0.029231695	0.9468	68.69638	0.012816041
MvSl-1064-A1-R4_MC09-2g09296	1.27232	0.84658	0.42986	0.53571	2.95985	MvSl-1064-A2-R4_MC09g09570	0	0	0	0	0	aAutosome	aAutosome	NON	6.06887	6.01015	1.009770139	0.014026919	1.27232	0.42986	2.95985
MvSl-1064-A1-R4_MC09-2g09297	3.34939	9.56889	0.4392	0.38484	7.62612	MvSl-1064-A2-R4_MC09g09571	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.88833	4.99518	0.978609379	-0.031194985	3.34939	0.43919	7.62612
MvSl-1064-A1-R4_MC09-2g09298	0	0.00008	0.00002	0.00766	0	MvSl-1064-A2-R4_MC09g09572	0.00162	0.00094	0.00602	0.0027	0.269099	aAutosome	aAutosome	NON	7.81411	7.95608	0.982155785	-0.025976218	-0.00162	-0.006	-0.269099
MvSl-1064-A1-R4_MC09-2g09299	0	0	0	0	0	MvSl-1064-A2-R4_MC09g09573	0.00001	0	0.00807	0.00076	0.00123914	aAutosome	aAutosome	NON	2.73502	2.76178	0.990310597	-0.014047018	-0.00001	-0.00807	-0.00123914
MvSl-1064-A1-R4_MC09-2g09302	1.52123	1.22585	7.21945	32.43808	0.210713	MvSl-1064-A2-R4_MC09g09576	0.00608	0.00361	0.00902	0.00577	0.67405	aAutosome	aAutosome	NON	6.29292	5.73405	1.097465142	0.134175118	1.51515	7.21043	-0.463337
MvSl-1064-A1-R4_MC09-2g09303	0.61975	0.07656	22.07258	0	0.0280778	MvSl-1064-A2-R4_MC09g09577	0	0	0	0	0	aAutosome	aAutosome	NON	8.66131	8.49751	1.019276235	0.027545091	0.61975	22.07258	0.0280778
MvSl-1064-A1-R4_MC09-2g09304	0	0.01405	0	0.00014	0	MvSl-1064-A2-R4_MC09g09578	0.00001	0	0.01261	0.00145	0.000793015	aAutosome	aAutosome	NON	8.65961	8.66702	0.999145035	-0.001233982	-0.00001	-0.01261	-0.000793015
MvSl-1064-A1-R4_MC09-2g09305	0.31309	0.28249	40.74942	153.4301	0.0076833	MvSl-1064-A2-R4_MC09g09579	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.34848	5.80033	1.094503244	0.13027623	0.31309	40.74941	0.0076833
MvSl-1064-A1-R4_MC09-2g09307	2.18417	1.5601	59.52102	165.12442	0.0366958	MvSl-1064-A2-R4_MC09g09581	0	0	0.00185	0.00019	0	aAutosome	aAutosome	NON	7.73535	7.61695	1.01554428	0.022253145	2.18417	59.51917	0.0366958
MvSl-1064-A1-R4_MC09-2g09309	1.09669	0.37743	2.21086	1.31487	0.496047	MvSl-1064-A2-R4_MC09g09583	0	0	0.00354	0	0	aAutosome	aAutosome	NON	9.44583	9.19374	1.027419744	0.039025704	1.09669	2.20732	0.496047
MvSl-1064-A1-R4_MC09-2g09311	5.11814	11.37385	17.59678	41.64279	0.290857	MvSl-1064-A2-R4_MC09g09585	0.00358	0.00357	0.00834	0.00834	0.429251	aAutosome	aAutosome	NON	6.88778	6.80986	1.011442232	0.016413924	5.11456	17.58844	-0.138394
MvSl-1064-A1-R4_MC09-2g09313	1.56308	0.66741	4.52268	5.83415	0.345609	MvSl-1064-A2-R4_MC09g09587	0.01884	0.006	0.05858	0.01903	0.321611	aAutosome	aAutosome	NON	6.60861	6.68529	0.988530041	-0.016643285	1.54424	4.4641	0.023998
MvSl-1064-A1-R4_MC09-2g09314	0.46793	0.19016	18.00276	35.49054	0.0259921	MvSl-1064-A2-R4_MC09g09588	0.00001	0.00002	0.00665	0.0033	0.00150374	aAutosome	aAutosome	NON	6.79893	6.83292	0.995025553	-0.00719452	0.46792	17.99611	0.02448836
MvSl-1064-A1-R4_MC09-2g09315	1.04413	0.38475	3.04039	3.87965	0.34342	MvSl-1064-A2-R4_MC09g09589	0.00088	0.00062	0.00512	0.00257	0.171872	aAutosome	aAutosome	NON	6.99686	6.89715	1.014456696	0.020707282	1.04325	3.03527	0.171548
MvSl-1064-A1-R4_MC09-2g09316	0	0	0	0	0	MvSl-1064-A2-R4_MC09g09590	0.00825	0.00586	0.00008	0	102.996	aAutosome	aAutosome	NON	5.637	5.41794	1.040432341	0.057183151	-0.00825	-0.00008	-102.996
MvSl-1064-A1-R4_MC09-2g09317	6.91076	4.89263	0.06981	0.18941	98.9938	MvSl-1064-A2-R4_MC09g09591	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.77498	5.89621	0.979439335	-0.029971958	6.91076	0.0698	98.9938
MvSl-1064-A1-R4_MC09-2g09318	1.93311	2.50117	0.59159	0.43768	3.26765	MvSl-1064-A2-R4_MC09g09592	0.0017	0.00121	0.00266	0.0027	0.639074	aAutosome	aAutosome	NON	7.21212	7.27516	0.991334898	-0.012555576	1.93141	0.58893	2.628576
MvSl-1064-A1-R4_MC09-2g09319	16.99705	0	0.17169	0.24372	98.9985	MvSl-1064-A2-R4_MC09g09593	0.01164	0.00444	0.02326	0.01056	0.500428	aAutosome	aAutosome	NON	6.88275	6.76095	1.01801522	0.02575913	16.98541	0.14843	98.498072
MvSl-1064-A1-R4_MC09-2g09321	0	0.0001	0.00001	0	0	MvSl-1064-A2-R4_MC09g09595	0.00459	0.00461	0.00005	0.00034	91.6168	aAutosome	aAutosome	NON	6.71252	6.73236	0.997053039	-0.004257842	-0.00459	-0.00004	-91.6168
MvSl-1064-A1-R4_MC09-2g09323	7.94349	17.04997	5.32783	10.58699	1.49094	MvSl-1064-A2-R4_MC09g09597	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.71187	6.62802	1.012650837	0.018136817	7.94349	5.32782	1.49094
MvSl-1064-A1-R4_MC09-2g09324	6.4794	6.40166	0.34457	0.34086	18.8043	MvSl-1064-A2-R4_MC09g09598	0	0	0.00381	0.00043	0	aAutosome	aAutosome	NON	7.35959	7.48693	0.982991694	-0.024748869	6.4794	0.34076	18.8043
MvSl-1064-A1-R4_MC09-2g09327	0	0	0	0	0	MvSl-1064-A2-R4_MC09g09601	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.5603	5.59876	0.993130622	-0.009944614	0	-0.00001	0
MvSl-1064-A1-R4_MC09-2g09328	0.00005	0	0.05191	0.00917	0.000963206	MvSl-1064-A2-R4_MC09g09602	0.00133	0.00134	0.012	0.00856	0.110832	aAutosome	aAutosome	NON	-0.691005	0.456054	-1.515182413	0.59949149	-0.00128	0.03991	-0.109868794
MvSl-1064-A1-R4_MC09-2g09330	0.70138	0.36349	5.20416	8.76805	0.134773	MvSl-1064-A2-R4_MC09g09604	0.00905	0.00582	0.01225	0.00989	0.738769	aAutosome	aAutosome	NON	3.14076	3.17985	0.987706967	-0.017845008	0.69233	5.19191	-0.603996
MvSl-1064-A1-R4_MC09-2g09331	0	0.00012	0.00001	0	0	MvSl-1064-A2-R4_MC09g09605	0.00175	0.00175	0.00002	0.00011	87.0647	aAutosome	aAutosome	NON	2.88299	2.76476	1.042763205	0.060411583	-0.00175	-0.00001	-87.0647
MvSl-1064-A1-R4_MC09-2g09333	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC09g09607	0.00087	0.00087	0.00266	0.00267	0.327055	aAutosome	aAutosome	NON	6.78943	6.70802	1.012136219	0.017403469	-0.00087	-0.00265	-0.327055
MvSl-1064-A1-R4_MC09-2g09334	0	0.00005	0.00001	0	0	MvSl-1064-A2-R4_MC09g09608	0.00852	0.00429	0.00448	0.00453	1.90174	aAutosome	aAutosome	NON	6.96352	6.90956	1.00780947	0.011222918	-0.00852	-0.00447	-1.90174
MvSl-1064-A1-R4_MC09-2g09335	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC09g09609	0.00002	0	0.01661	0.00108	0.00120409	aAutosome	aAutosome	NON	7.47713	7.21534	1.036282421	0.051417238	-0.00002	-0.0166	-0.00120409
MvSl-1064-A1-R4_MC09-2g09336	1.19785	0.43398	12.13952	26.89062	0.0986736	MvSl-1064-A2-R4_MC09g09610	0.00199	0.0014	0.0024	0.0024	0.829132	aAutosome	aAutosome	NON	8.40931	8.24298	1.020178382	0.028821435	1.19586	12.13712	-0.7304584
MvSl-1064-A1-R4_MC09-2g09337	0	0.0347	0.00001	0.09033	0	MvSl-1064-A2-R4_MC09g09611	0.00185	0.00185	0.00365	0.00367	0.506835	aAutosome	aAutosome	NON	6.93967	6.98431	0.993608531	-0.009250534	-0.00185	-0.00364	-0.506835
MvSl-1064-A1-R4_MC09-2g09339	2.43562	0.84791	1.56722	1.12377	1.5541	MvSl-1064-A2-R4_MC09g09613	0	0	0.00393	0.00395	0	aAutosome	aAutosome	NON	5.64333	5.64148	1.000327928	0.000473023	2.43562	1.56329	1.5541
MvSl-1064-A1-R4_MC09-2g09340	0.00177	0.01504	1.77419	7.02628	0.000997638	MvSl-1064-A2-R4_MC09g09614	0.00194	0.00194	0.00002	0.00006	96.5174	aAutosome	aAutosome	Up	7.77262	7.0786	1.098044811	0.134936932	-0.00017	1.77417	-96.51640236
MvSl-1064-A1-R4_MC09-2g09341	1.74796	0.96473	37.99884	458.79234	0.0460004	MvSl-1064-A2-R4_MC09g09615	0	0	0	0	0	aAutosome	aAutosome	NON	5.91636	5.62386	1.052010541	0.07314916	1.74796	37.99884	0.0460004
MvSl-1064-A1-R4_MC09-2g09342	0	0.00014	0.00001	0.13111	0	MvSl-1064-A2-R4_MC09g09616	0	0	0.00001	0	0	aAutosome	aAutosome	NON	8.01391	7.96206	1.006512134	0.009364564	0	0	0
MvSl-1064-A1-R4_MC09-2g09344	0.93651	0.36431	0.36452	0.33953	2.56916	MvSl-1064-A2-R4_MC09g09618	0.00235	0.00167	0.00002	0.00011	116.915	aAutosome	aAutosome	NON	6.30208	6.60344	0.95436318	-0.06738971	0.93416	0.3645	-114.34584
MvSl-1064-A1-R4_MC09-2g09346	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC09g09620	0.00161	0.00117	0.00557	0.00409	0.289043	aAutosome	aAutosome	NON	4.89714	4.8653	1.006544304	0.009410675	-0.00161	-0.00556	-0.289043
MvSl-1064-A1-R4_MC09-2g09347	1.84688	0.94641	58.23978	202.07161	0.0317117	MvSl-1064-A2-R4_MC09g09621	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.60618	5.58304	1.004144695	0.005967174	1.84688	58.23977	0.0317117
MvSl-1064-A1-R4_MC09-2g09348	23.29354	26.26732	0.35363	0.46328	65.8698	MvSl-1064-A2-R4_MC09g09622	0.00236	0.00167	0.00002	0	117.413	aAutosome	aAutosome	NON	6.78583	6.77845	1.001088744	0.001569872	23.29118	0.35361	-51.5432
MvSl-1064-A1-R4_MC09-2g09349	6.44668	12.65962	66.06271	149.33464	0.0975842	MvSl-1064-A2-R4_MC09g09623	0.00001	0	0.01035	0	0.000966174	aAutosome	aAutosome	NON	6.67946	6.70397	0.996343957	-0.00528422	6.44667	66.05236	0.096618026
MvSl-1064-A1-R4_MC09-2g09350	11.24768	0	28.39647	270.42238	0.396094	MvSl-1064-A2-R4_MC09g09624	0.00209	0.00209	0.00364	0.00364	0.57416	aAutosome	aAutosome	NON	6.45378	6.44629	1.001161909	0.001675307	11.24559	28.39283	-0.178066
MvSl-1064-A1-R4_MC09-2g09351	1.04468	9.10837	0.37397	0.73599	2.79349	MvSl-1064-A2-R4_MC09g09625	0.99547	0.21147	1.03062	0.32161	0.965894	aAutosome	aAutosome	NON	5.56481	5.3146	1.047079743	0.066371318	0.04921	-0.65665	1.827596
MvSl-1064-A1-R4_MC09-2g09352	0.71851	0.30563	42.54819	227.96116	0.016887	MvSl-1064-A2-R4_MC09g09626	0.00373	0.00365	0.01717	0.01255	0.217238	aAutosome	aAutosome	NON	5.77357	5.59295	1.032294228	0.045854231	0.71478	42.53102	-0.200351
MvSl-1064-A1-R4_MC09-2g09353	0.96719	0.37082	47.5589	123.2994	0.0203367	MvSl-1064-A2-R4_MC09g09627	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.73631	6.16821	0.929979686	-0.104728892	0.96719	47.55889	0.0203367
MvSl-1064-A1-R4_MC09-2g09354	3.99545	3.89737	70.1913	132.27092	0.0569223	MvSl-1064-A2-R4_MC09g09628	0.00002	0	0.01577	0.00122	0.00126822	aAutosome	aAutosome	NON	5.20331	5.21211	0.998311624	-0.00243787	3.99543	70.17553	0.05565408
MvSl-1064-A1-R4_MC09-2g09355	0.00001	0	0	0	10000	MvSl-1064-A2-R4_MC09g09629	0.00219	0.00138	0.00727	0.0039	0.301234	aAutosome	aAutosome	NON	6.46023	6.26424	1.031287115	0.044446042	-0.00218	-0.00727	9999.698766
MvSl-1064-A1-R4_MC09-2g09356	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC09g09630	0	0	0.00001	0	0	aAutosome	aAutosome	NON	8.33397	8.36521	0.996265485	-0.005397851	0	0	0
MvSl-1064-A1-R4_MC09-2g09357	27.87462	49.48588	0.47807	0.85771	58.3066	MvSl-1064-A2-R4_MC09g09631	0.00001	0	0.00994	0.00084	0.00100603	aAutosome	aAutosome	NON	4.14971	3.81749	1.087025768	0.12038614	27.87461	0.46813	58.30559397
MvSl-1064-A1-R4_MC09-2g09358	0	0.00009	0.00001	0	0	MvSl-1064-A2-R4_MC09g09632	0.00072	0.00072	0.00001	0	71.2871	aAutosome	aAutosome	NON	5.37472	5.02247	1.070134814	0.097792557	-0.00072	0	-71.2871
MvSl-1064-A1-R4_MC09-2g09359	1.57485	0.59396	1.53245	0.84155	1.02767	MvSl-1064-A2-R4_MC09g09633	0	0.00001	0.00001	0.00524	0	aAutosome	aAutosome	NON	6.27243	6.28614	0.997819011	-0.003149938	1.57485	1.53244	1.02767
MvSl-1064-A1-R4_MC09-2g09361	0	0	0.00001	0	0	MvSl-1064-A2-R4_MC09g09635	0.01108	0.00496	0.00011	0.00005	100.636	aAutosome	aAutosome	NON	1.04569	1.33476	0.783429231	-0.352125137	-0.01108	-0.0001	-100.636
MvSl-1064-A1-R4_MC09-2g09364	1.04067	0.54939	53.52147	125.90897	0.019444	MvSl-1064-A2-R4_MC09g09638	0	0.0076	0.00001	0.02436	0	aAutosome	aAutosome	NON	7.08763	6.84727	1.035103041	0.04977439	1.04067	53.52146	0.019444
MvSl-1064-A1-R4_MC09-2g09365	0.00001	0	0	0	10000	MvSl-1064-A2-R4_MC09g09639	0.00356	0.00251	0.0072	0.00507	0.494438	aAutosome	aAutosome	NON	7.26667	7.41856	0.979525676	-0.029844785	-0.00355	-0.0072	9999.505562
MvSl-1064-A1-R4_MC09-2g09366	0.02111	0.02122	0.00021	0.00228	100.523	MvSl-1064-A2-R4_MC09g09640	0.00253	0.00114	0.00093	0.00096	2.72014	aAutosome	aAutosome	NON	8.72435	8.65457	1.008062792	0.011585507	0.01858	-0.00072	97.80286
MvSl-1064-A1-R4_MC09-2g09367	1.07858	1.40595	45.41918	86.41779	0.0237472	MvSl-1064-A2-R4_MC09g09641	0.00356	0.00357	0.00004	0.00015	88.7781	aAutosome	aAutosome	NON	5.74449	5.86811	0.978933592	-0.0307171	1.07502	45.41914	-88.7543528
MvSl-1064-A1-R4_MC09-2g09368	4.44595	7.96144	1.36829	1.3819	3.24927	MvSl-1064-A2-R4_MC09g09642	0.00511	0.00495	0.02746	0.03372	0.186088	aAutosome	aAutosome	NON	5.29329	5.21422	1.015164301	0.021713241	4.44084	1.34083	3.063182
MvSl-1064-A1-R4_MC09-2g09369	0.01861	0.01864	0.00019	0	97.9469	MvSl-1064-A2-R4_MC09g09643	0.00248	0.00249	0.01026	0.01042	0.241713	aAutosome	aAutosome	NON	5.41223	5.29745	1.021667028	0.030925084	0.01613	-0.01007	97.705187
MvSl-1064-A1-R4_MC09-2g09370	1.08059	0.65949	89.8525	214.02826	0.0120263	MvSl-1064-A2-R4_MC09g09644	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.40379	6.38208	1.003401712	0.004899305	1.08059	89.85249	0.0120263
MvSl-1064-A1-R4_MC09-2g09371	0.43373	0.27961	0.36202	0.41567	1.19808	MvSl-1064-A2-R4_MC09g09645	0.00248	0.00248	0.00003	0	82.392	aAutosome	aAutosome	NON	5.72014	5.98119	0.956354839	-0.06438209	0.43125	0.36199	-81.19392
