genea1	chr	chrom	DE	a1expmean	a2expmean	ratio	log2exp	dNa1	dNa1se	dSa1	dSa1se	dndsa1	genea2	dNa2	dNa2se	dSa2	dSa2se	dndsa2	dndiff	dsdiff	dndsdiff
MvSl-1064-A1-R4_MC04-1g06065	aAutosome	aAutosome	NON	2.96924	2.84752	1.042745968	0.060387734	0.00294	0.00295	0.00003	0	97.6744	MvSl-1064-A2-R4_MC04-2g06347	0.00294	0.00295	0.00003	0.00015	97.6744	0	0	0.999999999
MvSl-1064-A1-R4_MC04-2g06108	aAutosome	aAutosome	NON	6.89876	6.99006	0.986938596	-0.018967768	0.00276	0.00159	0.00003	0	91.6944	MvSl-1064-A2-R4_MC04-2g06379	0.00276	0.00159	0.00003	0.00007	91.6944	0	0	0.999999999
MvSl-1064-A1-R4_MC05-1g06126	aAutosome	aAutosome	NON	5.23707	5.20447	1.006263846	0.009008635	0.00263	0.00152	0.00003	0	87.3754	MvSl-1064-A2-R4_MC05g06398	0.00263	0.00152	0.00003	0.00006	87.3754	0	0	0.999999999
MvSl-1064-A1-R4_MC05-1g06153	aAutosome	aAutosome	NON	6.1265	6.23643	0.982372928	-0.025657291	0.00297	0.00297	0.00003	0	98.6711	MvSl-1064-A2-R4_MC05g06425	0.00297	0.00297	0.00003	0	98.6711	0	0	0.999999999
MvSl-1064-A1-R4_MC05-1g06242	aAutosome	aAutosome	NON	3.59302	3.80998	0.943054819	-0.084586459	0.00252	0.00252	0.00003	0.00025	83.7209	MvSl-1064-A2-R4_MC05g06514	0.00252	0.00252	0.00003	0.00015	83.7209	0	0	0.999999999
MvSl-1064-A1-R4_MC05-2g06335	aAutosome	aAutosome	NON	1.62829	1.91608	0.849802722	-0.23480013	0.00285	0.00143	0.00003	0.00006	94.6844	MvSl-1064-A2-R4_MC05g06609	0.00285	0.00143	0.00003	0.00004	94.6844	0	0	0.999999999
MvSl-1064-A1-R4_MC05-3g06561	aAutosome	aAutosome	NON	5.86285	5.4854	1.068809932	0.096005319	0.00253	0.00254	0.00003	0.00003	84.0532	MvSl-1064-A2-R4_MC05g06824	0.00253	0.00254	0.00003	0.00009	84.0532	0	0	0.999999999
MvSl-1064-A1-R4_MC05-3g06700	aAutosome	aAutosome	NON	7.69059	7.47185	1.029275213	0.041628789	0.00329	0.00233	0.00003	0.00012	109.302	MvSl-1064-A2-R4_MC05g06964	0.00329	0.00233	0.00003	0.00002	109.302	0	0	0.999999999
MvSl-1064-A1-R4_MC05-3g06711	aAutosome	aAutosome	NON	6.24822	6.33062	0.986983897	-0.018901548	0.00313	0.00222	0.00003	0.00008	103.987	MvSl-1064-A2-R4_MC05g06975	0.00313	0.00222	0.00003	0	103.987	0	0	0.999999999
MvSl-1064-A1-R4_MC05-3g06737	aAutosome	aAutosome	NON	8.55381	8.35966	1.023224629	0.033122895	0.00266	0.00266	0.00003	0.00012	88.3721	MvSl-1064-A2-R4_MC05g07001	0.00266	0.00266	0.00003	0.00011	88.3721	0	0	0.999999999
MvSl-1064-A1-R4_MC05-3g06778	aAutosome	aAutosome	NON	5.47556	4.94362	1.107601312	0.147438668	0.00339	0.00345	0.00003	0.00115	112.625	MvSl-1064-A2-R4_MC05g07042	0.00339	0.0034	0.00003	0.00019	112.625	0	0	0.999999999
MvSl-1064-A1-R4_MC06g06887	aAutosome	aAutosome	NON	5.30321	5.0991	1.040028633	0.056623247	0.0026	0.00184	0.00003	0.00007	86.3787	MvSl-1064-A2-R4_MC06-1g07150	0.0026	0.00184	0.00003	0.00007	86.3787	0	0	0.999999999
MvSl-1064-A1-R4_MC06g06918	aAutosome	aAutosome	NON	2.26522	2.57989	0.878029683	-0.187658381	0.00295	0	0.00003	0	98.0066	MvSl-1064-A2-R4_MC06-1g07181	0.00295	0.00296	0.00003	0	98.0066	0	0	0.999999999
MvSl-1064-A1-R4_MC06g06931	aAutosome	aAutosome	NON	7.33865	7.25839	1.011057549	0.015865117	0.00312	0.00312	0.00003	0.00019	103.654	MvSl-1064-A2-R4_MC06-1g07194	0.00312	0.00312	0.00003	0	103.654	0	0	0.999999999
MvSl-1064-A1-R4_MC06g06949	aAutosome	aAutosome	NON	6.40964	6.48083	0.989015296	-0.015935261	0.00317	0.00318	0.00003	0.00054	105.316	MvSl-1064-A2-R4_MC06-1g07212	0.00317	0.00317	0.00003	0.00024	105.316	0	0	0.999999999
MvSl-1064-A1-R4_MC06g07019	aAutosome	aAutosome	NON	2.6201	3.14671	0.832647432	-0.264222351	0.00322	0.00323	0.00003	0.00017	106.977	MvSl-1064-A2-R4_MC06-1g07282	0.00322	0.00323	0.00003	0.00003	106.977	0	0	0.999999999
MvSl-1064-A1-R4_MC06g07046	aAutosome	aAutosome	NON	6.83016	6.59941	1.034965247	0.049582324	0.00292	0.00169	0.00003	0.00002	97.01	MvSl-1064-A2-R4_MC06-2g07311	0.00292	0.00169	0.00003	0.00018	97.01	0	0	0.999999999
MvSl-1064-A1-R4_MC06g07113	aAutosome	aAutosome	NON	5.77982	5.69937	1.014115595	0.020222109	0.00344	0.00243	0.00003	0	114.286	MvSl-1064-A2-R4_MC06-2g07378	0.00344	0.00242	0.00003	0	114.286	0	0	0.999999999
MvSl-1064-A1-R4_MC06g07120	aAutosome	aAutosome	NON	6.45018	6.34525	1.016536779	0.023662415	0.00315	0.00182	0.00003	0.00007	104.651	MvSl-1064-A2-R4_MC06-2g07385	0.00315	0.00182	0.00003	0.00011	104.651	0	0	0.999999999
MvSl-1064-A1-R4_MC06g07264	aAutosome	aAutosome	NON	6.12549	6.01118	1.019016233	0.027177034	0.00279	0.00161	0.00003	0.00006	92.691	MvSl-1064-A2-R4_MC06-2g07529	0.00279	0.00161	0.00003	0	92.691	0	0	0.999999999
MvSl-1064-A1-R4_MC06g07286	aAutosome	aAutosome	NON	2.57327	3.16787	0.812302904	-0.299910293	0.00291	0.00005	0.00003	0.00012	96.6777	MvSl-1064-A2-R4_MC06-2g07551	0.00291	0.00168	0.00003	0.00002	96.6777	0	0	0.999999999
MvSl-1064-A1-R4_MC06g07306	aAutosome	aAutosome	NON	-0.00288413	0.198103	-0.01455874	-6.101970723	0.00285	0.00286	0.00003	0	94.6844	MvSl-1064-A2-R4_MC06-2g07571	0.00285	0.00285	0.00003	0	94.6844	0	0	0.999999999
MvSl-1064-A1-R4_MC06g07317	aAutosome	aAutosome	NON	5.9098	6.12723	0.964514144	-0.0521257	0.00306	0.00307	0.00003	0	101.661	MvSl-1064-A2-R4_MC06-2g07582	0.00306	0.00307	0.00003	0	101.661	0	0	0.999999999
MvSl-1064-A1-R4_MC06g07318	aAutosome	aAutosome	NON	1.33102	1.44559	0.920745163	-0.119126182	0.00291	0.00291	0.00003	0.00018	96.6777	MvSl-1064-A2-R4_MC06-2g07583	0.00291	0.00291	0.00003	0	96.6777	0	0	0.999999999
MvSl-1064-A1-R4_MC06g07319	aAutosome	aAutosome	NON	6.57992	6.75647	0.973869491	-0.038199646	0.0032	0.0032	0.00003	0.00018	106.312	MvSl-1064-A2-R4_MC06-2g07584	0.0032	0.00321	0.00003	0.0006	106.312	0	0	0.999999999
MvSl-1064-A1-R4_MC06g07368	aAutosome	aAutosome	NON	9.61814	9.59357	1.00256109	0.003690149	0.00265	0.00265	0.00003	0.00013	88.0399	MvSl-1064-A2-R4_MC06-2g07633	0.00265	0.00265	0.00003	0.00021	88.0399	0	0	0.999999999
MvSl-1064-A1-R4_MC06g07456	aAutosome	aAutosome	NON	7.17855	6.9738	1.02935989	0.041747473	0.00275	0.00275	0.00003	0	91.3621	MvSl-1064-A2-R4_MC06-2g07721	0.00275	0.00275	0.00003	0.0002	91.3621	0	0	0.999999999
MvSl-1064-A1-R4_MC06g07479	aAutosome	aAutosome	NON	6.77448	6.46779	1.047418052	0.066837374	0.00332	0.00332	0.00003	0.00012	110.299	MvSl-1064-A2-R4_MC06-2g07744	0.00332	0.00332	0.00003	0.0002	110.299	0	0	0.999999999
MvSl-1064-A1-R4_MC06g07506	aAutosome	aAutosome	NON	6.66217	6.58993	1.01096218	0.015729027	0.00338	0.00339	0.00003	0	112.292	MvSl-1064-A2-R4_MC06-2g07771	0.00338	0.00341	0.00003	0.00082	112.292	0	0	0.999999999
MvSl-1064-A1-R4_MC07g07567	aAutosome	aAutosome	NON	4.10716	4.34938	0.944309304	-0.08266861	0.00275	0.00276	0.00003	0.00007	91.3621	MvSl-1064-A2-R4_MC07g07832	0.00275	0.00276	0.00003	0.00009	91.3621	0	0	0.999999999
MvSl-1064-A1-R4_MC07g07589	aAutosome	aAutosome	NON	1.62539	1.40317	1.158369977	0.212096115	0.00343	0.00343	0.00003	0.0002	113.953	MvSl-1064-A2-R4_MC07g07854	0.00343	0.00343	0.00003	0	113.953	0	0	0.999999999
MvSl-1064-A1-R4_MC07g07590	aAutosome	aAutosome	NON	3.37454	4.19116	0.805156568	-0.312658743	0.00274	0.00274	0.00003	0.00012	91.0299	MvSl-1064-A2-R4_MC07g07855	0.00274	0.00274	0.00003	0.00012	91.0299	0	0	0.999999999
MvSl-1064-A1-R4_MC07g07603	aAutosome	aAutosome	NON	7.30654	7.37132	0.991211886	-0.012734607	0.00315	0.00223	0.00003	0.00002	104.651	MvSl-1064-A2-R4_MC07g07868	0.00315	0.00223	0.00003	0.00011	104.651	0	0	0.999999999
MvSl-1064-A1-R4_MC07g07620	aAutosome	aAutosome	NON	6.08005	6.10031	0.996678857	-0.00479937	0.0027	0.00187	0.00003	0	89.701	MvSl-1064-A2-R4_MC07g07885	0.0027	0.00191	0.00003	0.00007	89.701	0	0	0.999999999
MvSl-1064-A1-R4_MC07g07674	aAutosome	aAutosome	NON	4.25569	3.74782	1.135510777	0.183341398	0.00292	0.00206	0.00003	0.00008	97.01	MvSl-1064-A2-R4_MC07g07939	0.00292	0.00206	0.00003	0	97.01	0	0	0.999999999
MvSl-1064-A1-R4_MC07g07805	aAutosome	aAutosome	NON	5.91575	5.92891	0.997780368	-0.003205812	0.00313	0.00313	0.00003	0	103.987	MvSl-1064-A2-R4_MC07g08070	0.00313	0.00313	0.00003	0	103.987	0	0	0.999999999
MvSl-1064-A1-R4_MC07g07846	aAutosome	aAutosome	NON	7.27563	7.19027	1.011871599	0.017026231	0.00271	0.00271	0.00003	0	90.0332	MvSl-1064-A2-R4_MC07g08111	0.00271	0.00271	0.00003	0.00017	90.0332	0	0	0.999999999
MvSl-1064-A1-R4_MC07g07858	aAutosome	aAutosome	NON	7.81502	7.79365	1.002741976	0.003950421	0.00314	0.00314	0.00003	0.00019	104.319	MvSl-1064-A2-R4_MC07g08123	0.00314	0.00314	0.00003	0	104.319	0	0	0.999999999
MvSl-1064-A1-R4_MC07g07864	aAutosome	aAutosome	NON	6.06481	5.93591	1.021715289	0.030993231	0.00306	0.00307	0.00003	0.0001	101.661	MvSl-1064-A2-R4_MC07g08129	0.00306	0.00307	0.00003	0.00003	101.661	0	0	0.999999999
MvSl-1064-A1-R4_MC07g07922	aAutosome	aAutosome	NON	5.78745	5.75454	1.005718963	0.008227216	0.00303	0.00302	0.00003	0	100.664	MvSl-1064-A2-R4_MC07g08187	0.00303	0.00303	0.00003	0	100.664	0	0	0.999999999
MvSl-1064-A1-R4_MC07g07938	aAutosome	aAutosome	NON	6.51089	6.21418	1.047747249	0.067290734	0.00251	0.00145	0.00003	0.00006	83.3887	MvSl-1064-A2-R4_MC07g08203	0.00251	0.00145	0.00003	0.00008	83.3887	0	0	0.999999999
MvSl-1064-A1-R4_MC07g07943	aAutosome	aAutosome	NON	7.64139	7.53838	1.01366474	0.019580573	0	0.00004	0.00003	0	0	MvSl-1064-A2-R4_MC07g08208	0	0.00004	0.00003	0	0	0	0	0
MvSl-1064-A1-R4_MC07g08107	aAutosome	aAutosome	NON	5.30269	4.91149	1.079649964	0.110563648	0.00276	0.00276	0.00003	0.00018	91.6944	MvSl-1064-A2-R4_MC07g08372	0.00276	0.00276	0.00003	0.00014	91.6944	0	0	0.999999999
MvSl-1064-A1-R4_MC07g08118	aAutosome	aAutosome	NON	5.34958	4.95278	1.080116621	0.11118709	0.00267	0.00267	0.00003	0	88.7043	MvSl-1064-A2-R4_MC07g08383	0.00267	0.00267	0.00003	0.00014	88.7043	0	0	0.999999999
MvSl-1064-A1-R4_MC07g08134	aAutosome	aAutosome	NON	6.71894	6.74512	0.996118675	-0.005610463	0.00313	0.00314	0.00003	0.00014	103.987	MvSl-1064-A2-R4_MC07g08399	0.00313	0.00315	0.00003	0.00117	103.987	0	0	0.999999999
MvSl-1064-A1-R4_MC07g08136	aAutosome	aAutosome	NON	3.498	3.52809	0.991471306	-0.012357075	0.00279	0.00198	0.00003	0.0001	92.691	MvSl-1064-A2-R4_MC07g08401	0.00279	0.00198	0.00003	0.00012	92.691	0	0	0.999999999
MvSl-1064-A1-R4_MC07g08162	aAutosome	aAutosome	NON	6.05355	6.09495	0.993207491	-0.009832952	0.00267	0.00155	0.00003	0.00005	88.7043	MvSl-1064-A2-R4_MC07g08427	0.00267	0.00155	0.00003	0.00005	88.7043	0	0	0.999999999
MvSl-1064-A1-R4_MC07g08176	aAutosome	aAutosome	NON	7.27607	7.31712	0.994389869	-0.008116496	0.00317	0.00318	0.00003	0.00003	105.316	MvSl-1064-A2-R4_MC07g08441	0.00317	0.00318	0.00003	0.00009	105.316	0	0	0.999999999
MvSl-1064-A1-R4_MC07g08195	aAutosome	aAutosome	NON	6.32879	6.59127	0.960177629	-0.058626772	0.00345	0.00346	0.00003	0.00003	114.618	MvSl-1064-A2-R4_MC07g08460	0.00345	0.00346	0.00003	0.00021	114.618	0	0	0.999999999
MvSl-1064-A1-R4_MC07g08199	aAutosome	aAutosome	NON	5.58725	5.10368	1.094749279	0.1306005	0.0025	0.00251	0.00003	0	83.0565	MvSl-1064-A2-R4_MC07g08464	0.0025	0.0025	0.00003	0	83.0565	0	0	0.999999999
MvSl-1064-A1-R4_MC07g08212	aAutosome	aAutosome	NON	2.6761	3.37324	0.793332227	-0.33400294	0.00281	0.00281	0.00003	0.00009	93.3555	MvSl-1064-A2-R4_MC07g08477	0.00281	0.00281	0.00003	0.0001	93.3555	0	0	0.999999999
MvSl-1064-A1-R4_MC08g08328	aAutosome	aAutosome	NON	4.01063	3.61756	1.108656111	0.148811932	0.00312	0.00312	0.00003	0.00003	103.654	MvSl-1064-A2-R4_MC08-1g08593	0.00312	0.00312	0.00003	0	103.654	0	0	0.999999999
MvSl-1064-A1-R4_MC08g08360	aAutosome	aAutosome	NON	5.25639	5.42057	0.969711672	-0.044372245	0.00291	0.00206	0.00003	0.00007	96.6777	MvSl-1064-A2-R4_MC08-1g08625	0.00291	0.00206	0.00003	0	96.6777	0	0	0.999999999
MvSl-1064-A1-R4_MC08g08507	aAutosome	aAutosome	NON	4.82527	4.69604	1.027518931	0.039164974	0.00333	0.00334	0.00003	0.00017	110.631	MvSl-1064-A2-R4_MC08-1g08772	0.00333	0.00334	0.00003	0.00011	110.631	0	0	0.999999999
MvSl-1064-A1-R4_MC08g08590	aAutosome	aAutosome	NON	9.79267	9.34596	1.047797123	0.067359406	0.00326	0.00326	0.00003	0.00037	108.306	MvSl-1064-A2-R4_MC08-1g08855	0.00326	0.00326	0.00003	0.00025	108.306	0	0	0.999999999
MvSl-1064-A1-R4_MC08g08633	aAutosome	aAutosome	NON	6.09307	6.05042	1.007049097	0.010134022	0.00313	0.00313	0.00003	0.00054	103.987	MvSl-1064-A2-R4_MC08-1g08898	0.00313	0.00313	0.00003	0.0001	103.987	0	0	0.999999999
MvSl-1064-A1-R4_MC08g08686	aAutosome	aAutosome	NON	4.57203	4.55435	1.003882003	0.005589704	0.00299	0.003	0.00003	0.00018	99.3355	MvSl-1064-A2-R4_MC08-1g08951	0.00299	0.003	0.00003	0.00027	99.3355	0	0	0.999999999
MvSl-1064-A1-R4_MC08g08839	aAutosome	aAutosome	NON	7.31395	7.50952	0.973957057	-0.038069931	0.00272	0.00156	0.00003	0	90.3654	MvSl-1064-A2-R4_MC08-2g09120	0.00272	0.00157	0.00003	0.00004	90.3654	0	0	0.999999999
MvSl-1064-A1-R4_MC09-2g08933	aAutosome	aAutosome	NON	8.61544	8.25875	1.043189345	0.061001039	0.00316	0.00224	0.00003	0.00002	104.983	MvSl-1064-A2-R4_MC09g09208	0.00316	0.00224	0.00003	0.00002	104.983	0	0	0.999999999
MvSl-1064-A1-R4_MC09-2g08985	aAutosome	aAutosome	NON	5.2428	4.85196	1.080553014	0.111769855	0.00346	0.00346	0.00003	0.00019	114.95	MvSl-1064-A2-R4_MC09g09260	0.00346	0.00346	0.00003	0.00021	114.95	0	0	0.999999999
MvSl-1064-A1-R4_MC09-2g09038	aAutosome	aAutosome	NON	5.08704	5.18369	0.981354981	-0.027153005	0.00344	0.00345	0.00003	0.00019	114.286	MvSl-1064-A2-R4_MC09g09313	0.00344	0.00345	0.00003	0	114.286	0	0	0.999999999
MvSl-1064-A1-R4_MC09-2g09112	aAutosome	aAutosome	NON	5.48666	5.97654	0.918032842	-0.123382329	0.00293	0.00208	0.00003	0.0001	97.3422	MvSl-1064-A2-R4_MC09g09387	0.00293	0.00208	0.00003	0.00008	97.3422	0	0	0.999999999
MvSl-1064-A1-R4_MC09-2g09143	aAutosome	aAutosome	NON	4.91031	4.27522	1.14855142	0.199815446	0.00328	0.00328	0.00003	0.00019	108.97	MvSl-1064-A2-R4_MC09g09418	0.00328	0.00328	0.00003	0	108.97	0	0	0.999999999
MvSl-1064-A1-R4_MC09-2g09277	aAutosome	aAutosome	NON	6.17272	6.13829	1.005609054	0.008069544	0.0034	0.00241	0.00003	0	112.957	MvSl-1064-A2-R4_MC09g09551	0.0034	0.00241	0.00003	0	112.957	0	0	0.999999999
MvSl-1064-A1-R4_MC09-2g09283	aAutosome	aAutosome	NON	6.70409	7.03083	0.953527535	-0.068653495	0.0032	0.0032	0.00003	0	106.312	MvSl-1064-A2-R4_MC09g09557	0.0032	0.0032	0.00003	0	106.312	0	0	0.999999999
MvSl-1064-A1-R4_MC09-2g09289	aAutosome	aAutosome	NON	5.81672	6.20482	0.937451852	-0.0931835	0.00277	0.00278	0.00003	0.00017	92.0266	MvSl-1064-A2-R4_MC09g09563	0.00277	0.00277	0.00003	0	92.0266	0	0	0.999999999
MvSl-1064-A1-R4_MC09-2g09371	aAutosome	aAutosome	NON	5.72014	5.98119	0.956354839	-0.06438209	0.00248	0.00248	0.00003	0	82.392	MvSl-1064-A2-R4_MC09g09645	0.00248	0.00248	0.00003	0	82.392	0	0	0.999999999
MvSl-1064-A1-R4_MC09-2g09429	aAutosome	aAutosome	NON	6.24481	6.22087	1.003848336	0.00554132	0.00322	0.00322	0.00003	0.00011	106.977	MvSl-1064-A2-R4_MC09g09703	0.00322	0.00322	0.00003	0.00012	106.977	0	0	0.999999999
MvSl-1064-A1-R4_MC09-2g09457	aAutosome	aAutosome	NON	5.1113	4.79924	1.065022795	0.09088431	0.00343	0.00344	0.00003	0.00022	113.953	MvSl-1064-A2-R4_MC09g09731	0.00343	0.00344	0.00003	0.00013	113.953	0	0	0.999999999
MvSl-1064-A1-R4_MC09-2g09459	aAutosome	aAutosome	NON	7.96736	7.80047	1.021394865	0.030540711	0.00279	0.00278	0.00003	0	92.691	MvSl-1064-A2-R4_MC09g09733	0.00279	0.00279	0.00003	0	92.691	0	0	0.999999999
MvSl-1064-A1-R4_MC09-2g09465	aAutosome	aAutosome	NON	5.66616	5.51582	1.027256147	0.038795963	0.00279	0.00281	0.00003	0.00053	92.691	MvSl-1064-A2-R4_MC09g09739	0.00279	0.00279	0.00003	0	92.691	0	0	0.999999999
MvSl-1064-A1-R4_MC10-1g09693	aAutosome	aAutosome	NON	9.93346	10.1888	0.974939149	-0.036615919	0.00254	0.00255	0.00003	0.00031	84.3854	MvSl-1064-A2-R4_MC10g09960	0.00254	0.00255	0.00003	0.00019	84.3854	0	0	0.999999999
MvSl-1064-A1-R4_MC10-1g09762	aAutosome	aAutosome	NON	6.08789	5.9215	1.028099299	0.039979614	0.00297	0.0021	0.00003	0.00019	98.6711	MvSl-1064-A2-R4_MC10g10029	0.00297	0.0021	0.00003	0.00009	98.6711	0	0	0.999999999
MvSl-1064-A1-R4_MC10-2g09914	aAutosome	aAutosome	NON	7.41493	7.37002	1.006093606	0.008764539	0.00294	0.00294	0.00003	0.00011	97.6744	MvSl-1064-A2-R4_MC10g10178	0.00294	0.00294	0.00003	0.00018	97.6744	0	0	0.999999999
MvSl-1064-A1-R4_MC10-2g10027	aAutosome	aAutosome	NON	5.60951	5.70156	0.983855296	-0.023481954	0.00314	0.00223	0.00003	0.00002	104.319	MvSl-1064-A2-R4_MC10g10291	0.00314	0.00223	0.00003	0.0001	104.319	0	0	0.999999999
MvSl-1064-A1-R4_MC10-2g10038	aAutosome	aAutosome	NON	6.86515	6.72138	1.021389953	0.030533773	0.00282	0.00283	0.00003	0.00024	93.6877	MvSl-1064-A2-R4_MC10g10302	0.00282	0.00283	0.00003	0.00028	93.6877	0	0	0.999999999
MvSl-1064-A1-R4_MC10-2g10042	aAutosome	aAutosome	NON	3.94149	4.0151	0.981666708	-0.026694806	0.00301	0.00302	0.00003	0.00013	100	MvSl-1064-A2-R4_MC10g10306	0.00301	0.00302	0.00003	0.00003	100	0	0	0.999999999
MvSl-1064-A1-R4_MC10-2g10088	aAutosome	aAutosome	NON	3.10681	3.84528	0.807954167	-0.307654639	0.00344	0.00344	0.00003	0	114.286	MvSl-1064-A2-R4_MC10g10352	0.00344	0.00344	0.00003	0	114.286	0	0	0.999999999
MvSl-1064-A1-R4_MC10-2g10089	aAutosome	aAutosome	NON	2.68032	2.81228	0.953077218	-0.069334989	0.00276	0.00276	0.00003	0	91.6944	MvSl-1064-A2-R4_MC10g10353	0.00276	0.00276	0.00003	0.00017	91.6944	0	0	0.999999999
MvSl-1064-A1-R4_MC11g10164	aAutosome	aAutosome	NON	6.88989	6.83844	1.007523646	0.010813698	0.00343	0.00243	0.00003	0.00002	113.953	MvSl-1064-A2-R4_MC11g10423	0.00343	0.00243	0.00003	0.00002	113.953	0	0	0.999999999
MvSl-1064-A1-R4_MC11g10352	aAutosome	aAutosome	NON	7.77905	7.90496	0.984072026	-0.023164183	0.00266	0.00267	0.00003	0	88.3721	MvSl-1064-A2-R4_MC11g10613	0.00266	0.00267	0.00003	0.00017	88.3721	0	0	0.999999999
MvSl-1064-A1-R4_MC11g10366	aAutosome	aAutosome	NON	5.37672	5.60178	0.959823485	-0.059158982	0.00256	0.00257	0.00003	0.00022	85.0498	MvSl-1064-A2-R4_MC11g10628	0.00256	0.00257	0.00003	0.00015	85.0498	0	0	0.999999999
MvSl-1064-A1-R4_MC11g10407	aAutosome	aAutosome	NON	5.19463	5.32928	0.974733923	-0.036919641	0.00297	0.00313	0.00003	0.00249	98.6711	MvSl-1064-A2-R4_MC11g10669	0.00297	0.00297	0.00003	0	98.6711	0	0	0.999999999
MvSl-1064-A1-R4_MC11g10426	aAutosome	aAutosome	NON	7.14639	7.13581	1.001482663	0.002137446	0.00291	0.00206	0.00003	0.0001	96.6777	MvSl-1064-A2-R4_MC11g10688	0.00291	0.00206	0.00003	0.00013	96.6777	0	0	0.999999999
MvSl-1064-A1-R4_MC11g10429	aAutosome	aAutosome	NON	4.98052	5.12885	0.971079287	-0.042339001	0.00262	0.00151	0.00003	0.00005	87.0432	MvSl-1064-A2-R4_MC11g10691	0.00262	0.00151	0.00003	0.00006	87.0432	0	0	0.999999999
MvSl-1064-A1-R4_MC11g10439	aAutosome	aAutosome	NON	1.77153	1.23723	1.431851798	0.517882176	0.00338	0.00339	0.00003	0	112.292	MvSl-1064-A2-R4_MC11g10701	0.00338	0.00339	0.00003	0.00003	112.292	0	0	0.999999999
MvSl-1064-A1-R4_MC11g10446	aAutosome	aAutosome	NON	5.8684	5.8443	1.004123676	0.005936974	0.00276	0.00276	0.00003	0	91.6944	MvSl-1064-A2-R4_MC11g10708	0.00276	0.00276	0.00003	0	91.6944	0	0	0.999999999
MvSl-1064-A1-R4_MC11g10464	aAutosome	aAutosome	NON	7.66595	7.71018	0.994263428	-0.008299953	0.00337	0.00169	0.00003	0	111.96	MvSl-1064-A2-R4_MC11g10726	0.00337	0.00169	0.00003	0.00006	111.96	0	0	0.999999999
MvSl-1064-A1-R4_MC11g10639	aAutosome	aAutosome	NON	8.00474	7.69061	1.040845915	0.05775651	0.00261	0.00185	0.00003	0.00008	86.711	MvSl-1064-A2-R4_MC11g10903	0.00261	0.00185	0.00003	0.00011	86.711	0	0	0.999999999
MvSl-1064-A1-R4_MC11g10663	aAutosome	aAutosome	NON	8.0725	8.01222	1.007523508	0.010813501	0.00273	0.00158	0.00003	0.00015	90.6977	MvSl-1064-A2-R4_MC11g10927	0.00273	0.00158	0.00003	0.00006	90.6977	0	0	0.999999999
MvSl-1064-A1-R4_MC11g10683	aAutosome	aAutosome	NON	3.95514	3.75573	1.053094871	0.074635411	0.00298	0.00299	0.00003	0.00021	99.0033	MvSl-1064-A2-R4_MC11g10947	0.00299	0.00299	0.00003	0.00011	99.3355	-0.00001	0	0.996655777
MvSl-1064-A1-R4_MC12g10795	aAutosome	aAutosome	NON	5.78014	5.81925	0.993279203	-0.00972879	0.00254	0.0018	0.00003	0	84.3854	MvSl-1064-A2-R4_MC12g11058	0.00254	0.0018	0.00003	0.00005	84.3854	0	0	0.999999999
MvSl-1064-A1-R4_MC12g10813	aAutosome	aAutosome	NON	1.08171	1.06591	1.014823015	0.021228144	0.00248	0.00175	0.00003	0.00005	82.392	MvSl-1064-A2-R4_MC12g11076	0.00248	0.00175	0.00003	0.00007	82.392	0	0	0.999999999
MvSl-1064-A1-R4_MC12g10956	aAutosome	aAutosome	NON	5.81198	5.72794	1.014671941	0.021013358	0.00271	0.00271	0.00003	0.00027	90.0332	MvSl-1064-A2-R4_MC12g11219	0.00271	0.00271	0.00003	0.00033	90.0332	0	0	0.999999999
MvSl-1064-A1-R4_MC12g10958	aAutosome	aAutosome	NON	1.24713	1.08416	1.150319141	0.202034174	0.00264	0.00264	0.00003	0.00015	87.7076	MvSl-1064-A2-R4_MC12g11221	0.00264	0.00264	0.00003	0.00036	87.7076	0	0	0.999999999
MvSl-1064-A1-R4_MC12g11089	aAutosome	aAutosome	NON	5.82878	5.31661	1.096333942	0.132687309	0.00307	0.00307	0.00003	0	101.993	MvSl-1064-A2-R4_MC12g11352	0.00307	0.00308	0.00003	0.00014	101.993	0	0	0.999999999
MvSl-1064-A1-R4_MC12g11125	aAutosome	aAutosome	NON	5.89017	5.89057	0.999932095	-9.80E-05	0.00284	0.00116	0.00003	0.00003	94.3522	MvSl-1064-A2-R4_MC12g11388	0.00284	0.00116	0.00003	0.00004	94.3522	0	0	0.999999999
MvSl-1064-A1-R4_MC12g11126	aAutosome	aAutosome	NON	6.7049	6.68961	1.002285634	0.00329371	0.00279	0.0028	0.00003	0.00011	92.691	MvSl-1064-A2-R4_MC12g11389	0.00279	0.0028	0.00003	0	92.691	0	0	0.999999999
MvSl-1064-A1-R4_MC12g11166	aAutosome	aAutosome	NON	4.80168	4.7371	1.013632813	0.019535133	0.00307	0.00307	0.00003	0.00005	101.993	MvSl-1064-A2-R4_MC12g11429	0.00307	0.00307	0.00003	0.00004	101.993	0	0	0.999999999
MvSl-1064-A1-R4_MC12g11175	aAutosome	aAutosome	NON	3.9999	4.06253	0.984583498	-0.022414535	0.00329	0.00201	0.00003	0	109.302	MvSl-1064-A2-R4_MC12g11438	0.00329	0.00233	0.00003	0	109.302	0	0	0.999999999
