genea1	dN	dNse	dS	dSse	dNdS	chr	chrom	DE	expmean	haploid
MvSl-1064-A1-R4_MC02g03313	0	0.00004	0.00001	0.00334	0	aAutosome	aAutosome	NON	5.60736	A1
MvSl-1064-A1-R4_MC02g03322	0	0.00006	0.00001	0.00019	0	aAutosome	aAutosome	NON	7.11283	A1
MvSl-1064-A1-R4_MC02g03331	0	0.00006	0.00001	0.00945	0	aAutosome	aAutosome	NON	8.10613	A1
MvSl-1064-A1-R4_MC02g03340	0	0.00011	0.00001	0	0	aAutosome	aAutosome	NON	5.52807	A1
MvSl-1064-A1-R4_MC02g03341	0	0.00017	0.00001	0	0	aAutosome	aAutosome	NON	5.24026	A1
MvSl-1064-A1-R4_MC02g03374	0	0.0574	0.00001	0.13071	0	aAutosome	aAutosome	NON	7.59771	A1
MvSl-1064-A1-R4_MC02g03391	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.80567	A1
MvSl-1064-A1-R4_MC02g03460	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.02871	A1
MvSl-1064-A1-R4_MC02g03462	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.00288	A1
MvSl-1064-A1-R4_MC02g03505	0	0	0.00001	0.00445	0	aAutosome	aAutosome	NON	6.54907	A1
MvSl-1064-A1-R4_MC02g03506	0	0	0.00001	0	0	aAutosome	aAutosome	NON	0.338521	A1
MvSl-1064-A1-R4_MC02g03516	0	0.00006	0.00001	0	0	aAutosome	aAutosome	NON	2.43849	A1
MvSl-1064-A1-R4_MC02g03552	0	0.00408	0.00001	0.01029	0	aAutosome	aAutosome	NON	5.66446	A1
MvSl-1064-A1-R4_MC02g03561	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.67408	A1
MvSl-1064-A1-R4_MC02g03562	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.18703	A1
MvSl-1064-A1-R4_MC02g03590	0	0.01827	0.00001	0.03866	0	aAutosome	aAutosome	NON	8.95267	A1
MvSl-1064-A1-R4_MC02g03591	0	0.00809	0.00001	0.0213	0	aAutosome	aAutosome	NON	8.00252	A1
MvSl-1064-A1-R4_MC02g03601	0	0.08834	0.00001	0.17955	0	aAutosome	aAutosome	NON	7.07892	A1
MvSl-1064-A1-R4_MC02g03620	0	0.00005	0.00001	0	0	aAutosome	aAutosome	NON	6.71015	A1
MvSl-1064-A1-R4_MC02g03623	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.87242	A1
MvSl-1064-A1-R4_MC02g03624	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.00024	A1
MvSl-1064-A1-R4_MC02g03641	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.52208	A1
MvSl-1064-A1-R4_MC02g03645	0	0	0.00001	0.00277	0	aAutosome	aAutosome	NON	6.62078	A1
MvSl-1064-A1-R4_MC02g03650	0	0.0024	0.00001	0.01041	0	aAutosome	aAutosome	NON	6.89169	A1
MvSl-1064-A1-R4_MC02g03652	0	0	0.00001	0	0	aAutosome	aAutosome	NON	2.99707	A1
MvSl-1064-A1-R4_MC02g03684	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.81553	A1
MvSl-1064-A1-R4_MC02g03702	0	0.00011	0.00001	0.00034	0	aAutosome	aAutosome	NON	4.47767	A1
MvSl-1064-A1-R4_MC02g03711	0	0.00004	0.00001	0.00489	0	aAutosome	aAutosome	NON	5.48639	A1
MvSl-1064-A1-R4_MC02g03715	0	0.00108	0.00001	0	0	aAutosome	aAutosome	NON	3.74888	A1
MvSl-1064-A1-R4_MC02g03741	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.86147	A1
MvSl-1064-A1-R4_MC02g03747	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.69566	A1
MvSl-1064-A1-R4_MC02g03762	0	0.00005	0.00001	0	0	aAutosome	aAutosome	NON	4.26407	A1
MvSl-1064-A1-R4_MC02g03770	0	0.00005	0.00001	0	0	aAutosome	aAutosome	NON	7.33559	A1
MvSl-1064-A1-R4_MC02g03772	0	0	0.00001	0	0	aAutosome	aAutosome	NON	1.6252	A1
MvSl-1064-A1-R4_MC02g03785	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.83145	A1
MvSl-1064-A1-R4_MC02g03797	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.11207	A1
MvSl-1064-A1-R4_MC02g03803	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.52125	A1
MvSl-1064-A1-R4_MC02g03810	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.2989	A1
MvSl-1064-A1-R4_MC02g03813	0	0.00467	0.00001	0.01103	0	aAutosome	aAutosome	NON	4.75663	A1
MvSl-1064-A1-R4_MC02g03814	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.26668	A1
MvSl-1064-A1-R4_MC02g03824	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.13059	A1
MvSl-1064-A1-R4_MC02g03829	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.72527	A1
MvSl-1064-A1-R4_MC02g03852	0	0	0.00001	0	0	aAutosome	aAutosome	NON	2.35031	A1
MvSl-1064-A1-R4_MC02g03891	0	0.00135	0.00001	0	0	aAutosome	aAutosome	Down	5.00567	A1
MvSl-1064-A1-R4_MC02g03903	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.47139	A1
MvSl-1064-A1-R4_MC02g03923	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.55731	A1
MvSl-1064-A1-R4_MC02g03928	0	0.00013	0.00001	0	0	aAutosome	aAutosome	NON	2.90605	A1
MvSl-1064-A1-R4_MC02g03959	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.0974	A1
MvSl-1064-A1-R4_MC02g03964	0	0.00007	0.00001	0	0	aAutosome	aAutosome	NON	4.47966	A1
MvSl-1064-A1-R4_MC02g03984	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.69503	A1
MvSl-1064-A1-R4_MC02g03992	0	0.00005	0.00001	0	0	aAutosome	aAutosome	NON	5.10581	A1
MvSl-1064-A1-R4_MC02g04004	0	0.00005	0.00001	0.00672	0	aAutosome	aAutosome	NON	4.88389	A1
MvSl-1064-A1-R4_MC02g04006	0	0.0069	0.00001	0.01739	0	aAutosome	aAutosome	NON	5.63361	A1
MvSl-1064-A1-R4_MC02g04022	0	0	0.00001	0	0	aAutosome	aAutosome	NON	2.93304	A1
MvSl-1064-A1-R4_MC02g04026	0	0.00173	0.00001	0.01582	0	aAutosome	aAutosome	NON	5.91432	A1
MvSl-1064-A1-R4_MC02g04051	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.56136	A1
MvSl-1064-A1-R4_MC02g04052	0	0.00449	0.00001	0.00987	0	aAutosome	aAutosome	NON	6.26438	A1
MvSl-1064-A1-R4_MC02g04053	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.12847	A1
MvSl-1064-A1-R4_MC02g04106	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.72599	A1
MvSl-1064-A1-R4_MC02g04114	0	0	0.00001	0	0	aAutosome	aAutosome	NON	2.97025	A1
MvSl-1064-A1-R4_MC02g04116	0	0.00007	0.00001	0	0	aAutosome	aAutosome	NON	5.25805	A1
MvSl-1064-A1-R4_MC02g04121	0	0.0122	0.00001	0.03614	0	aAutosome	aAutosome	NON	5.62994	A1
MvSl-1064-A1-R4_MC02g04122	0	0.00934	0.00001	0	0	aAutosome	aAutosome	NON	3.8486	A1
MvSl-1064-A1-R4_MC02g04136	0	0.00009	0.00001	0	0	aAutosome	aAutosome	NON	4.98496	A1
MvSl-1064-A1-R4_MC02g04151	0	0.00018	0.00001	0	0	aAutosome	aAutosome	NON	6.33116	A1
MvSl-1064-A1-R4_MC02g04173	0	0	0.00001	0	0	aAutosome	aAutosome	NON	-0.0980793	A1
MvSl-1064-A1-R4_MC02g04177	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.04044	A1
MvSl-1064-A1-R4_MC02g04180	0	0.00304	0.00001	0.02043	0	aAutosome	aAutosome	NON	5.23456	A1
MvSl-1064-A1-R4_MC02g04191	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.10664	A1
MvSl-1064-A1-R4_MC02g04204	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.10059	A1
MvSl-1064-A1-R4_MC02g04223	0	0.02385	0.00001	0.04849	0	aAutosome	aAutosome	NON	2.43649	A1
MvSl-1064-A1-R4_MC02g04250	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.37865	A1
MvSl-1064-A1-R4_MC03g04285	0	0.00147	0.00001	0	0	aAutosome	aAutosome	NON	5.59708	A1
MvSl-1064-A1-R4_MC03g04293	0	0.08888	0.00001	0.19062	0	aAutosome	aAutosome	NON	6.26812	A1
MvSl-1064-A1-R4_MC03g04299	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.93273	A1
MvSl-1064-A1-R4_MC03g04309	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.98429	A1
MvSl-1064-A1-R4_MC03g04356	0	0.00006	0.00001	0	0	aAutosome	aAutosome	NON	7.56618	A1
MvSl-1064-A1-R4_MC03g04359	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.52997	A1
MvSl-1064-A1-R4_MC03g04368	0	0.00028	0.00001	0.0007	0	aAutosome	aAutosome	NON	4.62459	A1
MvSl-1064-A1-R4_MC03g04389	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.08897	A1
MvSl-1064-A1-R4_MC03g04402	0	0.00106	0.00001	0	0	aAutosome	aAutosome	NON	5.28719	A1
MvSl-1064-A1-R4_MC03g04403	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.11088	A1
MvSl-1064-A1-R4_MC03g04406	0	0.0128	0.00001	0.02582	0	aAutosome	aAutosome	NON	5.68184	A1
MvSl-1064-A1-R4_MC03g04411	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.44615	A1
MvSl-1064-A1-R4_MC03g04412	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.77413	A1
MvSl-1064-A1-R4_MC03g04439	0	0	0.00001	0	0	aAutosome	aAutosome	NON	1.73423	A1
MvSl-1064-A1-R4_MC03g04454	0	0.00027	0.00001	0	0	aAutosome	aAutosome	NON	4.88182	A1
MvSl-1064-A1-R4_MC03g04468	0	0.01353	0.00001	0.03513	0	aAutosome	aAutosome	NON	6.12086	A1
MvSl-1064-A1-R4_MC03g04479	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.45816	A1
MvSl-1064-A1-R4_MC03g04503	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.42416	A1
MvSl-1064-A1-R4_MC03g04510	0	0.00005	0.00001	0.00341	0	aAutosome	aAutosome	NON	3.97344	A1
MvSl-1064-A1-R4_MC03g04515	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.84786	A1
MvSl-1064-A1-R4_MC03g04524	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.06463	A1
MvSl-1064-A1-R4_MC03g04543	0	0.00009	0.00001	0	0	aAutosome	aAutosome	NON	7.36211	A1
MvSl-1064-A1-R4_MC03g04550	0	0	0.00001	0	0	aAutosome	aAutosome	NON	1.92256	A1
MvSl-1064-A1-R4_MC03g04572	0	0.0001	0.00001	0.0095	0	aAutosome	aAutosome	NON	7.95215	A1
MvSl-1064-A1-R4_MC03g04600	0	0.00028	0.00001	0.27294	0	aAutosome	aAutosome	NON	3.83717	A1
MvSl-1064-A1-R4_MC03g04607	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.56968	A1
MvSl-1064-A1-R4_MC03g04613	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.28622	A1
MvSl-1064-A1-R4_MC03g04617	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.63941	A1
MvSl-1064-A1-R4_MC03g04621	0	0.00006	0.00001	0	0	aAutosome	aAutosome	NON	6.29188	A1
MvSl-1064-A1-R4_MC03g04632	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.86034	A1
MvSl-1064-A1-R4_MC03g04637	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.21004	A1
MvSl-1064-A1-R4_MC03g04647	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.08252	A1
MvSl-1064-A1-R4_MC03g04653	0	0.00179	0.00001	0	0	aAutosome	aAutosome	NON	6.61787	A1
MvSl-1064-A1-R4_MC03g04672	0	0.00579	0.00001	0.01518	0	aAutosome	aAutosome	NON	5.83672	A1
MvSl-1064-A1-R4_MC03g04702	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.35562	A1
MvSl-1064-A1-R4_MC03g04708	0	0.00006	0.00001	0.00024	0	aAutosome	aAutosome	NON	6.67521	A1
MvSl-1064-A1-R4_MC03g04712	0	0	0.00001	0	0	aAutosome	aAutosome	NON	8.30848	A1
MvSl-1064-A1-R4_MC03g04713	0	0.0046	0.00001	0.00918	0	aAutosome	aAutosome	NON	6.85096	A1
MvSl-1064-A1-R4_MC03g04716	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.87573	A1
MvSl-1064-A1-R4_MC03g04717	0	0	0.00001	0	0	aAutosome	aAutosome	NON	2.97351	A1
MvSl-1064-A1-R4_MC03g04718	0	0.00005	0.00001	0	0	aAutosome	aAutosome	NON	3.36333	A1
MvSl-1064-A1-R4_MC03g04720	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.68853	A1
MvSl-1064-A1-R4_MC03g04727	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.19975	A1
MvSl-1064-A1-R4_MC03g04733	0	0	0.00001	0	0	aAutosome	aAutosome	NON	2.84442	A1
MvSl-1064-A1-R4_MC03g04734	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.1832	A1
MvSl-1064-A1-R4_MC03g04744	0	0.00005	0.00001	0	0	aAutosome	aAutosome	NON	5.63671	A1
MvSl-1064-A1-R4_MC03g04754	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.24045	A1
MvSl-1064-A1-R4_MC03g04768	0	0.00011	0.00001	0.00021	0	aAutosome	aAutosome	NON	6.54077	A1
MvSl-1064-A1-R4_MC03g04769	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.73184	A1
MvSl-1064-A1-R4_MC03g04778	0	0.01028	0.00001	0.02014	0	aAutosome	aAutosome	NON	7.31282	A1
MvSl-1064-A1-R4_MC03g04780	0	0	0.00001	0	0	aAutosome	aAutosome	NON	2.93169	A1
MvSl-1064-A1-R4_MC03g04788	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.50979	A1
MvSl-1064-A1-R4_MC03g04795	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.06411	A1
MvSl-1064-A1-R4_MC03g04796	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.84402	A1
MvSl-1064-A1-R4_MC03g04802	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.84725	A1
MvSl-1064-A1-R4_MC03g04817	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.27015	A1
MvSl-1064-A1-R4_MC03g04823	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.35869	A1
MvSl-1064-A1-R4_MC03g04824	0	0.03616	0.00001	0.07342	0	aAutosome	aAutosome	NON	6.57367	A1
MvSl-1064-A1-R4_MC03g04829	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.78321	A1
MvSl-1064-A1-R4_MC03g04853	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.71884	A1
MvSl-1064-A1-R4_MC03g04857	0	0.00118	0.00001	0	0	aAutosome	aAutosome	NON	6.43328	A1
MvSl-1064-A1-R4_MC03g04892	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.97932	A1
MvSl-1064-A1-R4_MC03g04922	0	0.00813	0.00001	0.01687	0	aAutosome	aAutosome	NON	5.31034	A1
MvSl-1064-A1-R4_MC03g04967	0	0.00009	0.00001	0.00022	0	aAutosome	aAutosome	NON	4.10034	A1
MvSl-1064-A1-R4_MC03g04979	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.44324	A1
MvSl-1064-A1-R4_MC03g04989	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.22472	A1
MvSl-1064-A1-R4_MC03g04992	0	0.00112	0.00001	0.0016	0	aAutosome	aAutosome	NON	8.55281	A1
MvSl-1064-A1-R4_MC03g05000	0	0.00096	0.00001	0	0	aAutosome	aAutosome	NON	6.44741	A1
MvSl-1064-A1-R4_MC03g05008	0	0.00016	0.00001	0	0	aAutosome	aAutosome	NON	4.81289	A1
MvSl-1064-A1-R4_MC03g05028	0	0.00007	0.00001	0.02687	0	aAutosome	aAutosome	NON	2.38611	A1
MvSl-1064-A1-R4_MC03g05033	0	0	0.00001	0	0	aAutosome	aAutosome	NON	2.26593	A1
MvSl-1064-A1-R4_MC03g05034	0	0.00012	0.00001	0.11145	0	aAutosome	aAutosome	NON	6.49224	A1
MvSl-1064-A1-R4_MC03g05044	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.43537	A1
MvSl-1064-A1-R4_MC03g05063	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.31679	A1
MvSl-1064-A1-R4_MC03g05077	0	0	0.00001	0	0	aAutosome	aAutosome	Down	6.18396	A1
MvSl-1064-A1-R4_MC03g05078	0	0	0.00001	0	0	aAutosome	aAutosome	NON	12.8348	A1
MvSl-1064-A1-R4_MC03g05080	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.94934	A1
MvSl-1064-A1-R4_MC03g05086	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.04252	A1
MvSl-1064-A1-R4_MC03g05101	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.26052	A1
MvSl-1064-A1-R4_MC03g05118	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.82561	A1
MvSl-1064-A1-R4_MC03g05145	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.82809	A1
MvSl-1064-A1-R4_MC03g05148	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.44643	A1
MvSl-1064-A1-R4_MC03g05159	0	0	0.00001	0	0	aAutosome	aAutosome	Up	6.52696	A1
MvSl-1064-A1-R4_MC03g05163	0	0.00164	0.00001	0	0	aAutosome	aAutosome	NON	1.08025	A1
MvSl-1064-A1-R4_MC03g05170	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.25068	A1
MvSl-1064-A1-R4_MC03g05171	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.12286	A1
MvSl-1064-A1-R4_MC03g05183	0	0.00004	0.00001	0	0	aAutosome	aAutosome	NON	5.60231	A1
MvSl-1064-A1-R4_MC03g05231	0	0	0.00001	0	0	aAutosome	aAutosome	NON	1.17901	A1
MvSl-1064-A1-R4_MC03g05253	0	0.0001	0.00001	0.0002	0	aAutosome	aAutosome	NON	4.39203	A1
MvSl-1064-A1-R4_MC04-1g05285	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.05193	A1
MvSl-1064-A1-R4_MC04-1g05292	0	0.00011	0.00001	0	0	aAutosome	aAutosome	Down	2.19247	A1
MvSl-1064-A1-R4_MC04-1g05298	0	0.00246	0.00001	0.01227	0	aAutosome	aAutosome	NON	5.88397	A1
MvSl-1064-A1-R4_MC04-1g05342	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.63666	A1
MvSl-1064-A1-R4_MC04-1g05369	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.52845	A1
MvSl-1064-A1-R4_MC04-1g05439	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.89204	A1
MvSl-1064-A1-R4_MC04-1g05458	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.35045	A1
MvSl-1064-A1-R4_MC04-1g05462	0	0.0126	0.00001	0.02788	0	aAutosome	aAutosome	NON	0.48908	A1
MvSl-1064-A1-R4_MC04-1g05473	0	0.01027	0.00001	0.0501	0	aAutosome	aAutosome	NON	6.11396	A1
MvSl-1064-A1-R4_MC04-1g05490	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.84853	A1
MvSl-1064-A1-R4_MC04-1g05525	0	0.00015	0.00001	0.0063	0	aAutosome	aAutosome	NON	4.26168	A1
MvSl-1064-A1-R4_MC04-1g05526	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.92877	A1
MvSl-1064-A1-R4_MC04-1g05530	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.49365	A1
MvSl-1064-A1-R4_MC04-1g05563	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.05125	A1
MvSl-1064-A1-R4_MC04-1g05578	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.08066	A1
MvSl-1064-A1-R4_MC04-1g05583	0	0	0.00001	0	0	aAutosome	aAutosome	NON	2.17711	A1
MvSl-1064-A1-R4_MC04-1g05603	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.41874	A1
MvSl-1064-A1-R4_MC04-1g05612	0	0.0001	0.00001	0	0	aAutosome	aAutosome	NON	5.54165	A1
MvSl-1064-A1-R4_MC04-1g05622	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.72202	A1
MvSl-1064-A1-R4_MC04-1g05632	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.17086	A1
MvSl-1064-A1-R4_MC04-1g05638	0	0	0.00001	0	0	aAutosome	aAutosome	NON	8.24581	A1
MvSl-1064-A1-R4_MC04-1g05671	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.19004	A1
MvSl-1064-A1-R4_MC04-1g05689	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.11976	A1
MvSl-1064-A1-R4_MC04-1g05692	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.01828	A1
MvSl-1064-A1-R4_MC04-1g05693	0	0.0242	0.00001	0.05417	0	aAutosome	aAutosome	NON	6.42404	A1
MvSl-1064-A1-R4_MC04-1g05695	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.71006	A1
MvSl-1064-A1-R4_MC04-1g05697	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.71034	A1
MvSl-1064-A1-R4_MC04-1g05708	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.21033	A1
MvSl-1064-A1-R4_MC04-1g05710	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.17739	A1
MvSl-1064-A1-R4_MC04-1g05736	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.9579	A1
MvSl-1064-A1-R4_MC04-1g05757	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.4243	A1
MvSl-1064-A1-R4_MC04-1g05761	0	0.00635	0.00001	0.01395	0	aAutosome	aAutosome	NON	6.64822	A1
MvSl-1064-A1-R4_MC04-1g05792	0	0.00066	0.00001	0	0	aAutosome	aAutosome	NON	5.30822	A1
MvSl-1064-A1-R4_MC04-1g05793	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.32634	A1
MvSl-1064-A1-R4_MC04-1g05826	0	0	0.00001	0	0	aAutosome	aAutosome	Down	-0.829169	A1
MvSl-1064-A1-R4_MC04-1g05843	0	0.00014	0.00001	0.01349	0	aAutosome	aAutosome	NON	1.82232	A1
MvSl-1064-A1-R4_MC04-1g05851	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.7674	A1
MvSl-1064-A1-R4_MC04-1g05860	0	0.0001	0.00001	0	0	aAutosome	aAutosome	NON	2.15792	A1
MvSl-1064-A1-R4_MC04-1g05875	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.31654	A1
MvSl-1064-A1-R4_MC04-1g05915	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.34172	A1
MvSl-1064-A1-R4_MC04-1g05927	0	0.01837	0.00001	0.04737	0	aAutosome	aAutosome	NON	3.88617	A1
MvSl-1064-A1-R4_MC04-1g05932	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.41475	A1
MvSl-1064-A1-R4_MC04-1g05935	0	0.00346	0.00001	0.00676	0	aAutosome	aAutosome	NON	2.23361	A1
MvSl-1064-A1-R4_MC04-1g05939	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.31905	A1
MvSl-1064-A1-R4_MC04-1g05959	0	0.00005	0.00001	0.00393	0	aAutosome	aAutosome	NON	3.63668	A1
MvSl-1064-A1-R4_MC04-1g05960	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.08815	A1
MvSl-1064-A1-R4_MC04-1g05975	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.75433	A1
MvSl-1064-A1-R4_MC04-1g05977	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.93117	A1
MvSl-1064-A1-R4_MC04-1g05990	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.91318	A1
MvSl-1064-A1-R4_MC04-1g05991	0	0.00015	0.00001	0	0	aAutosome	aAutosome	NON	6.24451	A1
MvSl-1064-A1-R4_MC04-1g06041	0	0.0001	0.00001	0	0	aAutosome	aAutosome	Down	4.45775	A1
MvSl-1064-A1-R4_MC04-1g06045	0	0.00013	0.00001	0	0	aAutosome	aAutosome	NON	5.50387	A1
MvSl-1064-A1-R4_MC04-1g06053	0	0	0.00001	0	0	aAutosome	aAutosome	NON	0.727945	A1
MvSl-1064-A1-R4_MC04-1g06057	0	0.01784	0.00001	0.04537	0	aAutosome	aAutosome	NON	6.13642	A1
MvSl-1064-A1-R4_MC04-1g06065	0	0.00329	0.00001	0	0	aAutosome	aAutosome	NON	2.96924	A1
MvSl-1064-A1-R4_MC04-1g06066	0	0.0003	0.00001	0.02029	0	aAutosome	aAutosome	NON	5.36535	A1
MvSl-1064-A1-R4_MC04-1g06069	0	0.00585	0.00001	0.01137	0	aAutosome	aAutosome	Down	2.4662	A1
MvSl-1064-A1-R4_MC04-2g06093	0	0.03978	0.00001	0.0957	0	aAutosome	aAutosome	NON	7.0122	A1
MvSl-1064-A1-R4_MC05-1g06124	0	0.01187	0.00001	0.03915	0	aAutosome	aAutosome	NON	6.64704	A1
MvSl-1064-A1-R4_MC05-1g06126	0	0.00014	0.00001	0.03287	0	aAutosome	aAutosome	NON	5.23707	A1
MvSl-1064-A1-R4_MC05-1g06133	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.79151	A1
MvSl-1064-A1-R4_MC05-1g06136	0	0	0.00001	0	0	aAutosome	aAutosome	NON	8.23424	A1
MvSl-1064-A1-R4_MC05-1g06153	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.1265	A1
MvSl-1064-A1-R4_MC05-1g06171	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.62195	A1
MvSl-1064-A1-R4_MC05-1g06183	0	0.00153	0.00001	0	0	aAutosome	aAutosome	NON	3.57488	A1
MvSl-1064-A1-R4_MC05-1g06219	0	0.00006	0.00001	0.00025	0	aAutosome	aAutosome	NON	7.00277	A1
MvSl-1064-A1-R4_MC05-1g06230	0	0.00025	0.00001	0	0	aAutosome	aAutosome	NON	3.06266	A1
MvSl-1064-A1-R4_MC05-2g06322	0	0.00009	0.00001	0.01492	0	aAutosome	aAutosome	NON	5.85975	A1
MvSl-1064-A1-R4_MC05-2g06325	0	0.00007	0.00001	0	0	aAutosome	aAutosome	NON	5.30824	A1
MvSl-1064-A1-R4_MC05-2g06341	0	0.00007	0.00001	0	0	aAutosome	aAutosome	NON	7.88586	A1
MvSl-1064-A1-R4_MC05-2g06363	0	0.00007	0.00001	0	0	aAutosome	aAutosome	NON	6.194	A1
MvSl-1064-A1-R4_MC05-2g06370	0	0.00684	0.00001	0.01269	0	aAutosome	aAutosome	NON	3.96357	A1
