genea1	dN	dNse	dS	dSse	dNdS	chr	chrom	DE	expmean	haploid
MvSl-1064-A2-R4_MC08-1g08527	0	0	0.00001	0	0	aAutosome	aAutosome	NON	1.34081	A2
MvSl-1064-A2-R4_MC08-1g08531	0.00504	0.00254	0.00531	0.00266	0.949135	aAutosome	aAutosome	NON	6.16791	A2
MvSl-1064-A2-R4_MC08-1g08532	0.00187	0.00133	0.00683	0.00396	0.273788	aAutosome	aAutosome	NON	8.29777	A2
MvSl-1064-A2-R4_MC08-1g08533	0.00205	0.00206	0.00002	0.0001	101.99	aAutosome	aAutosome	NON	4.49627	A2
MvSl-1064-A2-R4_MC08-1g08534	0.01503	0.00835	0.02811	0.01574	0.534683	aAutosome	aAutosome	NON	4.65988	A2
MvSl-1064-A2-R4_MC08-1g08538	0.00363	0.00364	0.00004	0.00018	90.5237	aAutosome	aAutosome	NON	5.61167	A2
MvSl-1064-A2-R4_MC08-1g08539	0.00001	0	0.00942	0.00077	0.00106156	aAutosome	aAutosome	NON	6.89222	A2
MvSl-1064-A2-R4_MC08-1g08541	0.00001	0	0.01313	0	0.000761609	aAutosome	aAutosome	NON	5.23855	A2
MvSl-1064-A2-R4_MC08-1g08543	0.00186	0.00108	0.00002	0.00001	92.5373	aAutosome	aAutosome	NON	7.29481	A2
MvSl-1064-A2-R4_MC08-1g08544	0.00105	0.00107	0.00703	0.00507	0.149358	aAutosome	aAutosome	NON	6.66917	A2
MvSl-1064-A2-R4_MC08-1g08545	0.02078	0.00738	0.06405	0.02241	0.324434	aAutosome	aAutosome	NON	3.55183	A2
MvSl-1064-A2-R4_MC08-1g08546	0.00204	0.00145	0.00793	0.00461	0.257248	aAutosome	aAutosome	NON	3.07213	A2
MvSl-1064-A2-R4_MC08-1g08547	0.00237	0.00169	0.00528	0.00377	0.448855	aAutosome	aAutosome	NON	7.07688	A2
MvSl-1064-A2-R4_MC08-1g08551	0.00001	0	0.01437	0.0008	0.000695889	aAutosome	aAutosome	NON	4.65892	A2
MvSl-1064-A2-R4_MC08-1g08553	0	0.00003	0.00002	0	0	aAutosome	aAutosome	NON	9.99864	A2
MvSl-1064-A2-R4_MC08-1g08554	0.03639	0.01808	0.12614	0.11818	0.288489	aAutosome	aAutosome	NON	2.3495	A2
MvSl-1064-A2-R4_MC08-1g08556	0.00513	0.00297	0.00005	0.00031	102.395	aAutosome	aAutosome	NON	5.29669	A2
MvSl-1064-A2-R4_MC08-1g08557	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.03733	A2
MvSl-1064-A2-R4_MC08-1g08559	0.00226	0.00226	0.00584	0.00583	0.38698	aAutosome	aAutosome	NON	6.28318	A2
MvSl-1064-A2-R4_MC08-1g08560	0	0.01351	0.00001	0.02566	0	aAutosome	aAutosome	NON	6.75939	A2
MvSl-1064-A2-R4_MC08-1g08561	0.00001	0	0.00697	0.0005	0.0014347	aAutosome	aAutosome	NON	6.63222	A2
MvSl-1064-A2-R4_MC08-1g08562	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.81487	A2
MvSl-1064-A2-R4_MC08-1g08564	0.00063	0.00063	0.00481	0.00278	0.130974	aAutosome	aAutosome	NON	7.73176	A2
MvSl-1064-A2-R4_MC08-1g08565	0.00284	0.00285	0.01465	0.0148	0.193855	aAutosome	aAutosome	NON	7.49512	A2
MvSl-1064-A2-R4_MC08-1g08566	0	0	0	0	0	aAutosome	aAutosome	NON	5.99656	A2
MvSl-1064-A2-R4_MC08-1g08567	0.00538	0.00377	0.01586	0.01146	0.339216	aAutosome	aAutosome	NON	4.3548	A2
MvSl-1064-A2-R4_MC08-1g08571	0	0.00008	0.00001	0.0118	0	aAutosome	aAutosome	NON	2.02639	A2
MvSl-1064-A2-R4_MC08-1g08573	0.12802	0.0287	0.29416	0.08716	0.435205	aAutosome	aAutosome	NON	0.0190341	A2
MvSl-1064-A2-R4_MC08-1g08575	0.00659	0.00329	0.0074	0.00368	0.890529	aAutosome	aAutosome	NON	0.76177	A2
MvSl-1064-A2-R4_MC08-1g08576	0.01276	0.00523	0.00465	0.00463	2.74403	aAutosome	aAutosome	NON	5.18767	A2
MvSl-1064-A2-R4_MC08-1g08577	0.01997	0.0079	0.03699	0.01994	0.539874	aAutosome	aAutosome	NON	0.276479	A2
MvSl-1064-A2-R4_MC08-1g08582	0.00238	0.00239	0.00002	0.00008	118.408	aAutosome	aAutosome	NON	5.89129	A2
MvSl-1064-A2-R4_MC08-1g08583	0	0	0.00001	0	0	aAutosome	aAutosome	Up	0.535996	A2
MvSl-1064-A2-R4_MC08-1g08586	0	0	0.00001	0	0	aAutosome	aAutosome	NON	9.19943	A2
MvSl-1064-A2-R4_MC08-1g08588	0.25478	0.04555	0.62183	0.16142	0.409726	aAutosome	aAutosome	NON	4.56555	A2
MvSl-1064-A2-R4_MC08-1g08590	0.00486	0.00348	0.01137	0.01178	0.427437	aAutosome	aAutosome	NON	3.63996	A2
MvSl-1064-A2-R4_MC08-1g08593	0.00312	0.00312	0.00003	0	103.654	aAutosome	aAutosome	NON	3.61756	A2
MvSl-1064-A2-R4_MC08-1g08594	0.00132	0.00132	0.00363	0.00363	0.363626	aAutosome	aAutosome	NON	6.79721	A2
MvSl-1064-A2-R4_MC08-1g08595	0	0	0.00414	0	0	aAutosome	aAutosome	NON	5.69736	A2
MvSl-1064-A2-R4_MC08-1g08598	0.00003	0	0.03295	0.00581	0.000910468	aAutosome	aAutosome	NON	6.97096	A2
MvSl-1064-A2-R4_MC08-1g08599	0.00328	0.00163	0.00182	0.00177	1.8021	aAutosome	aAutosome	NON	7.14865	A2
MvSl-1064-A2-R4_MC08-1g08600	0.00063	0.00063	0.0057	0.0033	0.110524	aAutosome	aAutosome	NON	7.37869	A2
MvSl-1064-A2-R4_MC08-1g08601	0.00142	0.001	0.00001	0.00004	140.594	aAutosome	aAutosome	NON	7.969	A2
MvSl-1064-A2-R4_MC08-1g08603	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.64239	A2
MvSl-1064-A2-R4_MC08-1g08604	0.64012	0.08231	79.34303	214.59366	0.00806775	aAutosome	aAutosome	NON	6.7151	A2
MvSl-1064-A2-R4_MC08-1g08606	0	0	0.00455	0	0	aAutosome	aAutosome	NON	7.17283	A2
MvSl-1064-A2-R4_MC08-1g08607	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.76501	A2
MvSl-1064-A2-R4_MC08-1g08608	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.97294	A2
MvSl-1064-A2-R4_MC08-1g08610	0.00364	0.00258	0.00625	0.00627	0.582391	aAutosome	aAutosome	NON	6.77017	A2
MvSl-1064-A2-R4_MC08-1g08611	0	0	0.00239	0.0001	0	aAutosome	aAutosome	NON	6.76481	A2
MvSl-1064-A2-R4_MC08-1g08612	0.81474	0.0963	62.58003	179.0644	0.0130192	aAutosome	aAutosome	NON	4.04173	A2
MvSl-1064-A2-R4_MC08-1g08614	0.7652	0.108	78.79079	119.2111	0.00971179	aAutosome	aAutosome	NON	6.0644	A2
MvSl-1064-A2-R4_MC08-1g08615	0.00993	0.00472	0.00739	0.00352	1.34369	aAutosome	aAutosome	NON	7.92073	A2
MvSl-1064-A2-R4_MC08-1g08616	0.00001	0	0.00807	0.00081	0.00123914	aAutosome	aAutosome	NON	8.10502	A2
MvSl-1064-A2-R4_MC08-1g08617	0	0	0	0	0	aAutosome	aAutosome	NON	7.1407	A2
MvSl-1064-A2-R4_MC08-1g08618	0.00199	0.00199	0.00002	0.00002	99.005	aAutosome	aAutosome	NON	7.54262	A2
MvSl-1064-A2-R4_MC08-1g08619	0	0.00011	0.00002	0	0	aAutosome	aAutosome	NON	7.61444	A2
MvSl-1064-A2-R4_MC08-1g08622	0.04022	0.01273	0.0341	0.00831	1.17947	aAutosome	aAutosome	NON	5.34513	A2
MvSl-1064-A2-R4_MC08-1g08623	0.00235	0.00235	0.00002	0.00005	116.915	aAutosome	aAutosome	NON	5.96628	A2
MvSl-1064-A2-R4_MC08-1g08624	0	0	0.00191	0	0	aAutosome	aAutosome	NON	6.81945	A2
MvSl-1064-A2-R4_MC08-1g08625	0.00291	0.00206	0.00003	0	96.6777	aAutosome	aAutosome	NON	5.42057	A2
MvSl-1064-A2-R4_MC08-1g08626	0	0.00008	0.00001	0	0	aAutosome	aAutosome	NON	4.64151	A2
MvSl-1064-A2-R4_MC08-1g08629	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.89406	A2
MvSl-1064-A2-R4_MC08-1g08630	0.00233	0.00231	0.004	0.00398	0.582485	aAutosome	aAutosome	NON	5.16979	A2
MvSl-1064-A2-R4_MC08-1g08631	0.01533	0.00353	0.02082	0.00583	0.736308	aAutosome	aAutosome	NON	6.94806	A2
MvSl-1064-A2-R4_MC08-1g08632	0.00791	0.00355	0.00843	0.00601	0.938304	aAutosome	aAutosome	NON	2.38641	A2
MvSl-1064-A2-R4_MC08-1g08635	0.00362	0.00136	0.00899	0.00337	0.402665	aAutosome	aAutosome	NON	7.87587	A2
MvSl-1064-A2-R4_MC08-1g08637	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.74265	A2
MvSl-1064-A2-R4_MC08-1g08638	0.00219	0.00098	0.00434	0.00217	0.504597	aAutosome	aAutosome	NON	7.22832	A2
MvSl-1064-A2-R4_MC08-1g08640	0.00001	0	0.00664	0.00074	0.001506	aAutosome	aAutosome	NON	4.85634	A2
MvSl-1064-A2-R4_MC08-1g08644	0.91536	0.13439	1.43385	0.41762	0.638393	aAutosome	aAutosome	NON	5.91879	A2
MvSl-1064-A2-R4_MC08-1g08645	0.00946	0.00356	0.01851	0.00723	0.511072	aAutosome	aAutosome	NON	2.54367	A2
MvSl-1064-A2-R4_MC08-1g08646	0	0.00037	0.00001	0	0	aAutosome	aAutosome	NON	6.08672	A2
MvSl-1064-A2-R4_MC08-1g08647	0.00135	0.00134	0.00389	0.00388	0.347035	aAutosome	aAutosome	NON	5.3369	A2
MvSl-1064-A2-R4_MC08-1g08648	0	0	0.00001	0	0	aAutosome	aAutosome	NON	7.83728	A2
MvSl-1064-A2-R4_MC08-1g08649	0.00268	0.00268	0.00679	0.00681	0.394692	aAutosome	aAutosome	NON	5.01536	A2
MvSl-1064-A2-R4_MC08-1g08651	0.00642	0.00322	0.00898	0.00639	0.714914	aAutosome	aAutosome	NON	7.25394	A2
MvSl-1064-A2-R4_MC08-1g08654	0.00001	0	0.00889	0.00067	0.00112485	aAutosome	aAutosome	NON	5.86596	A2
MvSl-1064-A2-R4_MC08-1g08655	0.00002	0.00007	0.0155	0.01128	0.00129031	aAutosome	aAutosome	NON	6.22931	A2
MvSl-1064-A2-R4_MC08-1g08658	0.00374	0.00374	0.00004	0	93.2668	aAutosome	aAutosome	NON	6.55019	A2
MvSl-1064-A2-R4_MC08-1g08660	0.00001	0	0.01119	0.00025	0.000893647	aAutosome	aAutosome	NON	6.32782	A2
MvSl-1064-A2-R4_MC08-1g08661	0.00001	0	0.00687	0.00042	0.00145558	aAutosome	aAutosome	NON	4.69133	A2
MvSl-1064-A2-R4_MC08-1g08662	0.00158	0.00112	0.00829	0.00416	0.190589	aAutosome	aAutosome	NON	7.64701	A2
MvSl-1064-A2-R4_MC08-1g08663	0.00232	0.00232	0.01205	0.007	0.19253	aAutosome	aAutosome	NON	4.12423	A2
MvSl-1064-A2-R4_MC08-1g08664	0	0	0.00156	0.00008	0	aAutosome	aAutosome	NON	7.36567	A2
MvSl-1064-A2-R4_MC08-1g08665	0.00139	0.00139	0.0031	0.00311	0.448373	aAutosome	aAutosome	NON	4.78427	A2
MvSl-1064-A2-R4_MC08-1g08667	0.00251	0.00178	0.00586	0.00416	0.42832	aAutosome	aAutosome	NON	6.11375	A2
MvSl-1064-A2-R4_MC08-1g08668	0.00076	0.00076	0.00313	0.00222	0.242804	aAutosome	aAutosome	NON	7.3519	A2
MvSl-1064-A2-R4_MC08-1g08669	0.99705	0.13889	2.06591	0.73151	0.48262	aAutosome	aAutosome	NON	5.10689	A2
MvSl-1064-A2-R4_MC08-1g08670	0.00129	0.00091	0.00001	0.00002	127.723	aAutosome	aAutosome	NON	0.759747	A2
MvSl-1064-A2-R4_MC08-1g08671	0	0.00005	0.00002	0.00158	0	aAutosome	aAutosome	NON	4.31146	A2
MvSl-1064-A2-R4_MC08-1g08674	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.5083	A2
MvSl-1064-A2-R4_MC08-1g08675	0	0	0.00001	0	0	aAutosome	aAutosome	NON	1.33255	A2
MvSl-1064-A2-R4_MC08-1g08678	0.00077	0.00077	0.00431	0.00306	0.17865	aAutosome	aAutosome	NON	5.37101	A2
MvSl-1064-A2-R4_MC08-1g08679	0.00079	0.0008	0.00001	0	78.2178	aAutosome	aAutosome	NON	7.38539	A2
MvSl-1064-A2-R4_MC08-1g08681	0.00084	0.00084	0.00377	0.00267	0.222806	aAutosome	aAutosome	NON	8.18786	A2
MvSl-1064-A2-R4_MC08-1g08682	0	0	0	0	0	aAutosome	aAutosome	NON	6.67421	A2
MvSl-1064-A2-R4_MC08-1g08683	0.00506	0.00358	0.00005	0	100.998	aAutosome	aAutosome	NON	7.23259	A2
MvSl-1064-A2-R4_MC08-1g08684	0	0.00004	0.00001	0.01666	0	aAutosome	aAutosome	NON	8.76567	A2
MvSl-1064-A2-R4_MC08-1g08686	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.80495	A2
MvSl-1064-A2-R4_MC08-1g08687	0.45356	0.05493	0.63526	0.12457	0.713975	aAutosome	aAutosome	NON	2.2289	A2
MvSl-1064-A2-R4_MC08-1g08688	0.00121	0	0.00001	0	119.802	aAutosome	aAutosome	NON	3.38823	A2
MvSl-1064-A2-R4_MC08-1g08689	0.00001	0	0.00568	0.00027	0.00176053	aAutosome	aAutosome	NON	6.61301	A2
MvSl-1064-A2-R4_MC08-1g08690	0.00113	0.00113	0.00541	0.00385	0.208869	aAutosome	aAutosome	NON	6.38324	A2
MvSl-1064-A2-R4_MC08-1g08691	0	0.00983	0.00001	0.02036	0	aAutosome	aAutosome	NON	6.87934	A2
MvSl-1064-A2-R4_MC08-1g08692	0	0.00002	0.00371	0.00369	0	aAutosome	aAutosome	NON	8.13272	A2
MvSl-1064-A2-R4_MC08-1g08693	0	0	0.00002	0.00707	0	aAutosome	aAutosome	NON	6.04897	A2
MvSl-1064-A2-R4_MC08-1g08695	0.08566	0.02952	0.13652	0.06756	0.627453	aAutosome	aAutosome	NON	6.35329	A2
MvSl-1064-A2-R4_MC08-1g08696	0.00001	0	0.0099	0	0.00101009	aAutosome	aAutosome	NON	6.67422	A2
MvSl-1064-A2-R4_MC08-1g08697	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.78255	A2
MvSl-1064-A2-R4_MC08-1g08699	0.00269	0.00269	0.01401	0.00995	0.192004	aAutosome	aAutosome	NON	6.47602	A2
MvSl-1064-A2-R4_MC08-1g08700	0.00231	0.0023	0.00509	0.00508	0.453822	aAutosome	aAutosome	NON	6.20466	A2
MvSl-1064-A2-R4_MC08-1g08703	0.2912	0.05251	0.27538	0.09829	1.05745	aAutosome	aAutosome	NON	7.77924	A2
MvSl-1064-A2-R4_MC08-1g08705	0.02908	0.01039	0.07648	0.03217	0.38023	aAutosome	aAutosome	NON	5.38073	A2
MvSl-1064-A2-R4_MC08-1g08710	0.68699	0.0762	1.34756	0.29363	0.509803	aAutosome	aAutosome	Down	5.68205	A2
MvSl-1064-A2-R4_MC08-1g08716	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.23112	A2
MvSl-1064-A2-R4_MC08-1g08717	0.08755	0.02239	0.20489	0.06843	0.427302	aAutosome	aAutosome	NON	6.47596	A2
MvSl-1064-A2-R4_MC08-1g08718	0.0093	0.00532	0.00009	0	103.219	aAutosome	aAutosome	NON	8.85221	A2
MvSl-1064-A2-R4_MC08-1g08719	0	0	0.00419	0.00021	0	aAutosome	aAutosome	NON	6.19586	A2
MvSl-1064-A2-R4_MC08-1g08720	0.00657	0.00329	0.00007	0.00014	93.7233	aAutosome	aAutosome	NON	6.05522	A2
MvSl-1064-A2-R4_MC08-1g08721	0.00137	0.00137	0.00851	0.00606	0.160985	aAutosome	aAutosome	NON	6.7276	A2
MvSl-1064-A2-R4_MC08-1g08722	0.00214	0.00215	0.01031	0.00733	0.207563	aAutosome	aAutosome	NON	6.58167	A2
MvSl-1064-A2-R4_MC08-1g08723	0.02045	0.00787	0.04502	0.01685	0.454242	aAutosome	aAutosome	NON	5.48885	A2
MvSl-1064-A2-R4_MC08-1g08724	0.00001	0	0.01048	0.00069	0.000954189	aAutosome	aAutosome	NON	7.34503	A2
MvSl-1064-A2-R4_MC08-1g08726	0.00105	0.00105	0.00459	0.00325	0.228753	aAutosome	aAutosome	NON	7.21351	A2
MvSl-1064-A2-R4_MC08-1g08727	0.95226	0.13016	61.15092	97.38641	0.0155723	aAutosome	aAutosome	NON	9.47082	A2
MvSl-1064-A2-R4_MC08-1g08728	0.0028	0.00196	0.00727	0.0051	0.385139	aAutosome	aAutosome	NON	4.49909	A2
MvSl-1064-A2-R4_MC08-1g08729	0	0	0.00275	0.00276	0	aAutosome	aAutosome	NON	5.03456	A2
MvSl-1064-A2-R4_MC08-1g08730	0.00136	0.00136	0.00001	0	134.653	aAutosome	aAutosome	NON	7.27185	A2
MvSl-1064-A2-R4_MC08-1g08731	0	0.00348	0.00001	0.00711	0	aAutosome	aAutosome	NON	5.46338	A2
MvSl-1064-A2-R4_MC08-1g08734	0	0.00599	0.00001	0.01588	0	aAutosome	aAutosome	NON	3.78886	A2
MvSl-1064-A2-R4_MC08-1g08740	0.00362	0.00363	0.00004	0.00011	90.2743	aAutosome	aAutosome	NON	8.19094	A2
MvSl-1064-A2-R4_MC08-1g08741	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.96269	A2
MvSl-1064-A2-R4_MC08-1g08742	0.00157	0.00157	0.00002	0	78.1095	aAutosome	aAutosome	NON	9.21968	A2
MvSl-1064-A2-R4_MC08-1g08743	0.0043	0.0043	0.00004	0.00014	107.232	aAutosome	aAutosome	NON	3.60562	A2
MvSl-1064-A2-R4_MC08-1g08748	0	0.00236	0.00001	0.00597	0	aAutosome	aAutosome	NON	7.65974	A2
MvSl-1064-A2-R4_MC08-1g08749	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.51199	A2
MvSl-1064-A2-R4_MC08-1g08750	0.00132	0.00132	0.00001	0.00004	130.693	aAutosome	aAutosome	NON	7.74387	A2
MvSl-1064-A2-R4_MC08-1g08751	0	0.00001	0.00001	0.00004	0	aAutosome	aAutosome	NON	4.62852	A2
MvSl-1064-A2-R4_MC08-1g08753	0	0.0016	0.00001	0.00309	0	aAutosome	aAutosome	NON	9.76052	A2
MvSl-1064-A2-R4_MC08-1g08754	0.69235	0.11725	1.10581	0.40305	0.626102	aAutosome	aAutosome	NON	4.83134	A2
MvSl-1064-A2-R4_MC08-1g08755	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.50089	A2
MvSl-1064-A2-R4_MC08-1g08756	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.94654	A2
MvSl-1064-A2-R4_MC08-1g08757	0	0	0.00001	0	0	aAutosome	aAutosome	NON	11.3638	A2
MvSl-1064-A2-R4_MC08-1g08758	0	0	0.00141	0	0	aAutosome	aAutosome	NON	7.06248	A2
MvSl-1064-A2-R4_MC08-1g08759	0.00888	0.00514	0.00009	0.00005	98.5572	aAutosome	aAutosome	NON	6.68924	A2
MvSl-1064-A2-R4_MC08-1g08761	0.00241	0.00242	0.00002	0.00011	119.9	aAutosome	aAutosome	NON	6.44513	A2
MvSl-1064-A2-R4_MC08-1g08762	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.30276	A2
MvSl-1064-A2-R4_MC08-1g08765	0.00001	0	0.00821	0.00068	0.00121801	aAutosome	aAutosome	NON	5.71745	A2
MvSl-1064-A2-R4_MC08-1g08766	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.34416	A2
MvSl-1064-A2-R4_MC08-1g08767	0	0.00009	0.00002	0.00482	0	aAutosome	aAutosome	NON	4.54355	A2
MvSl-1064-A2-R4_MC08-1g08768	0.00757	0.00305	0.00447	0.00302	1.69347	aAutosome	aAutosome	NON	0.353652	A2
MvSl-1064-A2-R4_MC08-1g08769	0.00001	0	0.00966	0	0.00103519	aAutosome	aAutosome	NON	4.90696	A2
MvSl-1064-A2-R4_MC08-1g08770	0.53689	0.06039	60.7245	294.16369	0.00884141	aAutosome	aAutosome	NON	5.21486	A2
MvSl-1064-A2-R4_MC08-1g08772	0.00333	0.00334	0.00003	0.00011	110.631	aAutosome	aAutosome	NON	4.69604	A2
MvSl-1064-A2-R4_MC08-1g08773	0.00659	0.00467	0.00007	0	94.0086	aAutosome	aAutosome	NON	6.94127	A2
MvSl-1064-A2-R4_MC08-1g08774	0.00078	0.00078	0.00001	0.00002	77.2277	aAutosome	aAutosome	NON	9.01657	A2
MvSl-1064-A2-R4_MC08-1g08776	0.00262	0.00262	0.00613	0.00613	0.427399	aAutosome	aAutosome	NON	4.94732	A2
MvSl-1064-A2-R4_MC08-1g08778	0.01843	0.00755	0.00019	0.00008	96.949	aAutosome	aAutosome	NON	6.8127	A2
MvSl-1064-A2-R4_MC08-1g08779	0.00125	0.00123	0.00507	0.00497	0.246543	aAutosome	aAutosome	NON	7.82307	A2
MvSl-1064-A2-R4_MC08-1g08780	0.00001	0	0.00596	0.00022	0.00167782	aAutosome	aAutosome	NON	6.66874	A2
MvSl-1064-A2-R4_MC08-1g08783	0.00159	0.00159	0.00574	0.00407	0.276999	aAutosome	aAutosome	NON	5.10672	A2
MvSl-1064-A2-R4_MC08-1g08784	0.00393	0.00278	0.00004	0.00003	98.005	aAutosome	aAutosome	NON	4.55952	A2
MvSl-1064-A2-R4_MC08-1g08785	0.01089	0.00295	0.01308	0.00354	0.832562	aAutosome	aAutosome	NON	6.75008	A2
MvSl-1064-A2-R4_MC08-1g08786	0.00318	0.00129	0.00593	0.00293	0.536247	aAutosome	aAutosome	NON	7.68646	A2
MvSl-1064-A2-R4_MC08-1g08787	0.00001	0	0.00638	0.00014	0.00156737	aAutosome	aAutosome	NON	6.60469	A2
MvSl-1064-A2-R4_MC08-1g08793	0.00001	0	0.00519	0	0.00192675	aAutosome	aAutosome	NON	5.83165	A2
MvSl-1064-A2-R4_MC08-1g08794	0	0	0.00001	0	0	aAutosome	aAutosome	NON	3.58152	A2
MvSl-1064-A2-R4_MC08-1g08795	0.00001	0	0.00623	0.00008	0.00160511	aAutosome	aAutosome	NON	3.96268	A2
MvSl-1064-A2-R4_MC08-1g08796	0.0009	0.0009	0.00001	0.00002	89.1089	aAutosome	aAutosome	NON	5.01318	A2
MvSl-1064-A2-R4_MC08-1g08798	0.19229	0.03813	0.36831	0.1058	0.522087	aAutosome	aAutosome	NON	4.33838	A2
MvSl-1064-A2-R4_MC08-1g08799	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.0104	A2
MvSl-1064-A2-R4_MC08-1g08803	0.00623	0.00255	0.01562	0.00784	0.398845	aAutosome	aAutosome	NON	8.16305	A2
MvSl-1064-A2-R4_MC08-1g08804	0.00357	0.00358	0.00004	0.0002	89.0274	aAutosome	aAutosome	NON	5.19637	A2
MvSl-1064-A2-R4_MC08-1g08805	0.98042	0.14074	1.9886	0.51897	0.49302	aAutosome	aAutosome	NON	5.13183	A2
MvSl-1064-A2-R4_MC08-1g08806	0.00172	0.00173	0.00596	0.00605	0.288586	aAutosome	aAutosome	NON	6.5021	A2
MvSl-1064-A2-R4_MC08-1g08808	0.00448	0.00317	0.00005	0.00019	89.4212	aAutosome	aAutosome	NON	3.70746	A2
MvSl-1064-A2-R4_MC08-1g08809	0	0.00848	0.00001	0.01715	0	aAutosome	aAutosome	NON	6.93868	A2
MvSl-1064-A2-R4_MC08-1g08810	0	0	0	0	0	aAutosome	aAutosome	NON	11.5126	A2
MvSl-1064-A2-R4_MC08-1g08812	0.00001	0.00001	0.00587	0.00587	0.00170355	aAutosome	aAutosome	NON	6.41343	A2
MvSl-1064-A2-R4_MC08-1g08813	0.7509	0.13007	0.92628	0.2861	0.810662	aAutosome	aAutosome	NON	5.43381	A2
MvSl-1064-A2-R4_MC08-1g08815	0	0.00004	0.00002	0	0	aAutosome	aAutosome	NON	8.68719	A2
MvSl-1064-A2-R4_MC08-1g08816	0	0.07397	0	0.07415	0	aAutosome	aAutosome	NON	5.59876	A2
MvSl-1064-A2-R4_MC08-1g08817	0.00001	0	0.00602	0	0.0016611	aAutosome	aAutosome	NON	5.77665	A2
MvSl-1064-A2-R4_MC08-1g08818	0.00252	0.00145	0.00571	0.00329	0.441323	aAutosome	aAutosome	NON	7.8067	A2
MvSl-1064-A2-R4_MC08-1g08819	0	0	0.00001	0	0	aAutosome	aAutosome	NON	6.0187	A2
MvSl-1064-A2-R4_MC08-1g08821	0.00239	0.00239	0.00002	0	118.905	aAutosome	aAutosome	NON	5.79047	A2
MvSl-1064-A2-R4_MC08-1g08822	0.00182	0.0018	0.00395	0.00392	0.460748	aAutosome	aAutosome	NON	6.64083	A2
MvSl-1064-A2-R4_MC08-1g08825	0.00488	0.00345	0.00711	0.0071	0.686348	aAutosome	aAutosome	NON	3.73815	A2
MvSl-1064-A2-R4_MC08-1g08828	0.00564	0.002	0.00672	0.0039	0.839273	aAutosome	aAutosome	NON	6.18218	A2
MvSl-1064-A2-R4_MC08-1g08829	0	0.00001	0.00002	0	0	aAutosome	aAutosome	NON	7.79074	A2
MvSl-1064-A2-R4_MC08-1g08831	0	0	0.00403	0	0	aAutosome	aAutosome	NON	8.10546	A2
MvSl-1064-A2-R4_MC08-1g08833	0	0	0.00001	0	0	aAutosome	aAutosome	NON	8.08413	A2
MvSl-1064-A2-R4_MC08-1g08834	0.49817	0.06243	0.90619	0.20833	0.549741	aAutosome	aAutosome	NON	9.5935	A2
MvSl-1064-A2-R4_MC08-1g08837	0.00798	0.00502	0.01245	0.00948	0.640959	aAutosome	aAutosome	NON	4.99889	A2
MvSl-1064-A2-R4_MC08-1g08838	0.0047	0.00333	0.00005	0.00041	93.8124	aAutosome	aAutosome	NON	6.01196	A2
MvSl-1064-A2-R4_MC08-1g08839	0	0	0.00001	0	0	aAutosome	aAutosome	NON	4.99073	A2
MvSl-1064-A2-R4_MC08-1g08840	0.00001	0	0.0087	0.00066	0.00114941	aAutosome	aAutosome	NON	8.35918	A2
MvSl-1064-A2-R4_MC08-1g08841	0.00293	0.00112	0.01262	0.0048	0.232169	aAutosome	aAutosome	NON	6.99329	A2
MvSl-1064-A2-R4_MC08-1g08844	0.00001	0	0.00905	0.00052	0.00110496	aAutosome	aAutosome	NON	4.17619	A2
MvSl-1064-A2-R4_MC08-1g08846	0.00167	0.00168	0.00408	0.00411	0.409304	aAutosome	aAutosome	NON	3.36134	A2
MvSl-1064-A2-R4_MC08-1g08847	0.00289	0.00145	0.01159	0.0044	0.249351	aAutosome	aAutosome	NON	5.89562	A2
MvSl-1064-A2-R4_MC08-1g08848	0.01048	0.00608	0.00011	0.00037	95.1862	aAutosome	aAutosome	NON	5.39184	A2
MvSl-1064-A2-R4_MC08-1g08849	0.00129	0.00129	0.01291	0.00751	0.0999218	aAutosome	aAutosome	NON	6.90159	A2
MvSl-1064-A2-R4_MC08-1g08851	0	0	0.00001	0	0	aAutosome	aAutosome	NON	5.49827	A2
MvSl-1064-A2-R4_MC08-1g08852	0.00083	0.00083	0.00543	0.00385	0.152852	aAutosome	aAutosome	NON	6.11907	A2
MvSl-1064-A2-R4_MC08-1g08853	0	0.00006	0.00002	0.01297	0	aAutosome	aAutosome	NON	6.40055	A2
