Haploid	Gene	Genomicloc	intronnr	intronmean	introntotal	intronnrdiff	intronmeandiff	introntotaldiff	genelength	intronnrovergenelength	intronovergenelength
A2	MvSl-1064-A2-R4_MC13g11593	aAutosome	1	0	0	0	0	0	174	0.005747126	0
A2	MvSl-1064-A2-R4_MC13g11594	aAutosome	3	86.6667	260	0	0	0	746	0.004021448	0.348525469
A2	MvSl-1064-A2-R4_MC13g11595	aAutosome	8	123	984	0	0	0	2448	0.003267974	0.401960784
A2	MvSl-1064-A2-R4_MC13g11600	aAutosome	1	46	46	0	0	0	223	0.004484305	0.206278027
A2	MvSl-1064-A2-R4_MC13g11601	aAutosome	6	94.8333	569	0	0	0	2702	0.002220577	0.210584752
A2	MvSl-1064-A2-R4_MC13g11608	aAutosome	1	0	0	0	0	0	189	0.005291005	0
A2	MvSl-1064-A2-R4_MC13g11609	aAutosome	1	82	82	0	0	0	433	0.002309469	0.189376443
A2	MvSl-1064-A2-R4_MC13g11610	aAutosome	2	84	168	0	9.5	19	870	0.002298851	0.193103448
A2	MvSl-1064-A2-R4_MC13g11611	aAutosome	3	74.3333	223	0	0	0	4945	0.000606673	0.045096057
A2	MvSl-1064-A2-R4_MC13g11612	aAutosome	1	59	59	0	0	0	638	0.001567398	0.092476489
A2	MvSl-1064-A2-R4_MC13g11613	aAutosome	1	0	0	0	0	0	453	0.002207506	0
A2	MvSl-1064-A2-R4_MC13g11614	aAutosome	8	91.25	730	0	0	0	2758	0.002900653	0.264684554
A2	MvSl-1064-A2-R4_MC13g11615	aAutosome	1	158	158	0	0	0	635	0.001574803	0.248818898
A2	MvSl-1064-A2-R4_MC13g11616	aAutosome	4	119	476	0	0	0	1715	0.002332362	0.27755102
A2	MvSl-1064-A2-R4_MC13g11617	aAutosome	3	141.333	424	0	0	0	1447	0.002073255	0.293020041
A2	MvSl-1064-A2-R4_MC13g11618	aAutosome	1	101	101	0	0	0	206	0.004854369	0.490291262
A2	MvSl-1064-A2-R4_MC13g11619	aAutosome	1	89	89	0	0	0	326	0.003067485	0.273006135
A2	MvSl-1064-A2-R4_MC13g11620	aAutosome	1	124	124	0	0	0	997	0.001003009	0.124373119
A2	MvSl-1064-A2-R4_MC13g11621	aAutosome	4	69.5	278	0	27.5	110	4310	0.000928074	0.06450116
A2	MvSl-1064-A2-R4_MC13g11622	aAutosome	1	206	206	0	0	0	530	0.001886792	0.388679245
A2	MvSl-1064-A2-R4_MC13g11623	aAutosome	2	65.5	131	0	0	0	959	0.002085506	0.136600626
A2	MvSl-1064-A2-R4_MC13g11624	aAutosome	3	113	339	0	0	0	858	0.003496503	0.395104895
A2	MvSl-1064-A2-R4_MC13g11625	aAutosome	11	84.1818	926	0	0	0	3227	0.003408739	0.286953827
A2	MvSl-1064-A2-R4_MC13g11626	aAutosome	5	78	390	0	0	0	2403	0.002080732	0.162297129
A2	MvSl-1064-A2-R4_MC13g11627	aAutosome	1	58	58	0	0	0	460	0.002173913	0.126086957
A2	MvSl-1064-A2-R4_MC13g11628	aAutosome	1	0	0	0	0	0	180	0.005555556	0
A2	MvSl-1064-A2-R4_MC13g11629	aAutosome	1	176	176	0	0	0	458	0.002183406	0.384279476
A2	MvSl-1064-A2-R4_MC13g11630	aAutosome	2	100.5	201	0	0	0	822	0.00243309	0.244525547
A2	MvSl-1064-A2-R4_MC13g11631	aAutosome	3	96.6667	290	0	0	0	2771	0.001082642	0.104655359
A2	MvSl-1064-A2-R4_MC13g11632	aAutosome	2	83.5	167	0	0	0	1421	0.00140746	0.117522871
A2	MvSl-1064-A2-R4_MC13g11633	aAutosome	3	97	291	0	0	0	1605	0.001869159	0.181308411
A2	MvSl-1064-A2-R4_MC13g11634	aAutosome	8	84.625	677	0	-0.125	-1	2066	0.003872217	0.32768635
A2	MvSl-1064-A2-R4_MC13g11635	aAutosome	1	0	0	0	0	0	309	0.003236246	0
A2	MvSl-1064-A2-R4_MC13g11636	aAutosome	1	67	67	0	0	0	421	0.002375297	0.159144893
A2	MvSl-1064-A2-R4_MC13g11637	aAutosome	6	69.5	417	0	0	0	2304	0.002604167	0.180989583
A2	MvSl-1064-A2-R4_MC13g11638	aAutosome	1	0	0	0	0	0	159	0.006289308	0
A2	MvSl-1064-A2-R4_MC13g11639	aAutosome	5	147	735	0	0	0	3711	0.001347346	0.198059822
A2	MvSl-1064-A2-R4_MC13g11640	aAutosome	10	80	800	0	0	0	2777	0.003601008	0.288080663
A2	MvSl-1064-A2-R4_MC13g11641	aAutosome	1	0	0	0	0	0	168	0.005952381	0
A2	MvSl-1064-A2-R4_MC13g11642	aAutosome	3	82	246	0	0	0	1932	0.001552795	0.127329193
A2	MvSl-1064-A2-R4_MC13g11643	aAutosome	1	262	262	0	0	0	715	0.001398601	0.366433566
A2	MvSl-1064-A2-R4_MC13g11644	aAutosome	1	0	0	0	0	0	366	0.00273224	0
A2	MvSl-1064-A2-R4_MC13g11645	aAutosome	1	297	297	0	0	0	720	0.001388889	0.4125
A2	MvSl-1064-A2-R4_MC13g11646	aAutosome	5	78.6	393	0	0	0	1407	0.00355366	0.279317697
A2	MvSl-1064-A2-R4_MC13g11647	aAutosome	7	136	952	0	0	0	2245	0.00311804	0.424053452
A2	MvSl-1064-A2-R4_MC13g11648	aAutosome	3	209.333	628	0	0	0	1399	0.002144389	0.448892066
A2	MvSl-1064-A2-R4_MC13g11649	aAutosome	6	71	426	0	0	0	2967	0.002022245	0.143579373
A2	MvSl-1064-A2-R4_MC13g11650	aAutosome	1	73	73	0	0	0	202	0.004950495	0.361386139
A2	MvSl-1064-A2-R4_MC13g11651	aAutosome	1	49	49	0	0	0	514	0.001945525	0.095330739
A2	MvSl-1064-A2-R4_MC13g11652	aAutosome	5	127.2	636	0	-0.2	-1	1404	0.003561254	0.452991453
A2	MvSl-1064-A2-R4_MC13g11653	aAutosome	1	241	241	0	0	0	2671	0.000374392	0.090228379
A2	MvSl-1064-A2-R4_MC13g11654	aAutosome	2	139.5	279	0	0	0	609	0.003284072	0.458128079
A2	MvSl-1064-A2-R4_MC13g11655	aAutosome	1	0	0	0	0	0	228	0.004385965	0
A2	MvSl-1064-A2-R4_MC13g11656	aAutosome	3	89.3333	268	0	0	0	1840	0.001630435	0.145652174
A2	MvSl-1064-A2-R4_MC13g11657	aAutosome	2	82	164	0	0	0	1412	0.001416431	0.116147309
A2	MvSl-1064-A2-R4_MC13g11658	aAutosome	8	78.625	629	0	0	0	2726	0.002934703	0.230741012
A2	MvSl-1064-A2-R4_MC13g11659	aAutosome	4	150	600	0	0	0	2289	0.001747488	0.262123198
A2	MvSl-1064-A2-R4_MC13g11660	aAutosome	11	64.7273	712	0	0	0	4294	0.002561714	0.165812762
A2	MvSl-1064-A2-R4_MC13g11661	aAutosome	4	77.75	311	0	0	0	2696	0.00148368	0.115356083
A2	MvSl-1064-A2-R4_MC13g11662	aAutosome	10	83	830	0	0	0	5645	0.001771479	0.147032772
A2	MvSl-1064-A2-R4_MC13g11663	aAutosome	2	75	150	0	0	0	648	0.00308642	0.231481481
A2	MvSl-1064-A2-R4_MC13g11664	aAutosome	2	110.5	221	0	0	0	497	0.004024145	0.444668008
A2	MvSl-1064-A2-R4_MC13g11665	aAutosome	7	79.8571	559	0	0	0	2854	0.002452698	0.195865452
A2	MvSl-1064-A2-R4_MC13g11666	aAutosome	5	124.6	623	0	0	0	2429	0.00205846	0.25648415
A2	MvSl-1064-A2-R4_MC13g11667	aAutosome	4	77.5	310	0	0	0	4843	0.000825934	0.064009911
A2	MvSl-1064-A2-R4_MC13g11668	aAutosome	2	65.5	131	0	0	0	1904	0.00105042	0.068802521
A2	MvSl-1064-A2-R4_MC13g11669	aAutosome	6	142.5	855	0	0	0	2430	0.002469136	0.351851852
A2	MvSl-1064-A2-R4_MC13g11670	aAutosome	1	0	0	0	0	0	441	0.002267574	0
A2	MvSl-1064-A2-R4_MC13g11671	aAutosome	3	89	267	0	0	0	1185	0.002531646	0.225316456
A2	MvSl-1064-A2-R4_MC13g11672	aAutosome	6	95.5	573	0	0	0	6642	0.000903342	0.086269196
A2	MvSl-1064-A2-R4_MC13g11673	aAutosome	6	98.6667	592	0	0	0	1807	0.003320421	0.327614831
A2	MvSl-1064-A2-R4_MC13g11674	aAutosome	4	84	336	0	0	0	666	0.006006006	0.504504505
A2	MvSl-1064-A2-R4_MC13g11675	aAutosome	3	171.333	514	0	0	0	721	0.004160888	0.712898752
A2	MvSl-1064-A2-R4_MC13g11676	aAutosome	2	60.5	121	0	0	0	2584	0.000773994	0.046826625
A2	MvSl-1064-A2-R4_MC13g11677	aAutosome	1	0	0	0	0	0	318	0.003144654	0
A2	MvSl-1064-A2-R4_MC13g11678	aAutosome	1	0	0	0	0	0	321	0.003115265	0
A2	MvSl-1064-A2-R4_MC13g11679	aAutosome	1	53	53	0	0	0	923	0.001083424	0.057421452
A2	MvSl-1064-A2-R4_MC13g11680	aAutosome	6	69	414	0	0	0	2358	0.002544529	0.175572519
A2	MvSl-1064-A2-R4_MC13g11681	aAutosome	4	127.25	509	0	0	0	1466	0.002728513	0.347203274
A2	MvSl-1064-A2-R4_MC13g11682	aAutosome	1	276	276	0	0	0	2040	0.000490196	0.135294118
A2	MvSl-1064-A2-R4_MC13g11683	aAutosome	1	201	201	0	0	0	1134	0.000881834	0.177248677
A2	MvSl-1064-A2-R4_MC13g11684	aAutosome	5	92.6	463	0	0	0	1249	0.004003203	0.370696557
A2	MvSl-1064-A2-R4_MC13g11685	aAutosome	1	67	67	0	0	0	1582	0.000632111	0.042351454
A2	MvSl-1064-A2-R4_MC13g11686	aAutosome	1	0	0	0	0	0	537	0.001862197	0
A2	MvSl-1064-A2-R4_MC13g11687	aAutosome	1	0	0	0	0	0	192	0.005208333	0
A2	MvSl-1064-A2-R4_MC13g11689	aAutosome	1	0	0	0	0	0	669	0.001494768	0
A2	MvSl-1064-A2-R4_MC13g11690	aAutosome	2	76	152	0	0	0	740	0.002702703	0.205405405
A2	MvSl-1064-A2-R4_MC13g11691	aAutosome	1	76	76	0	0	0	712	0.001404494	0.106741573
A2	MvSl-1064-A2-R4_MC13g11692	aAutosome	1	200	200	0	0	0	500	0.002	0.4
A2	MvSl-1064-A2-R4_MC13g11693	aAutosome	1	0	0	0	0	0	465	0.002150538	0
A2	MvSl-1064-A2-R4_MC13g11694	aAutosome	6	72	432	0	0	0	2331	0.002574003	0.185328185
A2	MvSl-1064-A2-R4_MC13g11695	aAutosome	1	77	77	0	0	0	239	0.0041841	0.322175732
A2	MvSl-1064-A2-R4_MC13g11696	aAutosome	4	157.25	629	0	0	0	4505	0.000887902	0.139622642
A2	MvSl-1064-A2-R4_MC13g11697	aAutosome	7	88.2857	618	0	0	0	2622	0.002669718	0.235697941
A2	MvSl-1064-A2-R4_MC13g11698	aAutosome	3	77	231	0	0	0	1689	0.001776199	0.136767318
A2	MvSl-1064-A2-R4_MC13g11699	aAutosome	5	74.4	372	0	0	0	3699	0.001351717	0.100567721
A2	MvSl-1064-A2-R4_MC13g11700	aAutosome	6	74.3333	446	1	-3.0476	53	2864	0.002094972	0.155726257
A2	MvSl-1064-A2-R4_MC13g11701	aAutosome	2	133	266	0	0	0	734	0.002724796	0.36239782
A2	MvSl-1064-A2-R4_MC13g11702	aAutosome	2	137	274	0	0	0	826	0.002421308	0.331719128
A2	MvSl-1064-A2-R4_MC13g11703	aAutosome	12	76.9167	923	0	0	0	3689	0.003252914	0.250203307
A2	MvSl-1064-A2-R4_MC13g11704	aAutosome	1	71	71	0	0	0	2651	0.000377216	0.026782346
A2	MvSl-1064-A2-R4_MC13g11705	aAutosome	11	70.9091	780	0	0	0	3519	0.003125888	0.221653879
A2	MvSl-1064-A2-R4_MC13g11706	aAutosome	2	208	416	0	0	0	2171	0.000921234	0.191616766
A2	MvSl-1064-A2-R4_MC13g11707	aAutosome	5	87.4	437	0	0	0	1523	0.003282994	0.286933684
A2	MvSl-1064-A2-R4_MC13g11708	aAutosome	6	73.1667	439	0	0	0	3910	0.001534527	0.112276215
A2	MvSl-1064-A2-R4_MC13g11709	aAutosome	3	156.667	470	0	0	0	3659	0.000819896	0.128450396
A2	MvSl-1064-A2-R4_MC13g11710	aAutosome	1	0	0	0	0	0	1509	0.000662691	0
A2	MvSl-1064-A2-R4_MC13g11711	aAutosome	7	73.1429	512	0	0	0	2759	0.002537151	0.185574484
A2	MvSl-1064-A2-R4_MC13g11712	aAutosome	2	91.5	183	0	0	0	2589	0.000772499	0.070683662
A2	MvSl-1064-A2-R4_MC13g11713	aAutosome	2	70.5	141	0	0	0	2307	0.000866927	0.061118336
A2	MvSl-1064-A2-R4_MC13g11714	aAutosome	4	97	388	0	0	0	1351	0.00296077	0.287194671
A2	MvSl-1064-A2-R4_MC13g11715	aAutosome	5	137	685	0	0	0	1321	0.003785011	0.518546556
A2	MvSl-1064-A2-R4_MC13g11716	aAutosome	4	83.75	335	0	0	0	2549	0.001569243	0.131424088
A2	MvSl-1064-A2-R4_MC13g11717	aAutosome	4	94.25	377	0	0	0	2468	0.001620746	0.152755267
A2	MvSl-1064-A2-R4_MC13g11718	aAutosome	2	63.5	127	0	0	0	451	0.00443459	0.281596452
A2	MvSl-1064-A2-R4_MC13g11719	aAutosome	9	81.1111	730	0	0	0	1654	0.005441354	0.441354293
A2	MvSl-1064-A2-R4_MC13g11720	aAutosome	1	0	0	0	0	0	1050	0.000952381	0
A2	MvSl-1064-A2-R4_MC13g11721	aAutosome	1	48	48	0	0	0	2121	0.000471476	0.022630835
A2	MvSl-1064-A2-R4_MC13g11722	aAutosome	2	64	128	0	0	0	2018	0.00099108	0.063429138
A2	MvSl-1064-A2-R4_MC13g11723	aAutosome	1	0	0	0	0	0	150	0.006666667	0
A2	MvSl-1064-A2-R4_MC13g11724	aAutosome	1	0	0	0	0	0	150	0.006666667	0
A2	MvSl-1064-A2-R4_MC13g11725	aAutosome	6	76.1667	457	0	0	0	2509	0.002391391	0.182144281
A2	MvSl-1064-A2-R4_MC13g11726	aAutosome	3	87.6667	263	0	0	0	881	0.003405221	0.298524404
A2	MvSl-1064-A2-R4_MC13g11727	aAutosome	2	58.5	117	0	0	0	978	0.00204499	0.119631902
A2	MvSl-1064-A2-R4_MC13g11728	aAutosome	1	74	74	0	0	0	2759	0.00036245	0.026821312
A2	MvSl-1064-A2-R4_MC13g11729	aAutosome	5	72.8	364	0	0	0	2935	0.001703578	0.124020443
A2	MvSl-1064-A2-R4_MC13g11730	aAutosome	3	84.3333	253	0	0	0	1459	0.002056203	0.173406443
A2	MvSl-1064-A2-R4_MC13g11731	aAutosome	11	82.6364	909	0	0	0	2598	0.004234026	0.349884527
A2	MvSl-1064-A2-R4_MC13g11732	aAutosome	5	99	495	0	0	0	1533	0.003261579	0.322896282
A2	MvSl-1064-A2-R4_MC13g11733	aAutosome	1	0	0	0	0	0	2781	0.000359583	0
A2	MvSl-1064-A2-R4_MC13g11734	aAutosome	8	104.5	836	0	0	0	1574	0.005082592	0.531130877
A2	MvSl-1064-A2-R4_MC13g11735	aAutosome	3	94	282	0	0	0	1818	0.001650165	0.155115512
A2	MvSl-1064-A2-R4_MC13g11736	aAutosome	3	98.3333	295	0	0	0	1774	0.001691094	0.166290868
A2	MvSl-1064-A2-R4_MC13g11737	aAutosome	3	94.3333	283	0	0	0	1564	0.001918159	0.180946292
A2	MvSl-1064-A2-R4_MC13g11738	aAutosome	9	82.1111	739	0	0	0	10495	0.000857551	0.070414483
A2	MvSl-1064-A2-R4_MC13g11739	aAutosome	4	109	436	0	0	0	1123	0.003561888	0.38824577
A2	MvSl-1064-A2-R4_MC13g11740	aAutosome	1	0	0	0	0	0	672	0.001488095	0
A2	MvSl-1064-A2-R4_MC13g11741	aAutosome	3	70.3333	211	0	0	0	2698	0.001111935	0.078206079
A2	MvSl-1064-A2-R4_MC13g11742	aAutosome	2	76.5	153	0	0	0	1185	0.001687764	0.129113924
A2	MvSl-1064-A2-R4_MC13g11743	aAutosome	1	0	0	0	0	0	219	0.00456621	0
A2	MvSl-1064-A2-R4_MC13g11744	aAutosome	1	0	0	0	0	0	1323	0.000755858	0
A2	MvSl-1064-A2-R4_MC13g11745	aAutosome	2	130	260	0	0	0	3764	0.00053135	0.069075452
A2	MvSl-1064-A2-R4_MC13g11746	aAutosome	1	0	0	0	0	0	207	0.004830918	0
A2	MvSl-1064-A2-R4_MC13g11749	aAutosome	1	0	0	0	0	0	654	0.001529052	0
A2	MvSl-1064-A2-R4_MC13g11750	aAutosome	1	97	97	0	0	0	3811	0.000262398	0.025452637
A2	MvSl-1064-A2-R4_MC13g11751	aAutosome	3	84	252	0	0	0	1206	0.002487562	0.208955224
A2	MvSl-1064-A2-R4_MC13g11752	aAutosome	1	111	111	0	0	0	396	0.002525253	0.28030303
A2	MvSl-1064-A2-R4_MC13g11753	aAutosome	4	88.5	354	0	0	0	1488	0.002688172	0.237903226
A2	MvSl-1064-A2-R4_MC13g11754	aAutosome	3	80.3333	241	0	0	0	1021	0.002938296	0.236043095
A2	MvSl-1064-A2-R4_MC13g11755	aAutosome	9	74.2222	668	0	0	0	3242	0.002776064	0.206045651
A2	MvSl-1064-A2-R4_MC13g11756	aAutosome	4	73	292	0	0	0	1030	0.003883495	0.283495146
A2	MvSl-1064-A2-R4_MC13g11757	aAutosome	2	61	122	0	0	0	821	0.002436054	0.148599269
A2	MvSl-1064-A2-R4_MC13g11758	aAutosome	5	118.8	594	0	0.2	1	1137	0.004397537	0.522427441
A2	MvSl-1064-A2-R4_MC13g11759	aAutosome	1	0	0	0	0	0	465	0.002150538	0
A2	MvSl-1064-A2-R4_MC13g11760	aAutosome	1	98	98	0	0	0	680	0.001470588	0.144117647
A2	MvSl-1064-A2-R4_MC13g11761	aAutosome	1	0	0	0	0	0	291	0.003436426	0
A2	MvSl-1064-A2-R4_MC13g11762	aAutosome	1	0	0	0	0	0	390	0.002564103	0
A2	MvSl-1064-A2-R4_MC13g11763	aAutosome	2	60	120	0	0	0	606	0.00330033	0.198019802
A2	MvSl-1064-A2-R4_MC13g11764	aAutosome	2	120.5	241	0	0	0	2377	0.000841397	0.101388305
A2	MvSl-1064-A2-R4_MC13g11765	aAutosome	1	0	0	0	0	0	255	0.003921569	0
A2	MvSl-1064-A2-R4_MC13g11766	aAutosome	1	0	0	0	0	0	177	0.005649718	0
A2	MvSl-1064-A2-R4_MC13g11767	aAutosome	1	87	87	0	0	0	1461	0.000684463	0.059548255
A2	MvSl-1064-A2-R4_MC13g11768	aAutosome	6	94.3333	566	0	0	0	1547	0.003878474	0.365869425
A2	MvSl-1064-A2-R4_MC13g11769	aAutosome	2	79.5	159	0	0	0	2367	0.000844951	0.067173638
A2	MvSl-1064-A2-R4_MC13g11770	aAutosome	6	78.8333	473	0	0	0	3953	0.001517835	0.119655958
A2	MvSl-1064-A2-R4_MC13g11771	aAutosome	5	108.8	544	0	0	0	1357	0.003684598	0.400884304
A2	MvSl-1064-A2-R4_MC13g11772	aAutosome	7	88.8571	622	0	0	0	1828	0.003829322	0.340262582
A2	MvSl-1064-A2-R4_MC13g11773	aAutosome	1	437	437	0	0	0	2771	0.000360881	0.1577048
A2	MvSl-1064-A2-R4_MC13g11774	aAutosome	9	88	792	0	0	0	2688	0.003348214	0.294642857
A2	MvSl-1064-A2-R4_MC13g11775	aAutosome	1	0	0	0	0	0	189	0.005291005	0
A2	MvSl-1064-A2-R4_MC13g11776	aAutosome	12	112.333	1348	0	0	0	2629	0.004564473	0.512742488
A2	MvSl-1064-A2-R4_MC13g11777	aAutosome	13	74.7692	972	0	0	0	4458	0.002916106	0.218034993
A2	MvSl-1064-A2-R4_MC13g11778	aAutosome	4	75.25	301	0	0	0	1822	0.00219539	0.165203074
A2	MvSl-1064-A2-R4_MC13g11779	aAutosome	9	81.1111	730	0	0	0	4339	0.002074211	0.16824153
A2	MvSl-1064-A2-R4_MC13g11780	aAutosome	1	45	45	0	0	0	885	0.001129944	0.050847458
A2	MvSl-1064-A2-R4_MC13g11781	aAutosome	1	0	0	0	0	0	345	0.002898551	0
A2	MvSl-1064-A2-R4_MC13g11782	aAutosome	1	0	0	0	0	0	2322	0.000430663	0
A2	MvSl-1064-A2-R4_MC13g11783	aAutosome	10	81.6	816	0	0	0	1965	0.005089059	0.415267176
A2	MvSl-1064-A2-R4_MC13g11784	aAutosome	8	78.875	631	0	0	0	1720	0.004651163	0.366860465
A2	MvSl-1064-A2-R4_MC13g11785	aAutosome	9	68	612	0	0	0	3102	0.002901354	0.19729207
A2	MvSl-1064-A2-R4_MC13g11786	aAutosome	9	87.2222	785	0	0	0	2672	0.003368263	0.293787425
A2	MvSl-1064-A2-R4_MC13g11787	aAutosome	1	0	0	0	0	0	312	0.003205128	0
A2	MvSl-1064-A2-R4_MC13g11788	aAutosome	5	100.8	504	0	0	0	972	0.005144033	0.518518519
A2	MvSl-1064-A2-R4_MC13g11789	aAutosome	4	87	348	0	0	0	1629	0.002455494	0.213627993
A2	MvSl-1064-A2-R4_MC13g11790	aAutosome	4	78.25	313	0	0	0	2017	0.001983143	0.155180962
A2	MvSl-1064-A2-R4_MC13g11791	aAutosome	1	0	0	0	0	0	672	0.001488095	0
A2	MvSl-1064-A2-R4_MC13g11792	aAutosome	6	88.6667	532	0	0	0	1939	0.003094379	0.274368231
A2	MvSl-1064-A2-R4_MC13g11793	aAutosome	8	105.75	846	0	0	0	1656	0.004830918	0.510869565
A2	MvSl-1064-A2-R4_MC13g11794	aAutosome	1	0	0	0	0	0	1683	0.000594177	0
A2	MvSl-1064-A2-R4_MC13g11795	aAutosome	12	83.0833	997	0	0	0	2956	0.00405954	0.337280108
A2	MvSl-1064-A2-R4_MC13g11796	aAutosome	7	77.1429	540	0	0	0	3096	0.002260982	0.174418605
A2	MvSl-1064-A2-R4_MC13g11797	aAutosome	2	78.5	157	0	0	0	2257	0.000886132	0.069561365
A2	MvSl-1064-A2-R4_MC13g11798	aAutosome	4	72.25	289	0	0	0	1417	0.002822865	0.203952011
A2	MvSl-1064-A2-R4_MC13g11799	aAutosome	5	73.4	367	0	0	0	1420	0.003521127	0.258450704
A2	MvSl-1064-A2-R4_MC13g11800	aAutosome	7	89.1429	624	0	0	0	3213	0.002178649	0.194211018
A2	MvSl-1064-A2-R4_MC13g11801	aAutosome	1	73	73	0	0	0	370	0.002702703	0.197297297
A2	MvSl-1064-A2-R4_MC13g11802	aAutosome	5	71.6	358	0	0	0	1459	0.003427005	0.245373544
A2	MvSl-1064-A2-R4_MC13g11803	aAutosome	4	76.5	306	0	0	0	1539	0.00259909	0.198830409
A2	MvSl-1064-A2-R4_MC13g11804	aAutosome	6	92	552	0	0	0	1878	0.003194888	0.293929712
A2	MvSl-1064-A2-R4_MC13g11805	aAutosome	3	73	219	0	0	0	1740	0.001724138	0.125862069
A2	MvSl-1064-A2-R4_MC13g11806	aAutosome	2	68	136	0	0	0	1492	0.001340483	0.091152815
A2	MvSl-1064-A2-R4_MC13g11807	aAutosome	5	118.8	594	0	0	0	1071	0.004668534	0.554621849
A2	MvSl-1064-A2-R4_MC13g11808	aAutosome	5	90.8	454	0	0	0	1951	0.002562788	0.232701179
A2	MvSl-1064-A2-R4_MC13g11809	aAutosome	4	90.75	363	0	0	0	2736	0.001461988	0.132675439
A2	MvSl-1064-A2-R4_MC13g11810	aAutosome	5	100.2	501	0	0	0	993	0.005035247	0.504531722
A2	MvSl-1064-A2-R4_MC13g11811	aAutosome	3	50.3333	151	0	0	0	3205	0.000936037	0.047113885
A2	MvSl-1064-A2-R4_MC13g11812	aAutosome	1	46	46	0	0	0	1201	0.000832639	0.038301415
A2	MvSl-1064-A2-R4_MC13g11813	aAutosome	1	71	71	0	0	0	368	0.002717391	0.192934783
A2	MvSl-1064-A2-R4_MC13g11814	aAutosome	1	0	0	0	40	40	369	0.002710027	0
A2	MvSl-1064-A2-R4_MC13g11815	aAutosome	1	0	0	0	0	0	156	0.006410256	0
A2	MvSl-1064-A2-R4_MC13g11816	aAutosome	1	71	71	0	0	0	236	0.004237288	0.300847458
A2	MvSl-1064-A2-R4_MC13g11817	aAutosome	5	139	695	0	0	0	1814	0.00275634	0.383131202
A2	MvSl-1064-A2-R4_MC13g11818	aAutosome	1	48	48	0	0	0	654	0.001529052	0.073394495
A2	MvSl-1064-A2-R4_MC13g11819	aAutosome	2	81	162	0	0	0	798	0.002506266	0.203007519
A2	MvSl-1064-A2-R4_MC13g11820	aAutosome	1	0	0	0	0	0	168	0.005952381	0
A2	MvSl-1064-A2-R4_MC13g11821	aAutosome	7	90	630	0	0	0	2046	0.00342131	0.307917889
A2	MvSl-1064-A2-R4_MC13g11822	aAutosome	7	97.7143	684	0	0	0	1218	0.005747126	0.561576355
A2	MvSl-1064-A2-R4_MC13g11823	aAutosome	3	100.333	301	0	0	0	1033	0.002904163	0.291384318
A2	MvSl-1064-A2-R4_MC13g11824	aAutosome	1	0	0	0	0	0	1692	0.000591017	0
A2	MvSl-1064-A2-R4_MC13g11825	aAutosome	10	117.6	1176	0	0	0	4578	0.00218436	0.256880734
A2	MvSl-1064-A2-R4_MC13g11826	aAutosome	3	76	228	0	0	0	1977	0.001517451	0.115326252
A2	MvSl-1064-A2-R4_MC13g11827	aAutosome	3	283.667	851	0	0	0	3506	0.000855676	0.242726754
A2	MvSl-1064-A2-R4_MC13g11828	aAutosome	5	84	420	0	0	0	2229	0.002243158	0.188425303
A2	MvSl-1064-A2-R4_MC13g11829	aAutosome	2	96	192	0	0	0	1263	0.001583531	0.152019002
A2	MvSl-1064-A2-R4_MC13g11830	aAutosome	3	76.6667	230	0	0	0	1130	0.002654867	0.203539823
A2	MvSl-1064-A2-R4_MC13g11831	aAutosome	5	84.8	424	0	0	0	1873	0.002669514	0.2263748
A2	MvSl-1064-A2-R4_MC13g11832	aAutosome	1	72	72	0	0	0	678	0.001474926	0.10619469
A2	MvSl-1064-A2-R4_MC13g11833	aAutosome	3	155.333	466	0	0	0	1735	0.001729107	0.268587896
A2	MvSl-1064-A2-R4_MC13g11834	aAutosome	7	131.143	918	0	0	0	3141	0.00222859	0.29226361
A2	MvSl-1064-A2-R4_MC13g11835	aAutosome	3	83	249	0	0	0	1473	0.00203666	0.16904277
A2	MvSl-1064-A2-R4_MC13g11836	aAutosome	4	82.75	331	0	0	0	3799	0.001052909	0.087128192
A2	MvSl-1064-A2-R4_MC13g11837	aAutosome	6	83.8333	503	0	0	0	2084	0.002879079	0.241362764
A2	MvSl-1064-A2-R4_MC13g11838	aAutosome	2	84	168	0	0	0	1434	0.0013947	0.117154812
A2	MvSl-1064-A2-R4_MC13g11839	aAutosome	2	73.5	147	0	0	0	2565	0.000779727	0.057309942
A2	MvSl-1064-A2-R4_MC13g11840	aAutosome	5	88.6	443	0	0	0	932	0.005364807	0.475321888
A2	MvSl-1064-A2-R4_MC13g11841	aAutosome	2	65.5	131	0	0	0	695	0.002877698	0.188489209
A2	MvSl-1064-A2-R4_MC13g11842	aAutosome	10	81.1	811	0	0	0	2551	0.003920031	0.317914543
A2	MvSl-1064-A2-R4_MC13g11843	aAutosome	1	82	82	0	0	0	1456	0.000686813	0.056318681
A2	MvSl-1064-A2-R4_MC13g11844	aAutosome	7	74.2857	520	0	0	0	3406	0.002055197	0.152671756
A2	MvSl-1064-A2-R4_MC13g11845	aAutosome	8	84.5	676	0	0	0	2599	0.003078107	0.260100038
A2	MvSl-1064-A2-R4_MC13g11846	aAutosome	1	65	65	0	0	0	1910	0.00052356	0.034031414
A2	MvSl-1064-A2-R4_MC13g11847	aAutosome	4	105.5	422	0	0	0	1331	0.003005259	0.317054846
A2	MvSl-1064-A2-R4_MC13g11848	aAutosome	1	78	78	0	0	0	534	0.001872659	0.146067416
