a2	GC3a2	A1gene	GC3a1	GC3diff	chr	chr1	intronnr	intronmean	introntotal	intronnrdiff	intronmeandiff	introntotaldiff	logFC.A1.A2	FDR.A1.A2	A1_1	A1_2	A2_1	A2_2	DE_status	DE_status2	A1_mean	A2_mean	GC0A1	GC0A2	Godiff
MvSl-1064-A2-R4_MC13g11875	69.01	MvSl-1064-A1-R4_MC13g11614	69.01	0	aAutosome	aAutosome	7	92.7143	649	0	0	0	0.020976308	0.999958419	12.18880642	12.45907733	12.56319641	12.00093648	NON	NON	12.3239	12.2821	56.1	56.1	0
MvSl-1064-A2-R4_MC13g11877	71.43	MvSl-1064-A1-R4_MC13g11616	71.43	0	aAutosome	aAutosome	7	100.429	703	0	0	0	-0.579929401	0.048279939	6.553643075	6.416808837	6.978804756	7.148697756	DE	Down	6.48523	7.06375	54.89	54.89	0
MvSl-1064-A2-R4_MC13g11878	65.96	MvSl-1064-A1-R4_MC13g11617	65.96	0	aAutosome	aAutosome	11	84.2727	927	0	0	0	-0.033213175	0.999958419	7.045172182	6.929232632	7.073801823	6.967297681	NON	NON	6.9872	7.02055	53.36	53.36	0
MvSl-1064-A2-R4_MC13g11880	66.72	MvSl-1064-A1-R4_MC13g11619	66.72	0	aAutosome	aAutosome	10	83.8	838	0	0	0	0.075465991	0.999958419	6.488390713	5.063511569	5.567016926	6.119674222	NON	NON	5.77595	5.84335	56.28	56.28	0
MvSl-1064-A2-R4_MC13g11882	62.79	MvSl-1064-A1-R4_MC13g11621	62.79	0	aAutosome	aAutosome	8	76.625	613	0	0	0	-0.099764968	0.999958419	7.151138266	6.88965163	7.074290767	7.175844245	NON	NON	7.02039	7.12507	57.67	57.67	0
MvSl-1064-A2-R4_MC13g11884	67.27	MvSl-1064-A1-R4_MC13g11623	67.27	0	aAutosome	aAutosome	1	86	86	0	0	0	-0.789552906	0.140106235	5.06796966	4.268157786	5.207476073	5.759846501	NON	NON	4.66806	5.48366	58.18	58.18	0
MvSl-1064-A2-R4_MC13g11885	60.95	MvSl-1064-A1-R4_MC13g11624	60.95	0	aAutosome	aAutosome	1	125	125	0	0	0	-0.573539787	0.822192127	3.227203374	2.289915316	2.677931982	3.8793202	NON	NON	2.75856	3.27863	56.51	56.51	0
MvSl-1064-A2-R4_MC13g11886	63.14	MvSl-1064-A1-R4_MC13g11625	63.14	0	aAutosome	aAutosome	6	83	498	0	0	0	0.276609267	0.93976694	4.941153914	5.440880043	5.134332696	4.708007628	NON	NON	5.19102	4.92117	53.62	53.62	0
MvSl-1064-A2-R4_MC13g11887	62.58	MvSl-1064-A1-R4_MC13g11626	62.58	0	aAutosome	aAutosome	2	88	176	0	0	0	0.207288332	0.985919017	4.887651657	4.945418444	4.754584755	4.664490788	NON	NON	4.91654	4.70954	55.59	55.59	0
MvSl-1064-A2-R4_MC13g11888	65.55	MvSl-1064-A1-R4_MC13g11627	65.55	0	aAutosome	aAutosome	2	125.5	251	0	0	0	-0.125229419	0.999958419	4.72866189	4.930867539	4.93123612	4.984787774	NON	NON	4.82976	4.95801	57.86	57.86	0
MvSl-1064-A2-R4_MC13g11889	73.33	MvSl-1064-A1-R4_MC13g11628	73.33	0	aAutosome	aAutosome	5	124.2	621	0	0	0	-1.031773179	0.374490426	0.618770606	0.238559882	0.837705346	1.835715327	NON	NON	0.428665	1.33671	56.17	56.17	0
MvSl-1064-A2-R4_MC13g11890	47.54	MvSl-1064-A1-R4_MC13g11629	47.54	0	aAutosome	aAutosome	1	78	78	0	0	0	-0.342115888	0.999958419	4.579178627	3.386254116	3.448930436	5.025826534	NON	NON	3.98272	4.23738	54.64	54.64	0
MvSl-1064-A2-R4_MC13g11891	54.85	MvSl-1064-A1-R4_MC13g11630	54.85	0	aAutosome	aAutosome	2	102.5	205	0	0	0	0.131477042	0.999958419	8.228277731	8.020850558	7.906473639	8.08188512	NON	NON	8.12456	7.99418	52.62	52.62	0
MvSl-1064-A2-R4_MC13g11892	63.47	MvSl-1064-A1-R4_MC13g11631	63.47	0	aAutosome	aAutosome	2	86.5	173	0	0	0	0.079485301	0.999958419	7.053294073	7.095567872	7.100450631	6.881582955	NON	NON	7.07443	6.99102	55.7	55.7	0
MvSl-1064-A2-R4_MC13g11893	72.58	MvSl-1064-A1-R4_MC13g11632	72.58	0	aAutosome	aAutosome	1	53	53	0	0	0	0.25185185	0.861194973	6.04041274	6.253925429	6.042228254	5.741485692	NON	NON	6.14717	5.89186	56.45	56.45	0
MvSl-1064-A2-R4_MC13g11894	74.19	MvSl-1064-A1-R4_MC13g11633	74.19	0	aAutosome	aAutosome	1	0	0	0	0	0	0.208927276	0.944716222	5.911038429	6.024190574	5.828165386	5.688796353	NON	NON	5.96761	5.75848	61.83	61.83	0
MvSl-1064-A2-R4_MC13g11895	68.05	MvSl-1064-A1-R4_MC13g11634	68.05	0	aAutosome	aAutosome	6	123.5	741	0	-0.167	-1	-0.025452947	0.999958419	6.69234827	7.130477032	7.20014193	6.655752363	NON	NON	6.91141	6.92795	55.26	55.26	0
MvSl-1064-A2-R4_MC13g11896	54.79	MvSl-1064-A1-R4_MC13g11635	54.79	0	aAutosome	aAutosome	3	86	258	0	0	0	-0.313294213	0.945084766	2.957313937	2.968592391	3.255541595	3.290178585	NON	NON	2.96295	3.27286	54.7	54.7	0
MvSl-1064-A2-R4_MC13g11897	65.24	MvSl-1064-A1-R4_MC13g11636	65.24	0	aAutosome	aAutosome	1	89	89	0	0	0	-0.256098672	0.999958419	1.436825263	0.88733691	1.195045959	1.638146288	NON	NON	1.16208	1.4166	54.17	54.17	0
MvSl-1064-A2-R4_MC13g11899	63.89	MvSl-1064-A1-R4_MC13g11638	63.89	0	aAutosome	aAutosome	2	73.5	147	0	0	0	-0.125245073	0.999958419	4.465530415	4.51249002	4.522043618	4.700422947	NON	NON	4.48901	4.61123	54.51	54.51	0
MvSl-1064-A2-R4_MC13g11900	49.81	MvSl-1064-A1-R4_MC13g11639	49.81	0	aAutosome	aAutosome	2	65	130	0	0	0	0.069949733	0.999958419	4.48281534	4.452631516	4.390017093	4.406197345	NON	NON	4.46772	4.39811	52.9	52.9	0
MvSl-1064-A2-R4_MC13g11901	62.5	MvSl-1064-A1-R4_MC13g11640	62.5	0	aAutosome	aAutosome	7	98.2857	688	0	0	0	0.405562287	0.629150503	5.401836072	5.940712947	5.422427652	5.147958706	NON	NON	5.67127	5.28519	51.33	51.33	0
MvSl-1064-A2-R4_MC13g11902	54.68	MvSl-1064-A1-R4_MC13g11641	54.68	0	aAutosome	aAutosome	3	115.333	346	0	0	0	0.252760375	0.781590437	6.764087287	6.848953999	6.590356585	6.517996274	NON	NON	6.80652	6.55418	56.09	56.09	0
MvSl-1064-A2-R4_MC13g11903	64.22	MvSl-1064-A1-R4_MC13g11642	64.22	0	aAutosome	aAutosome	4	68.75	275	0	0	0	0.099361748	0.999958419	6.606641103	6.686659062	6.573853823	6.521587506	NON	NON	6.64665	6.54772	55.54	55.54	0
MvSl-1064-A2-R4_MC13g11904	55.86	MvSl-1064-A1-R4_MC13g11643	55.86	0	aAutosome	aAutosome	3	73.6667	221	0	0	0	-0.134465538	0.999958419	3.307004441	3.180234	3.380993585	3.375207454	NON	NON	3.24362	3.3781	56.54	56.54	0
MvSl-1064-A2-R4_MC13g11905	65.72	MvSl-1064-A1-R4_MC13g11644	65.72	0	aAutosome	aAutosome	6	103.667	622	0	0	0	0.262437279	0.83716044	7.829784577	7.867252901	7.519546595	7.650140856	NON	NON	7.84852	7.58484	55.05	55.05	0
MvSl-1064-A2-R4_MC13g11906	57.84	MvSl-1064-A1-R4_MC13g11645	57.84	0	aAutosome	aAutosome	8	94	752	0	0	0	0.961665249	0.011494197	7.721461488	8.449996074	7.352228477	6.961492349	DE	Up	8.08573	7.15686	55.36	55.36	0
MvSl-1064-A2-R4_MC13g11907	66.54	MvSl-1064-A1-R4_MC13g11646	66.54	0	aAutosome	aAutosome	1	45	45	0	0	0	0.440616907	0.722829029	4.160743364	4.77123245	4.140205335	3.974629006	NON	NON	4.46599	4.05742	56.23	56.23	0
MvSl-1064-A2-R4_MC13g11908	64.62	MvSl-1064-A1-R4_MC13g11647	64.62	0	aAutosome	aAutosome	4	80.25	321	0	0	0	0.20260207	0.93976694	6.274790578	6.507038614	6.253849969	6.130062632	NON	NON	6.39091	6.19196	59.84	59.84	0
MvSl-1064-A2-R4_MC13g11909	50.68	MvSl-1064-A1-R4_MC13g11648	50.68	0	aAutosome	aAutosome	1	86	86	0	0	0	0.333213161	0.817155424	8.412738197	8.757141139	8.411061136	8.095924559	NON	NON	8.58494	8.25349	52.04	52.04	0
MvSl-1064-A2-R4_MC13g11910	56.1	MvSl-1064-A1-R4_MC13g11649	56.1	0	aAutosome	aAutosome	1	193	193	0	0	0	-0.196997446	0.999958419	2.80072266	3.244402198	3.424594666	3.016509248	NON	NON	3.02256	3.22055	52.03	52.03	0
MvSl-1064-A2-R4_MC13g11911	60.98	MvSl-1064-A1-R4_MC13g11650	60.98	0	aAutosome	aAutosome	2	89.5	179	0	0	0	0.259215518	0.88701103	5.508643199	5.761817183	5.526142138	5.222225407	NON	NON	5.63523	5.37418	56.19	56.19	0
MvSl-1064-A2-R4_MC13g11912	62.36	MvSl-1064-A1-R4_MC13g11651	62.36	0	aAutosome	aAutosome	3	95.3333	286	0	0.3333	1	-0.06469958	0.999958419	4.011521568	4.130613295	4.155073353	4.118165683	NON	NON	4.07107	4.13662	57.3	57.3	0
MvSl-1064-A2-R4_MC13g11913	68.99	MvSl-1064-A1-R4_MC13g11652	68.99	0	aAutosome	aAutosome	16	99.75	1596	0	0	0	0.061015221	0.999958419	5.997762537	5.628403965	5.662457638	5.858560014	NON	NON	5.81308	5.76051	54.28	54.28	0
MvSl-1064-A2-R4_MC13g11914	64.94	MvSl-1064-A1-R4_MC13g11653	64.94	0	aAutosome	aAutosome	5	122.6	613	0	0	0	0.082574356	0.999958419	7.536432747	8.267577086	8.177988852	7.46558816	NON	NON	7.902	7.82179	51.95	51.95	0
MvSl-1064-A2-R4_MC13g11915	64.15	MvSl-1064-A1-R4_MC13g11654	64.15	0	aAutosome	aAutosome	5	95	475	0	0	0	-0.076182573	0.999958419	5.718727595	5.454508252	5.599989938	5.734075436	NON	NON	5.58662	5.66703	54.31	54.31	0
MvSl-1064-A2-R4_MC13g11916	60.22	MvSl-1064-A1-R4_MC13g11655	60.22	0	aAutosome	aAutosome	8	91.125	729	0	0	0	-0.224370661	0.986540939	4.669506459	4.260419934	4.645628798	4.757578036	NON	NON	4.46496	4.7016	55.34	55.34	0
MvSl-1064-A2-R4_MC13g11917	70.39	MvSl-1064-A1-R4_MC13g11656	70.39	0	aAutosome	aAutosome	1	0	0	0	0	0	-0.150775747	0.999958419	4.654330679	4.969348497	5.100168175	4.828879411	NON	NON	4.81184	4.96452	60.52	60.52	0
MvSl-1064-A2-R4_MC13g11918	59.32	MvSl-1064-A1-R4_MC13g11657	59.32	0	aAutosome	aAutosome	6	99.3333	596	0	0	0	0.097205243	0.999958419	6.149425003	6.355479943	6.268451946	6.040783466	NON	NON	6.25245	6.15462	62.86	62.86	0
MvSl-1064-A2-R4_MC13g11919	55.65	MvSl-1064-A1-R4_MC13g11658	55.65	0	aAutosome	aAutosome	3	75.3333	226	0	0	0	-0.04317271	0.999958419	6.898320354	6.662642625	6.78751237	6.86810569	NON	NON	6.78048	6.82781	57.62	57.62	0
MvSl-1064-A2-R4_MC13g11920	62.68	MvSl-1064-A1-R4_MC13g11659	62.68	0	aAutosome	aAutosome	2	160.5	321	0	0	0	-0.201190453	0.971937929	6.207762974	5.710206851	6.104830545	6.253542507	NON	NON	5.95898	6.17919	54.11	54.11	0
MvSl-1064-A2-R4_MC13g11921	61.48	MvSl-1064-A1-R4_MC13g11660	61.48	0	aAutosome	aAutosome	9	88.5556	797	0	0	0	-0.032281838	0.999958419	6.505405503	6.548137071	6.529613941	6.588175446	NON	NON	6.52677	6.55889	56.6	56.6	0
MvSl-1064-A2-R4_MC13g11922	62.11	MvSl-1064-A1-R4_MC13g11661	62.11	0	aAutosome	aAutosome	4	84.5	338	0	0	0	0.08919782	0.999958419	4.465530415	4.25653539	4.312562131	4.23826668	NON	NON	4.36103	4.27541	55.39	55.39	0
MvSl-1064-A2-R4_MC13g11923	57.11	MvSl-1064-A1-R4_MC13g11662	57.11	0	aAutosome	aAutosome	7	93.7143	656	0	0	0	-0.070732677	0.999958419	6.422735998	6.206388933	6.295543425	6.477151609	NON	NON	6.31456	6.38635	53.43	53.43	0
MvSl-1064-A2-R4_MC13g11924	60.7	MvSl-1064-A1-R4_MC13g11663	60.7	0	aAutosome	aAutosome	11	84.0909	925	0	0	0	0.159321477	0.999958419	9.044517892	8.670933143	8.668467409	8.751314097	NON	NON	8.85773	8.70989	55.36	55.36	0
MvSl-1064-A2-R4_MC13g11925	57.87	MvSl-1064-A1-R4_MC13g11664	57.87	0	aAutosome	aAutosome	6	82.5	495	0	0	0	0.453648566	0.418578881	7.061370497	7.567513353	7.008785125	6.745707057	NON	NON	7.31444	6.87725	54.06	54.06	0
MvSl-1064-A2-R4_MC13g11926	52.17	MvSl-1064-A1-R4_MC13g11665	52.17	0	aAutosome	aAutosome	1	150	150	0	0	0	0.263337937	0.836808331	5.92501651	6.004638349	5.78819042	5.611371274	NON	NON	5.96483	5.69978	56.63	56.63	0
MvSl-1064-A2-R4_MC13g11927	68.63	MvSl-1064-A1-R4_MC13g11666	68.63	0	aAutosome	aAutosome	5	105	525	0	0	0	0.283356071	0.780533569	5.92501651	5.863644433	5.650703256	5.571735669	NON	NON	5.89433	5.61122	56.57	56.57	0
MvSl-1064-A2-R4_MC13g11930	69.91	MvSl-1064-A1-R4_MC13g11669	69.91	0	aAutosome	aAutosome	6	98.3333	590	0	0	0	-0.024212973	0.999958419	6.05435381	6.174834309	6.280367114	5.984645807	NON	NON	6.11459	6.13251	55.02	55.02	0
MvSl-1064-A2-R4_MC13g11931	63.37	MvSl-1064-A1-R4_MC13g11670	63.37	0	aAutosome	aAutosome	1	135	135	0	0	0	0.024771377	0.999958419	4.52012857	4.969348497	4.65872912	4.812554841	NON	NON	4.74474	4.73564	53.73	53.73	0
MvSl-1064-A2-R4_MC13g11932	61.26	MvSl-1064-A1-R4_MC13g11671	61.26	0	aAutosome	aAutosome	2	44.5	89	0	0	0	-0.526043772	0.234823757	5.11750274	4.988210797	5.561447405	5.596464977	NON	NON	5.05286	5.57896	56.02	56.02	0
MvSl-1064-A2-R4_MC13g11933	62.99	MvSl-1064-A1-R4_MC13g11672	62.99	0	aAutosome	aAutosome	1	101	101	0	0	0	0.220228973	0.976804264	8.702989363	8.503420691	8.261725118	8.501286055	NON	NON	8.60321	8.38151	55.92	55.92	0
MvSl-1064-A2-R4_MC13g11934	69.85	MvSl-1064-A1-R4_MC13g11673	69.85	0	aAutosome	aAutosome	2	107.5	215	0	0	0	-0.064492159	0.999958419	9.589107958	9.387219133	9.556813698	9.555532345	NON	NON	9.48816	9.55617	57.35	57.35	0
MvSl-1064-A2-R4_MC13g11935	65.99	MvSl-1064-A1-R4_MC13g11674	65.99	0	aAutosome	aAutosome	1	0	0	0	0	0	-0.171680905	0.999958419	4.892833455	4.675560397	5.006948293	4.910035108	NON	NON	4.7842	4.95849	55.05	55.05	0
MvSl-1064-A2-R4_MC13g11936	67.24	MvSl-1064-A1-R4_MC13g11675	67.24	0	aAutosome	aAutosome	1	0	0	0	0	0	-0.148206744	0.999958419	-0.246035122	0.761418038	0.507804335	0.461227885	NON	NON	0.257691	0.484516	60.92	60.92	0
MvSl-1064-A2-R4_MC13g11937	60	MvSl-1064-A1-R4_MC13g11676	60	0	aAutosome	aAutosome	1	0	0	0	0	0	-0.184452841	0.999958419	1.120792168	1.11033882	1.251477599	1.33272568	NON	NON	1.11557	1.2921	57.54	57.54	0
MvSl-1064-A2-R4_MC13g11938	65.05	MvSl-1064-A1-R4_MC13g11677	65.05	0	aAutosome	aAutosome	6	137.333	824	0	0	0	-0.079995906	0.999958419	6.45637436	6.439258395	6.528900666	6.526600259	NON	NON	6.44782	6.52775	54.93	54.93	0
MvSl-1064-A2-R4_MC13g11939	65.4	MvSl-1064-A1-R4_MC13g11678	65.4	0	aAutosome	aAutosome	1	80	80	0	0	0	0.227445063	0.8489484	6.872978856	6.971316083	6.757381526	6.631362297	NON	NON	6.92215	6.69437	63.18	63.18	0
MvSl-1064-A2-R4_MC13g11940	65.47	MvSl-1064-A1-R4_MC13g11679	65.47	0	aAutosome	aAutosome	5	96	480	0	0	0	0.147104163	0.999958419	6.700497719	6.886513144	6.709083632	6.587490288	NON	NON	6.79351	6.64829	55.4	55.4	0
MvSl-1064-A2-R4_MC13g11941	54.6	MvSl-1064-A1-R4_MC13g11680	54.6	0	aAutosome	aAutosome	2	69	138	0	0	0	0.50498395	0.970176644	1.436825263	0.1741254	-0.120970938	0.874631914	NON	NON	0.805475	0.37683	55.36	55.36	0
MvSl-1064-A2-R4_MC13g11942	61.09	MvSl-1064-A1-R4_MC13g11681	61.09	0	aAutosome	aAutosome	2	52.5	105	0	0	0	0.171448507	0.999958419	6.202555933	5.947957263	6.027154375	5.781575402	NON	NON	6.07526	5.90436	55.79	55.79	0
MvSl-1064-A2-R4_MC13g11943	60.25	MvSl-1064-A1-R4_MC13g11682	60.25	0	aAutosome	aAutosome	2	90	180	0	0	0	-0.342068706	0.855993492	3.681031653	3.850408806	4.110001574	4.106734908	NON	NON	3.76572	4.10837	55.05	55.05	0
MvSl-1064-A2-R4_MC13g11944	62.31	MvSl-1064-A1-R4_MC13g11683	62.31	0	aAutosome	aAutosome	2	101	202	0	0	0	0.211537177	0.969431244	5.378014547	5.632905854	5.420890642	5.168262145	NON	NON	5.50546	5.29458	56.74	56.74	0
MvSl-1064-A2-R4_MC13g11945	62.68	MvSl-1064-A1-R4_MC13g11684	62.68	0	aAutosome	aAutosome	4	105.5	422	0	0	0	0.225069283	0.890989213	7.253883793	7.370432178	7.149997997	7.024101263	NON	NON	7.31216	7.08705	55.83	55.83	0
MvSl-1064-A2-R4_MC13g11946	70.97	MvSl-1064-A1-R4_MC13g11685	70.97	0	aAutosome	aAutosome	3	82.3333	247	0	0	0	-0.464443683	0.941690388	1.349065323	0.574362493	1.1659802	1.700308521	NON	NON	0.961714	1.43314	52.69	52.69	0
MvSl-1064-A2-R4_MC13g11947	74.87	MvSl-1064-A1-R4_MC13g11686	74.87	0	aAutosome	aAutosome	5	173.4	867	0	0	0	-0.087808118	0.999958419	7.739550436	8.417530596	8.468915999	7.883778912	NON	NON	8.07854	8.17635	56.51	56.51	0
MvSl-1064-A2-R4_MC13g11948	58.89	MvSl-1064-A1-R4_MC13g11687	58.89	0	aAutosome	aAutosome	2	69	138	0	0	0	-0.20275301	0.9888672	5.234369826	5.718702531	5.855730634	5.523835666	NON	NON	5.47654	5.68978	57.73	57.73	0
MvSl-1064-A2-R4_MC13g11949	72.38	MvSl-1064-A1-R4_MC13g11688	72.38	0	aAutosome	aAutosome	6	62	372	0	0	0	0.625608066	0.401659694	4.834783555	4.139077509	3.927208269	3.883791785	NON	NON	4.48693	3.9055	56.38	56.38	0
MvSl-1064-A2-R4_MC13g11950	57.43	MvSl-1064-A1-R4_MC13g11689	57.43	0	aAutosome	aAutosome	4	73.5	294	0	0	0	-0.016608628	0.999958419	5.582657912	5.652253323	5.694614977	5.571735669	NON	NON	5.61746	5.63318	54.52	54.52	0
MvSl-1064-A2-R4_MC13g11951	66.67	MvSl-1064-A1-R4_MC13g11690	66.67	0	aAutosome	aAutosome	1	0	0	0	0	0	0.319688766	0.941690388	3.307004441	3.275446816	2.932124823	3.016509248	NON	NON	3.29123	2.97432	63.08	63.08	0
MvSl-1064-A2-R4_MC13g11952	68.91	MvSl-1064-A1-R4_MC13g11691	68.91	0	aAutosome	aAutosome	1	68	68	0	0	0	0.016341649	0.999958419	4.958555984	4.988210797	5.031327739	4.879014713	NON	NON	4.97338	4.95517	58.87	58.87	0
MvSl-1064-A2-R4_MC13g11953	62.91	MvSl-1064-A1-R4_MC13g11692	62.91	0	aAutosome	aAutosome	5	106.2	531	0	0	0	-0.758477434	0.029220739	4.75451051	4.921084758	5.470766842	5.712870625	DE	Down	4.8378	5.59182	54.88	54.88	0
MvSl-1064-A2-R4_MC13g11954	59.65	MvSl-1064-A1-R4_MC13g11693	59.65	0	aAutosome	aAutosome	5	94.4	472	0	0	0	-0.138177663	0.999958419	6.749165167	6.761204682	6.922349444	6.863585144	NON	NON	6.75518	6.89297	57.46	57.46	0
MvSl-1064-A2-R4_MC13g11955	64.76	MvSl-1064-A1-R4_MC13g11694	64.76	0	aAutosome	aAutosome	4	77.25	309	0	0	0	-0.24208869	0.859012644	7.124404079	6.798417614	7.216181261	7.208740329	NON	NON	6.96141	7.21246	55.53	55.53	0
MvSl-1064-A2-R4_MC13g11956	71.03	MvSl-1064-A1-R4_MC13g11695	71.03	0	aAutosome	aAutosome	6	124	744	0	0	0	0.135225543	0.999958419	6.812057975	6.697444844	6.548036363	6.689986415	NON	NON	6.75475	6.61901	56.52	56.52	0
MvSl-1064-A2-R4_MC13g11957	64.74	MvSl-1064-A1-R4_MC13g11696	64.74	0	aAutosome	aAutosome	2	63	126	0	0	0	-0.073621434	0.999958419	6.138559914	6.004638349	6.122904455	6.169968968	NON	NON	6.0716	6.14644	56.38	56.38	0
MvSl-1064-A2-R4_MC13g11958	60.84	MvSl-1064-A1-R4_MC13g11697	60.84	0	aAutosome	aAutosome	3	75.6667	227	0	0	0	-0.029222766	0.999958419	5.675784098	5.126588461	5.126810192	5.724135514	NON	NON	5.40119	5.42547	58.05	58.05	0
MvSl-1064-A2-R4_MC13g11959	63.22	MvSl-1064-A1-R4_MC13g11698	63.22	0	aAutosome	aAutosome	6	75.6667	454	0	0	0	0.066767367	0.999958419	5.989320993	5.743893457	5.745849002	5.861963571	NON	NON	5.86661	5.80391	58.66	58.66	0
MvSl-1064-A2-R4_MC13g11962	65.54	MvSl-1064-A1-R4_MC13g11701	65.54	0	aAutosome	aAutosome	7	75.2857	527	0	0	0	0.060336661	0.999958419	7.525631695	7.379837021	7.286652086	7.494382945	NON	NON	7.45273	7.39052	56.46	56.46	0
MvSl-1064-A2-R4_MC13g11963	65.3	MvSl-1064-A1-R4_MC13g11702	65.3	0	aAutosome	aAutosome	5	83.2	416	0	0	0	0.013458231	0.999958419	5.714343977	6.009262769	5.969444536	5.732836685	NON	NON	5.8618	5.85114	54.57	54.57	0
MvSl-1064-A2-R4_MC13g11964	73.91	MvSl-1064-A1-R4_MC13g11703	73.91	0	aAutosome	aAutosome	5	109.8	549	0	0	0	-0.538592553	0.448538094	4.090318064	4.472861562	4.58927026	5.037913926	NON	NON	4.28159	4.81359	56.68	56.68	0
MvSl-1064-A2-R4_MC13g11965	65.62	MvSl-1064-A1-R4_MC13g11704	65.62	0	aAutosome	aAutosome	6	73	438	0	0	0	0.257884453	0.998912196	4.211394246	5.06795136	4.608302116	4.262506287	NON	NON	4.63967	4.4354	54.38	54.38	0
MvSl-1064-A2-R4_MC13g11966	58.79	MvSl-1064-A1-R4_MC13g11705	58.79	0	aAutosome	aAutosome	5	84.2	421	0	0	0	-0.094697197	0.999958419	7.754571818	7.597765382	7.629430173	7.903456225	NON	NON	7.67617	7.76644	59.01	59.01	0
MvSl-1064-A2-R4_MC13g11967	64.5	MvSl-1064-A1-R4_MC13g11706	64.5	0	aAutosome	aAutosome	9	79.3333	714	0	0	0	-0.082980301	0.999958419	5.398196726	5.775454712	5.814182707	5.536670654	NON	NON	5.58683	5.67543	57.09	57.09	0
MvSl-1064-A2-R4_MC13g11968	64.45	MvSl-1064-A1-R4_MC13g11707	64.45	0	aAutosome	aAutosome	2	100	200	0	0	0	-0.042897419	0.999958419	4.845513302	4.754803593	4.937699459	4.742884928	NON	NON	4.80016	4.84029	59.64	59.64	0
MvSl-1064-A2-R4_MC13g11969	76.36	MvSl-1064-A1-R4_MC13g11708	76.36	0	aAutosome	aAutosome	4	120.75	483	0	0	0	-0.202942961	0.999958419	3.516213839	3.212674829	3.645989951	3.49695604	NON	NON	3.36444	3.57147	55.16	55.16	0
MvSl-1064-A2-R4_MC13g11970	63.01	MvSl-1064-A1-R4_MC13g11709	63.01	0	aAutosome	aAutosome	2	94.5	189	0	0	0	0.146644108	0.999958419	5.952572822	6.119234015	6.054174976	5.70909603	NON	NON	6.0359	5.88164	56.11	56.11	0
MvSl-1064-A2-R4_MC13g11971	63.26	MvSl-1064-A1-R4_MC13g11710	63.26	0	aAutosome	aAutosome	4	137.75	551	0	0	0	-0.207254336	0.999958419	1.695916244	1.626008424	1.637606939	2.0577479	NON	NON	1.66096	1.84768	58.06	58.06	0
MvSl-1064-A2-R4_MC13g11972	69.94	MvSl-1064-A1-R4_MC13g11711	69.94	0	aAutosome	aAutosome	9	154.333	1389	0	0	0	-0.127777872	0.999958419	8.666769953	8.462063779	8.636874179	8.752384274	NON	NON	8.56442	8.69463	57.34	57.34	0
MvSl-1064-A2-R4_MC13g11973	66.67	MvSl-1064-A1-R4_MC13g11712	66.67	0	aAutosome	aAutosome	4	114.75	459	0	0	0	0.235671197	0.866323255	7.178447309	7.184632085	7.093231456	6.782092651	NON	NON	7.18154	6.93766	54.94	54.94	0
MvSl-1064-A2-R4_MC13g11974	59.8	MvSl-1064-A1-R4_MC13g11713	59.8	0	aAutosome	aAutosome	6	69	414	0	0	0	-0.111979878	0.999958419	7.210965057	7.285295288	7.427254081	7.290580183	NON	NON	7.24813	7.35892	53.53	53.53	0
MvSl-1064-A2-R4_MC13g11975	60.94	MvSl-1064-A1-R4_MC13g11714	60.94	0	aAutosome	aAutosome	1	0	0	0	0	0	-1.092109818	0.003228497	4.338364851	3.945162238	4.967484652	5.474290521	DE	Down	4.14176	5.22089	54.69	54.69	0
MvSl-1064-A2-R4_MC13g11976	62.33	MvSl-1064-A1-R4_MC13g11715	62.19	-0.14	aAutosome	aAutosome	3	106.333	319	1	-32.667	41	-1.388354126	5.24E-10	5.211741514	5.454508252	6.779138971	6.668118565	DE	Down	5.33312	6.72363	55.06	54.88	0.18
MvSl-1064-A2-R4_MC13g11977	66.07	MvSl-1064-A1-R4_MC13g11716	63.86	-2.21	aAutosome	aAutosome	2	47.5	95	1	1.5	49	-0.116797257	0.999958419	1.436825263	1.272999149	1.332190449	1.595165087	NON	NON	1.35491	1.46368	58.75	61.9	-3.15
MvSl-1064-A2-R4_MC13g11981	63.04	MvSl-1064-A1-R4_MC13g11720	63.04	0	aAutosome	aAutosome	2	78	156	0	0	0	0.203027673	0.999958419	0.972053696	-0.038483768	-0.353702204	0.838231755	NON	NON	0.466785	0.242265	59.31	59.31	0
MvSl-1064-A2-R4_MC14g11994	42.81	MvSl-1064-A1-R4_MC14g11733	42.81	0	aAutosome	aAutosome	1	0	0	0	0	0	-0.002497119	0.999958419	2.088049985	2.259183806	2.103929022	2.250123033	NON	NON	2.17362	2.17703	51.04	51.04	0
MvSl-1064-A2-R4_MC14g11995	69.16	MvSl-1064-A1-R4_MC14g11734	69.16	0	aAutosome	aAutosome	2	92.5	185	0	0	0	-0.070039406	0.999958419	5.634619489	5.289427186	5.388229286	5.681109726	NON	NON	5.46202	5.53467	54.85	54.85	0
MvSl-1064-A2-R4_MC14g11996	65.27	MvSl-1064-A1-R4_MC14g11735	65.27	0	aAutosome	aAutosome	5	98.8	494	0	0	0	-0.047417791	0.999958419	6.451992814	6.012721382	6.225956403	6.363284784	NON	NON	6.23236	6.29462	60.24	60.24	0
