gid	chr	intronnr	intronmean	introntotal	intronnrdiff	intronmeandiff	introntotaldiff	logFC.A1.A2	DE_status	A1_mean	A2_mean
MvSl-1064-A1-R4_MC11g10387	aAutosome	4	140.5	562	0	0	0	-0.257083063	NON	6.3014	6.57466
MvSl-1064-A1-R4_MC11g10388	aAutosome	4	126.5	506	0	0	0	0.082206716	NON	4.4489	4.36766
MvSl-1064-A1-R4_MC11g10389	aAutosome	1	57	57	0	0	0	0.196884688	NON	5.60943	5.41405
MvSl-1064-A1-R4_MC11g10390	aAutosome	1	146	146	0	0	0	-0.817247594	NON	1.84051	2.63659
MvSl-1064-A1-R4_MC11g10391	aAutosome	16	76.5625	1225	0	0	0	0.002233704	NON	9.4938	9.47503
MvSl-1064-A1-R4_MC11g10392	aAutosome	3	166.667	500	0	0	0	-0.092907826	NON	5.55967	5.65243
MvSl-1064-A1-R4_MC11g10393	aAutosome	1	0	0	0	0	0	-0.230458748	NON	4.68994	4.89839
MvSl-1064-A1-R4_MC11g10394	aAutosome	4	150.75	603	0	0	0	-0.302837004	NON	0.057432	0.324373
MvSl-1064-A1-R4_MC11g10395	aAutosome	2	99	198	0	0	0	-0.222665153	NON	8.86663	9.0895
MvSl-1064-A1-R4_MC11g10396	aAutosome	2	214	428	0	0	0	0.093567565	NON	8.96442	8.87012
MvSl-1064-A1-R4_MC11g10397	aAutosome	10	64.6	646	0	0	0	0.125695445	NON	7.10523	6.97664
MvSl-1064-A1-R4_MC11g10398	aAutosome	4	73.75	295	0	0	0	0.184389741	NON	5.27622	5.13755
MvSl-1064-A1-R4_MC11g10400	aAutosome	3	121.333	364	0	0	0	-0.530327781	NON	5.29036	5.82206
MvSl-1064-A1-R4_MC11g10401	aAutosome	1	0	0	0	0	0	-0.133114435	NON	6.28255	6.40781
MvSl-1064-A1-R4_MC11g10402	aAutosome	1	40	40	0	0	0	-0.139342695	NON	5.0508	5.18981
MvSl-1064-A1-R4_MC11g10403	aAutosome	4	80.25	321	0	0	0	-0.030288024	NON	6.32852	6.33577
MvSl-1064-A1-R4_MC11g10404	aAutosome	2	77.5	155	0	0	0	0.121425616	NON	5.1829	5.07229
MvSl-1064-A1-R4_MC11g10405	aAutosome	7	109.429	766	0	0	0	0.089647442	NON	5.89014	5.80307
MvSl-1064-A1-R4_MC11g10406	aAutosome	1	0	0	0	0	0	0.003904517	NON	6.9856	6.9814
MvSl-1064-A1-R4_MC11g10407	aAutosome	2	93	186	0	0	0	-0.13572762	NON	5.19463	5.32928
MvSl-1064-A1-R4_MC11g10408	aAutosome	1	0	0	0	0	0	0.074423882	NON	4.20817	4.13433
MvSl-1064-A1-R4_MC11g10409	aAutosome	2	79	158	0	0	0	0.387265919	NON	3.76918	3.43585
MvSl-1064-A1-R4_MC11g10410	aAutosome	2	60.5	121	0	0	0	-0.199192899	NON	3.98062	4.16012
MvSl-1064-A1-R4_MC11g10411	aAutosome	2	70.5	141	0	0	0	-0.347892848	NON	4.92248	5.26863
MvSl-1064-A1-R4_MC11g10412	aAutosome	4	76.5	306	0	0	0	0.133572933	NON	8.02314	7.89011
MvSl-1064-A1-R4_MC11g10413	aAutosome	2	139	278	0	0	0	-0.294052442	NON	4.51146	4.8036
MvSl-1064-A1-R4_MC11g10414	aAutosome	9	94.7778	853	0	0	0	0.143790238	NON	5.68391	5.5457
MvSl-1064-A1-R4_MC11g10415	aAutosome	2	146.5	293	0	0	0	0.043881248	NON	6.64298	6.61533
MvSl-1064-A1-R4_MC11g10416	aAutosome	4	103.75	415	0	0	0	-0.024931969	NON	4.92114	4.94628
MvSl-1064-A1-R4_MC11g10417	aAutosome	6	83.1667	499	0	0	0	-0.066245657	NON	4.99451	5.06839
MvSl-1064-A1-R4_MC11g10418	aAutosome	10	71.1	711	0	0	0	0.042004799	NON	5.58221	5.54855
MvSl-1064-A1-R4_MC11g10419	aAutosome	5	195	975	0	0	0	-0.110978784	NON	6.64062	6.75489
MvSl-1064-A1-R4_MC11g10420	aAutosome	8	92.25	738	0	0	0	0.117297426	NON	8.69099	8.57371
MvSl-1064-A1-R4_MC11g10421	aAutosome	5	106.2	531	0	0	0	0.069524867	NON	6.23403	6.165
MvSl-1064-A1-R4_MC11g10424	aAutosome	9	77.7778	700	0	-0.1111	-1	-0.130847444	NON	6.79243	6.92196
MvSl-1064-A1-R4_MC11g10425	aAutosome	4	64.25	257	0	0	0	-0.166652572	NON	4.8016	4.96638
MvSl-1064-A1-R4_MC11g10426	aAutosome	6	92	552	0	0	0	0.012467475	NON	7.14639	7.13581
MvSl-1064-A1-R4_MC11g10427	aAutosome	8	107.125	857	0	0	0	0.704300132	NON	2.56575	1.89701
MvSl-1064-A1-R4_MC11g10428	aAutosome	3	152.667	458	0	0	0	-0.369558946	NON	6.8572	7.23678
MvSl-1064-A1-R4_MC11g10429	aAutosome	8	81	648	0	0	0	-0.147483975	NON	4.98052	5.12885
MvSl-1064-A1-R4_MC11g10430	aAutosome	2	74.5	149	0	0	0	-0.488471711	NON	4.63526	5.11735
MvSl-1064-A1-R4_MC11g10431	aAutosome	1	99	99	0	0	0	-0.216846577	NON	6.07759	6.32274
MvSl-1064-A1-R4_MC11g10432	aAutosome	3	116	348	0	-0.333	-1	0.035582086	NON	6.85805	6.82147
MvSl-1064-A1-R4_MC11g10433	aAutosome	4	73	292	0	0	0	0.011471345	NON	7.6335	7.62851
MvSl-1064-A1-R4_MC11g10435	aAutosome	2	167	334	0	0	0	0.697501082	NON	4.3475	3.7172
MvSl-1064-A1-R4_MC11g10436	aAutosome	6	84.6667	508	0	0	0	0.004315811	NON	7.72798	7.72348
MvSl-1064-A1-R4_MC11g10437	aAutosome	1	76	76	0	0	0	-0.354336249	NON	9.87902	10.2317
MvSl-1064-A1-R4_MC11g10438	aAutosome	1	0	0	0	-83	-83	0.042363403	NON	8.23028	8.19101
MvSl-1064-A1-R4_MC11g10439	aAutosome	1	105	105	0	0	0	0.574938807	NON	1.77153	1.23723
MvSl-1064-A1-R4_MC11g10440	aAutosome	4	82.25	329	1	-10.0833	52	0.660573265	NON	3.30691	2.66109
MvSl-1064-A1-R4_MC11g10441	aAutosome	2	80.5	161	0	0	0	0.472396268	NON	3.15826	2.67178
MvSl-1064-A1-R4_MC11g10442	aAutosome	6	77.5	465	0	0	0	-0.013174007	NON	6.99889	7.01348
MvSl-1064-A1-R4_MC11g10443	aAutosome	2	76.5	153	0	0	0	0.115463345	NON	5.13851	5.02113
MvSl-1064-A1-R4_MC11g10445	aAutosome	6	115.333	692	0	0	0	-0.155386888	NON	11.6498	11.7996
MvSl-1064-A1-R4_MC11g10446	aAutosome	7	72.4286	507	0	0	0	0.024557294	NON	5.8684	5.8443
MvSl-1064-A1-R4_MC11g10447	aAutosome	5	68.2	341	0	0	0	-0.303584163	NON	0.055489	0.324373
MvSl-1064-A1-R4_MC11g10448	aAutosome	7	91	637	0	0	0	0.160974554	NON	7.85178	7.69393
MvSl-1064-A1-R4_MC11g10449	aAutosome	3	116.333	349	0	0	0	-0.03444258	NON	0.926313	0.956666
MvSl-1064-A1-R4_MC11g10451	aAutosome	2	86.5	173	0	0	0	0.16896225	NON	7.95126	7.78602
MvSl-1064-A1-R4_MC11g10452	aAutosome	3	85.3333	256	0	0	0	0.333478829	NON	5.9261	5.61041
MvSl-1064-A1-R4_MC11g10453	aAutosome	3	72.6667	218	0	0	0	0.069155407	NON	8.3047	8.25748
MvSl-1064-A1-R4_MC11g10454	aAutosome	11	90	990	0	0	0	0.318242923	NON	7.27753	6.97135
MvSl-1064-A1-R4_MC11g10455	aAutosome	7	98.7143	691	0	0	0	-0.010521162	NON	4.27616	4.2969
MvSl-1064-A1-R4_MC11g10457	aAutosome	5	103.4	517	0	0	0	0.233875356	NON	1.20565	0.983438
MvSl-1064-A1-R4_MC11g10458	aAutosome	1	79	79	0	0	0	0.321862117	NON	4.7088	4.38721
MvSl-1064-A1-R4_MC11g10459	aAutosome	4	105.75	423	0	0	0	0.049365205	NON	6.87945	6.82965
MvSl-1064-A1-R4_MC11g10460	aAutosome	1	100	100	0	0	0	-0.030650006	NON	8.77295	8.81574
MvSl-1064-A1-R4_MC11g10461	aAutosome	5	82.6	413	0	0	0	-0.087015396	NON	7.94272	8.02955
MvSl-1064-A1-R4_MC11g10462	aAutosome	7	87.8571	615	0	0	0	-0.181071015	NON	5.72342	5.90449
MvSl-1064-A1-R4_MC11g10463	aAutosome	1	70	70	0	0	0	0.036944836	NON	6.01276	5.97345
MvSl-1064-A1-R4_MC11g10464	aAutosome	1	151	151	0	0	0	-0.044916545	NON	7.66595	7.71018
MvSl-1064-A1-R4_MC11g10465	aAutosome	3	147.667	443	0	0	0	-0.546505574	NON	8.17271	8.7172
MvSl-1064-A1-R4_MC11g10466	aAutosome	3	73.3333	220	0	0	0	0.019969027	NON	3.90026	3.90665
MvSl-1064-A1-R4_MC11g10467	aAutosome	6	73.1667	439	0	0	0	0.312930527	NON	7.03732	6.71884
MvSl-1064-A1-R4_MC11g10468	aAutosome	1	213	213	0	0	0	0.035514464	NON	6.60163	6.56616
MvSl-1064-A1-R4_MC11g10469	aAutosome	1	46	46	0	-1	-1	0.129417409	NON	2.3995	2.25123
MvSl-1064-A1-R4_MC11g10470	aAutosome	5	113.4	567	0	0	0	0.034726595	NON	5.70869	5.67592
MvSl-1064-A1-R4_MC11g10471	aAutosome	5	107.2	536	0	0	0	0.008466114	NON	6.47488	6.46554
MvSl-1064-A1-R4_MC11g10472	aAutosome	2	81.5	163	0	0	0	0.287298249	NON	4.35805	4.06589
MvSl-1064-A1-R4_MC11g10473	aAutosome	1	96	96	0	-1	-1	0.200813477	NON	6.03637	5.84171
MvSl-1064-A1-R4_MC11g10474	aAutosome	3	185	555	0	0	0	-0.174244772	NON	7.49635	7.68025
MvSl-1064-A1-R4_MC11g10475	aAutosome	3	90	270	0	0	0	0.074059501	NON	5.77255	5.69901
MvSl-1064-A1-R4_MC11g10476	aAutosome	6	79.1667	475	0	-7.1666	-43	0.453092819	NON	5.29488	4.85553
MvSl-1064-A1-R4_MC11g10477	aAutosome	10	86	860	0	0	0	0.05805478	NON	0.0666861	0.0103924
MvSl-1064-A1-R4_MC11g10478	aAutosome	4	181	724	0	0	0	-0.180319111	NON	6.96539	7.1409
MvSl-1064-A1-R4_MC11g10479	aAutosome	1	192	192	0	0	0	-0.375468454	NON	3.00621	3.37593
MvSl-1064-A1-R4_MC11g10480	aAutosome	1	61	61	0	0	0	0.237044082	NON	1.09782	0.89212
MvSl-1064-A1-R4_MC11g10481	aAutosome	1	0	0	0	0	0	-0.635320185	NON	0.930904	1.58357
MvSl-1064-A1-R4_MC11g10482	aAutosome	5	149.4	747	0	0	0	-0.016157923	NON	5.45207	5.47186
MvSl-1064-A1-R4_MC11g10483	aAutosome	2	105.5	211	0	0	0	-0.451744659	NON	5.43266	5.88636
MvSl-1064-A1-R4_MC11g10484	aAutosome	2	84.5	169	0	0	0	-0.226847394	NON	4.95812	5.18247
MvSl-1064-A1-R4_MC11g10485	aAutosome	1	85	85	0	0	0	0.333932828	NON	5.18749	4.8604
MvSl-1064-A1-R4_MC11g10486	aAutosome	2	162.5	325	0	0	0	0.149297314	NON	5.77922	5.63227
MvSl-1064-A1-R4_MC11g10487	aAutosome	1	75	75	0	0	0	0.198094403	NON	5.72111	5.52132
MvSl-1064-A1-R4_MC11g10488	aAutosome	11	125.545	1381	0	0	0	-0.124187865	NON	6.39357	6.51447
MvSl-1064-A1-R4_MC11g10489	aAutosome	4	87.75	351	0	0	0	-0.09412679	NON	3.61691	3.71425
MvSl-1064-A1-R4_MC11g10490	aAutosome	6	90.6667	544	0	0	0	-0.418054343	NON	4.75847	5.16914
MvSl-1064-A1-R4_MC11g10491	aAutosome	6	75.1667	451	0	0	0	-0.067339161	NON	5.47473	5.54266
MvSl-1064-A1-R4_MC11g10492	aAutosome	1	0	0	0	0	0	0.331327659	NON	0.310394	-0.0391423
MvSl-1064-A1-R4_MC11g10493	aAutosome	1	75	75	0	0	0	0.002239245	NON	5.19986	5.20195
MvSl-1064-A1-R4_MC11g10494	aAutosome	2	122	244	0	0	0	-0.231613951	NON	5.29386	5.52476
MvSl-1064-A1-R4_MC11g10495	aAutosome	9	111.889	1007	0	0	0	-0.439553772	NON	5.5341	5.9674
MvSl-1064-A1-R4_MC11g10496	aAutosome	1	65	65	0	0	0	-0.832065371	NON	0.773208	1.52424
MvSl-1064-A1-R4_MC11g10497	aAutosome	7	137.286	961	0	0	0	-0.073935725	NON	11.4949	11.5838
MvSl-1064-A1-R4_MC11g10498	aAutosome	8	117.125	937	0	0	0	-0.178518361	NON	5.75452	5.93364
MvSl-1064-A1-R4_MC11g10500	aAutosome	1	0	0	0	0	0	-0.078525064	NON	1.83863	1.89039
MvSl-1064-A1-R4_MC11g10501	aAutosome	1	0	0	0	0	0	0.127200136	NON	3.6798	3.5631
MvSl-1064-A1-R4_MC11g10502	aAutosome	1	79	79	0	0	0	0.018565295	NON	5.09375	5.07456
MvSl-1064-A1-R4_MC11g10504	aAutosome	1	46	46	0	0	0	-0.113140894	NON	4.72167	4.84086
MvSl-1064-A1-R4_MC11g10505	aAutosome	2	67.5	135	0	0	0	0.499587556	NON	8.25331	7.75088
MvSl-1064-A1-R4_MC11g10506	aAutosome	1	65	65	0	0	0	0.166602491	NON	4.59531	4.4311
MvSl-1064-A1-R4_MC11g10507	aAutosome	1	0	0	0	0	0	-0.10832335	NON	4.58167	4.69875
MvSl-1064-A1-R4_MC11g10508	aAutosome	5	67.8	339	0	0	0	-1.472193727	DE	1.19518	2.64511
MvSl-1064-A1-R4_MC11g10509	aAutosome	4	99.25	397	0	0	0	0.224314499	NON	6.33002	6.13238
MvSl-1064-A1-R4_MC11g10510	aAutosome	7	107.286	751	0	0	0	0.057873346	NON	0.681192	0.62513
MvSl-1064-A1-R4_MC11g10511	aAutosome	8	70	560	0	0	0	0.002018358	NON	7.28152	7.27913
MvSl-1064-A1-R4_MC11g10512	aAutosome	7	67.2857	471	0	0	0	0.025405725	NON	7.17889	7.15436
MvSl-1064-A1-R4_MC11g10513	aAutosome	1	537	537	0	0	0	-0.039742908	NON	7.03487	7.07131
MvSl-1064-A1-R4_MC11g10514	aAutosome	1	75	75	0	0	0	-0.373333797	NON	1.68354	2.02813
MvSl-1064-A1-R4_MC11g10515	aAutosome	4	60	240	0	0	0	-0.317945408	NON	6.20396	6.52837
MvSl-1064-A1-R4_MC11g10516	aAutosome	4	106.25	425	0	0	0	-0.024123652	NON	4.56942	4.60129
MvSl-1064-A1-R4_MC11g10517	aAutosome	4	77	308	0	0	0	-0.691713662	DE	6.39223	7.0963
MvSl-1064-A1-R4_MC11g10518	aAutosome	3	85	255	0	0	0	-0.208318278	NON	3.83383	4.04632
MvSl-1064-A1-R4_MC11g10519	aAutosome	3	97	291	0	0	0	0.301585429	NON	3.04301	2.73508
MvSl-1064-A1-R4_MC11g10520	aAutosome	2	87	174	0	0	0	0.069762025	NON	4.76183	4.69241
MvSl-1064-A1-R4_MC11g10521	aAutosome	5	119.2	596	0	0	0	0.258175073	NON	9.56707	9.31153
MvSl-1064-A1-R4_MC11g10522	aAutosome	11	73.7273	811	0	0	0	0.214725932	NON	7.16652	6.95218
MvSl-1064-A1-R4_MC11g10523	aAutosome	2	83.5	167	0	0	0	0.016643146	NON	6.77358	6.75795
MvSl-1064-A1-R4_MC11g10525	aAutosome	2	182.5	365	0	0	0	0.419523177	NON	6.04828	5.63289
MvSl-1064-A1-R4_MC11g10526	aAutosome	5	128.2	641	0	0	0	0.135248808	NON	7.56666	7.42699
MvSl-1064-A1-R4_MC11g10527	aAutosome	1	0	0	0	0	0	0.457096151	NON	5.02402	4.57503
MvSl-1064-A1-R4_MC11g10528	aAutosome	1	261	261	0	0	0	0.495958197	NON	6.51717	6.0217
MvSl-1064-A1-R4_MC11g10529	aAutosome	4	66.25	265	0	0	0	-0.086985076	NON	5.16128	5.26521
MvSl-1064-A1-R4_MC11g10530	aAutosome	6	84	504	0	0	0	-0.13081397	NON	4.74799	4.87512
MvSl-1064-A1-R4_MC11g10531	aAutosome	2	220.5	441	0	0	0	-0.612698096	NON	2.06207	2.6543
MvSl-1064-A1-R4_MC11g10532	aAutosome	10	98.2	982	0	0	0	-0.102138459	NON	9.10161	9.20241
MvSl-1064-A1-R4_MC11g10533	aAutosome	9	78.5556	707	0	0	0	-0.000348053	NON	5.80593	5.80588
MvSl-1064-A1-R4_MC11g10535	aAutosome	3	95.3333	286	0	0	0	-0.066627516	NON	6.6137	6.681
MvSl-1064-A1-R4_MC11g10536	aAutosome	3	142.333	427	0	0.666	2	0.416164766	NON	8.04959	7.63674
MvSl-1064-A1-R4_MC11g10537	aAutosome	5	89.8	449	0	0	0	0.085696136	NON	6.57686	6.49312
MvSl-1064-A1-R4_MC11g10538	aAutosome	4	74	296	0	0	0	0.11916503	NON	7.22437	7.10338
MvSl-1064-A1-R4_MC11g10540	aAutosome	6	103.5	621	0	0	0	0.005964298	NON	6.20794	6.20325
MvSl-1064-A1-R4_MC11g10541	aAutosome	5	80.6	403	0	0	0	0.043128199	NON	6.35439	6.31315
MvSl-1064-A1-R4_MC11g10542	aAutosome	6	104.667	628	0	0	0	0.139545386	NON	6.5746	6.47346
MvSl-1064-A1-R4_MC11g10543	aAutosome	6	110.5	663	0	0	0	0.31242053	NON	7.51643	7.22846
MvSl-1064-A1-R4_MC11g10545	aAutosome	1	61	61	0	0	0	-0.034762563	NON	7.13441	7.17004
MvSl-1064-A1-R4_MC11g10546	aAutosome	1	95	95	0	0	0	0.195605514	NON	5.10658	4.89471
MvSl-1064-A1-R4_MC11g10547	aAutosome	12	79.0833	949	0	0	0	-0.071314742	NON	7.87443	7.94571
MvSl-1064-A1-R4_MC11g10548	aAutosome	4	77.75	311	0	0	0	0.223091236	NON	4.98739	4.76572
MvSl-1064-A1-R4_MC11g10549	aAutosome	1	84	84	0	0	0	-0.033408365	NON	2.68581	2.73306
MvSl-1064-A1-R4_MC11g10550	aAutosome	2	248	496	0	0	0	0.160676862	NON	6.43554	6.27564
MvSl-1064-A1-R4_MC11g10551	aAutosome	3	224.667	674	0	0	0	-0.025893207	NON	6.85689	6.91317
MvSl-1064-A1-R4_MC11g10552	aAutosome	3	149.667	449	0	0	0	0.180437209	NON	7.66891	7.48858
MvSl-1064-A1-R4_MC11g10553	aAutosome	1	0	0	0	0	0	-0.009066845	NON	4.56845	4.58186
MvSl-1064-A1-R4_MC11g10554	aAutosome	2	43	86	0	0	0	-0.20193978	NON	3.89913	4.18685
MvSl-1064-A1-R4_MC11g10560	aAutosome	7	93.1429	652	0	0	0	-0.045133626	NON	6.46081	6.50497
MvSl-1064-A1-R4_MC11g10561	aAutosome	1	76	76	0	0	0	-0.20646339	NON	4.43133	4.62834
MvSl-1064-A1-R4_MC11g10562	aAutosome	1	0	0	0	0	0	-0.02968923	NON	1.4264	1.45749
MvSl-1064-A1-R4_MC11g10563	aAutosome	6	72.6667	436	0	0	0	0.00781849	NON	3.79061	3.77957
MvSl-1064-A1-R4_MC11g10564	aAutosome	2	61.5	123	0	0	0	-0.585379815	NON	2.11791	2.69745
MvSl-1064-A1-R4_MC11g10565	aAutosome	1	87	87	0	0	0	-0.036254259	NON	1.68467	1.71962
MvSl-1064-A1-R4_MC11g10566	aAutosome	3	70.6667	212	0	0	0	-0.200333711	NON	4.65274	4.85155
MvSl-1064-A1-R4_MC11g10567	aAutosome	10	82.7	827	0	0	0	0.292205172	NON	7.32768	7.03539
MvSl-1064-A1-R4_MC11g10568	aAutosome	7	123.857	867	0	0	0	-0.048964608	NON	7.57753	7.63195
MvSl-1064-A1-R4_MC11g10569	aAutosome	1	47	47	0	0	0	1.21066469	NON	1.00391	-0.122505
MvSl-1064-A1-R4_MC11g10570	aAutosome	2	82	164	0	0	0	0.592076127	NON	4.9798	4.40095
MvSl-1064-A1-R4_MC11g10571	aAutosome	4	102.25	409	0	0	0	-0.323706883	NON	2.70273	3.00597
MvSl-1064-A1-R4_MC11g10572	aAutosome	2	133	266	0	0	0	0.157702517	NON	5.36388	5.20971
MvSl-1064-A1-R4_MC11g10575	aAutosome	3	104.333	313	0	0	0	-2.345213867	DE	-1.26824	0.951968
MvSl-1064-A1-R4_MC11g10576	aAutosome	4	100.75	403	0	0	0	-5.186088066	DE	-2.14516	2.91597
MvSl-1064-A1-R4_MC11g10577	aAutosome	2	88	176	0	0	0	0.274436154	NON	4.05054	3.75909
MvSl-1064-A1-R4_MC11g10578	aAutosome	3	144.667	434	0	0	0	0.122422083	NON	8.69516	8.57974
MvSl-1064-A1-R4_MC11g10579	aAutosome	9	103.111	928	0	0	0	0.095353045	NON	7.27119	7.17665
MvSl-1064-A1-R4_MC11g10581	aAutosome	5	82.4	412	0	0	0	0.224170369	NON	6.02769	5.80369
MvSl-1064-A1-R4_MC11g10582	aAutosome	15	84.6	1269	0	0	0	-0.004706868	NON	5.82003	5.82477
MvSl-1064-A1-R4_MC11g10583	aAutosome	5	79.4	397	0	0	0	0.282614964	NON	8.45226	8.17391
MvSl-1064-A1-R4_MC11g10584	aAutosome	3	70.3333	211	0	0	0	0.128488316	NON	7.17918	7.0458
MvSl-1064-A1-R4_MC11g10585	aAutosome	6	96.5	579	0	0	0	0.872134573	NON	5.18797	4.25894
MvSl-1064-A1-R4_MC11g10586	aAutosome	7	76.5714	536	0	0	0	0.073346432	NON	3.18639	3.08628
MvSl-1064-A1-R4_MC11g10587	aAutosome	7	70.5714	494	0	0	0	-1.137012027	NON	2.48658	3.65832
MvSl-1064-A1-R4_MC11g10588	aAutosome	1	47	47	0	0	0	-0.00277418	NON	3.65136	3.64888
MvSl-1064-A1-R4_MC11g10589	aAutosome	1	0	0	0	0	0	0.088108962	NON	6.01698	5.92439
MvSl-1064-A1-R4_MC11g10590	aAutosome	1	70	70	0	0	0	-0.079169068	NON	6.9071	6.9872
MvSl-1064-A1-R4_MC11g10591	aAutosome	1	0	0	0	0	0	0.467141557	NON	2.63774	2.08284
MvSl-1064-A1-R4_MC11g10592	aAutosome	5	103.6	518	0	0	0	-1.283415052	NON	6.86241	8.28555
MvSl-1064-A1-R4_MC11g10593	aAutosome	7	91.2857	639	0	0	0	0.085976471	NON	5.89402	5.81275
MvSl-1064-A1-R4_MC11g10594	aAutosome	7	84.7143	593	0	0	0	1.17100994	DE	3.37067	2.24087
MvSl-1064-A1-R4_MC11g10595	aAutosome	6	121	726	0	0	0	-0.281061512	NON	7.13763	7.41934
MvSl-1064-A1-R4_MC11g10596	aAutosome	1	0	0	0	0	0	-0.118023396	NON	2.90895	3.03133
MvSl-1064-A1-R4_MC11g10598	aAutosome	4	87.25	349	0	0	0	0.022505037	NON	5.38468	5.36972
MvSl-1064-A1-R4_MC11g10599	aAutosome	7	83.1429	582	0	0	0	-0.144553673	NON	6.70998	6.84927
MvSl-1064-A1-R4_MC11g10600	aAutosome	2	79	158	0	0	0	-1.046128191	NON	0.344591	1.24024
MvSl-1064-A1-R4_MC11g10604	aAutosome	1	76	76	0	0	0	0.030970497	NON	5.63796	5.60611
MvSl-1064-A1-R4_MC11g10605	aAutosome	2	83.5	167	0	0	0	-0.29380712	NON	6.13766	6.42708
MvSl-1064-A1-R4_MC11g10606	aAutosome	5	81.6	408	0	0	0	-0.098088715	NON	9.59589	9.71608
MvSl-1064-A1-R4_MC11g10607	aAutosome	2	90.5	181	0	0	0	-0.098383249	NON	5.99255	6.09114
MvSl-1064-A1-R4_MC11g10608	aAutosome	6	78	468	0	0	0	0.054570415	NON	8.59686	8.56448
MvSl-1064-A1-R4_MC11g10610	aAutosome	4	86.25	345	0	0	0	-0.448435643	NON	1.6786	2.14178
MvSl-1064-A1-R4_MC11g10611	aAutosome	2	73.5	147	0	0	0	0.016297709	NON	0.736292	0.717921
MvSl-1064-A1-R4_MC11g10612	aAutosome	2	109	218	0	0	0	-0.380888947	NON	1.73082	2.1073
MvSl-1064-A1-R4_MC11g10613	aAutosome	3	63.3333	190	0	0	0	0.311786104	NON	7.37923	7.07007
MvSl-1064-A1-R4_MC11g10614	aAutosome	1	78	78	0	0	0	0.093112139	NON	5.63074	5.53705
MvSl-1064-A1-R4_MC11g10615	aAutosome	3	71.6667	215	0	0	0	-0.204434474	NON	5.03911	5.25683
MvSl-1064-A1-R4_MC11g10618	aAutosome	8	138.375	1107	0	0	0	1.869417413	DE	1.61411	-0.281451
MvSl-1064-A1-R4_MC11g10619	aAutosome	1	0	0	0	0	0	-0.762202339	NON	1.86954	2.58495
MvSl-1064-A1-R4_MC11g10620	aAutosome	6	86.1667	517	0	0	0	-0.087500991	NON	4.60985	4.75506
MvSl-1064-A1-R4_MC11g10621	aAutosome	6	76.8333	461	0	0	0	0.002501209	NON	5.81519	5.81059
MvSl-1064-A1-R4_MC11g10622	aAutosome	6	71.6667	430	0	0	0	0.082590227	NON	7.41323	7.33005
MvSl-1064-A1-R4_MC11g10623	aAutosome	2	62.5	125	0	0	0	0.132665922	NON	1.98626	1.80287
MvSl-1064-A1-R4_MC11g10624	aAutosome	3	113.667	341	0	0	0	-0.356309619	NON	5.5938	5.9496
MvSl-1064-A1-R4_MC11g10625	aAutosome	3	106.333	319	0	0	0	0.080796556	NON	3.43682	3.33455
MvSl-1064-A1-R4_MC11g10626	aAutosome	1	104	104	0	0	0	-0.654025854	NON	2.10045	2.71967
MvSl-1064-A1-R4_MC11g10627	aAutosome	3	86.6667	260	0	0	0	-2.115657648	DE	1.24448	3.31079
MvSl-1064-A1-R4_MC11g10628	aAutosome	1	0	0	0	0	0	-1.940425889	DE	-0.813222	0.942897
MvSl-1064-A1-R4_MC11g10629	aAutosome	1	0	0	0	0	0	-1.551617205	DE	0.406461	1.95386
MvSl-1064-A1-R4_MC11g10630	aAutosome	1	0	0	0	0	0	-1.989496931	DE	1.02439	2.90656
MvSl-1064-A1-R4_MC11g10633	aAutosome	7	90.8571	636	0	-0.1429	-1	0.184372359	NON	8.35458	8.17151
MvSl-1064-A1-R4_MC11g10634	aAutosome	1	0	0	0	0	0	0.241605842	NON	4.87701	4.63941
MvSl-1064-A1-R4_MC11g10635	aAutosome	3	87.3333	262	0	0	0	0.332449925	NON	6.08412	5.74663
MvSl-1064-A1-R4_MC11g10636	aAutosome	5	102.6	513	0	0	0	0.071156592	NON	7.20604	7.13537
MvSl-1064-A1-R4_MC11g10637	aAutosome	2	228.5	457	0	0	0	-0.136298506	NON	6.52224	6.67871
MvSl-1064-A1-R4_MC11g10638	aAutosome	9	105.444	949	0	0	0	0.016283961	NON	8.6321	8.61556
MvSl-1064-A1-R4_MC11g10639	aAutosome	7	75.7143	530	0	0	0	0.315087994	NON	8.00474	7.69061
MvSl-1064-A1-R4_MC11g10640	aAutosome	5	80	400	0	0	0	-0.510038963	NON	0.264373	0.847185
MvSl-1064-A1-R4_MC11g10641	aAutosome	9	102.889	926	0	0	0	0.063376492	NON	9.26229	9.20822
MvSl-1064-A1-R4_MC11g10642	aAutosome	4	109.75	439	0	0	0	-0.488435157	NON	0.852234	1.26587
MvSl-1064-A1-R4_MC11g10645	aAutosome	2	47	94	0	0	0	-0.285914318	NON	3.94575	4.24059
MvSl-1064-A1-R4_MC11g10648	aAutosome	9	104.333	939	0	0	0	0.28434451	NON	3.03742	2.75634
MvSl-1064-A1-R4_MC11g10649	aAutosome	4	71.25	285	0	0	0	-0.007699999	NON	2.33939	2.36378
MvSl-1064-A1-R4_MC11g10654	aAutosome	2	186	372	0	0	0	-1.724472199	DE	0.976639	2.68263
MvSl-1064-A1-R4_MC11g10655	aAutosome	1	114	114	0	0	0	-0.971617232	NON	0.209434	1.18019
MvSl-1064-A1-R4_MC11g10656	aAutosome	7	109	763	0	0	0	-0.550459163	NON	6.92639	7.48327
